Uniprot.ID	Gene.Name	ZT02	ZT06	ZT10	ZT14	ZT18	ZT22	ZT26	ZT30	ZT34	ZT38	ZT42	ZT46
Q9Z2W0	Dnpep	29.21163696	39.77529485	21.59932804	24.13932705	15.53176438	32.65955783	36.64293849	25.72481321	29.2269822	28.50096281	28.08506235	23.62701911
F7CVJ5	Ahnak2	26.21008245	38.65810513	35.9928189	24.2184513	26.62769056	33.10324368	34.3466925	38.27721765	49.43884429	44.2378734	46.04671202	49.74266154
Q3TPZ5	Dctn2	14.28417053	17.2498406	15.56980228	14.47818697	11.29114061	13.66470406	13.7305446	19.13712396	12.50798787	12.49184893	16.11910916	11.30608581
Q9EQK5	Mvp	10.37996502	11.32748755	12.11058628	8.612634596	3.955253082	8.512995615	12.72212207	8.242026765	13.83398331	10.53984948	8.38864825	15.695322
P09103	P4hb	9193.935907	8977.03153	7546.102457	8454.059012	7829.121944	9203.778503	8149.45748	8578.478897	8405.782899	8228.793178	8594.363176	8501.896726
Q9DCN2	Cyb5r3	93.58239801	97.0616053	145.1281349	96.97323079	136.2866138	89.98801004	82.86875299	94.9375088	93.6159257	86.36960541	98.41550314	68.12845592
Q8K2B3	Sdha	63.60647875	78.57000101	49.92124055	49.60372739	52.73359155	67.6635108	59.04781049	56.66316639	57.86604727	66.45625866	56.68141333	67.28541267
Q3TMJ8	Map2k1	20.66576375	7.654487375	14.90860582	15.02545536	15.15224415	21.52645737	16.93358508	17.29062715	12.4275044	17.33749992	12.03667627	13.69904269
A0A087WPL5	Dhx9	80.35066535	77.14847759	95.3034141	76.57700981	85.58150395	77.99815743	79.21952956	72.53656617	100.0467419	79.97244941	81.27195955	72.19553829
Q3UCH0	Rpl6	1577.584537	1459.091925	1783.000868	1732.803692	1855.070854	950.3031652	1182.897123	1162.155544	1533.00143	1212.582167	1178.918128	1391.687744
Q8CG71	P3h2	340.3241905	373.9419955	343.5742207	375.0647333	241.1017638	316.1703794	294.480079	419.1589831	395.7301469	527.4843326	388.4161693	427.6597339
B2RXX9	Myh7	6.601980363	26.15052135	0	1.899759986	1.353254389	19.63813736	7.03772978	15.99982522	129.1301101	49.05669895	6.374430306	11.12406255
Q3UPA1	Gna11	49.80231082	45.36260834	57.94311542	44.79074402	48.59826088	41.14843578	50.53330452	59.96741471	48.46038243	36.12971181	52.72778983	43.08121497
P62315	Snrpd1	18.86046071	12.60528747	17.4156681	22.55706556	20.23150842	18.41800796	20.14478393	10.60190858	22.04895842	17.96707899	19.1860013	20.27424307
B2RTB0	Pdap1	16.27626082	22.80831406	18.93271931	16.18874892	18.48928798	18.2185551	16.60167793	19.7904648	17.17878072	15.76771602	7.668738443	16.90940435
P11352	Gpx1	57.11407834	60.46451189	50.62108731	55.8923297	52.61699074	54.68872902	47.63005383	57.17981884	42.36883774	40.68033156	58.57300141	56.4114096
Q3U9V4	Gnb2	693.6530354	654.152891	563.2909058	642.0297685	548.1350244	738.0609828	694.2036479	685.0971628	755.6954444	687.4362577	617.472897	721.9429868
H3BL26	Tspan6	4.969976118	1.090454328	28.64544983	12.26591685	6.312908516	4.830449112	3.662962666	2.557009977	9.027113542	3.063957493	1.48488643	7.667651181
Q8VHY0	Cspg4	1024.014026	1036.357775	1086.465661	971.7742645	980.1995216	960.4491877	1270.747762	1337.511285	1243.115702	1006.435943	1296.745851	943.6291511
P83917	Cbx1	2.518390152	5.337411006	0	0	0	0	0	3.912200906	1.626011273	1.804169933	2.268849067	1.671624543
Q640N1	Aebp1	496.6550545	485.2620399	489.0094236	729.7214348	516.5544176	537.8820721	715.1764696	624.9371364	751.374114	748.7025873	631.0839494	521.3546988
Q497E9	Rps8	1475.530038	1690.668553	1897.329826	1889.414696	2213.493252	985.3341947	1413.850484	1180.445294	1596.299918	1440.698917	1222.634573	1569.491721
Q5XJY5	Arcn1	143.6904642	133.9650029	112.7366583	132.1385903	120.2987461	125.6868519	148.9656708	124.9935395	135.3483364	136.3130556	109.9452385	133.5463083
Q00897	Serpina1d	3404.667499	3637.878284	2957.731141	3891.952336	2367.255066	4813.895938	3618.595846	3535.256135	3195.466212	2964.465819	3482.725206	4097.872172
Q9CZY3	Ube2v1	27.87833768	24.85818652	17.28521305	28.17569027	23.18049501	26.7679134	17.03366966	23.83505121	21.11184587	23.00540974	28.68537076	24.47910093
Q99LC3	Ndufa10	5.898947379	6.97427542	4.615110698	4.576937395	2.570914503	6.613733921	5.003847362	6.229357707	7.950689712	5.153433376	6.466215348	5.564868923
D3Z7H8	Cilp2	988.2405839	1211.818417	1465.939789	1264.265424	841.9408098	1107.09435	1484.043587	1307.784656	1267.512996	1051.253532	1592.443991	1165.496087
Q3T9Z2	Grhpr	43.09236873	37.67790037	44.40789437	37.44131022	41.0163799	38.03454893	38.7407001	38.69338656	28.97818413	31.00074131	31.09062776	43.11627871
Q9DCC5	Cbx3	33.85070678	32.61292281	23.50862541	42.6667394	27.36095418	32.84831726	20.66132704	25.46091766	34.03068406	34.27119663	35.80548031	30.85574877
Q543P7	Arl3	17.41965245	12.99898	12.03104585	16.56750527	19.12059945	20.47974099	12.3810162	13.81494808	16.73633801	12.06855607	12.49813869	12.72745127
Q3TNK3	Gpx7	26.59609165	21.59187432	11.04256582	30.27872562	11.77655955	18.8373901	18.95719542	14.87849534	5.522049375	16.26743877	24.12089059	17.30049499
Q9D0E1	Hnrnpm	91.53776326	97.79107138	113.3198858	99.75852064	100.4349875	88.97012262	104.741149	87.73464654	114.7254009	101.8853999	103.7055299	106.4895025
J3QP71	Bsg	125.8447596	130.976822	133.1319433	108.0788287	116.3568957	110.6512195	151.3022997	155.2184918	132.1557644	120.2129567	148.792131	94.88600682
Q3UP42	S100a9	7.376674518	104.0758312	100.1949466	3.594988924	21.5053322	8.215014352	5.464139188	37.61617841	14.80359497	6.216029338	28.14196106	9.476859315
P05063	Aldoc	109.4550682	109.5985976	117.6242558	103.3543514	84.3845179	111.6296236	90.18399071	121.2704947	100.2895004	96.87890743	102.2111069	95.97045548
Q9QUM9	Psma6	182.6763919	175.14931	155.281211	168.8124715	145.4394494	171.0049735	187.735144	170.0399155	174.3239368	186.9932674	156.3219516	185.1455666
E9Q242	Adsl	1.925378118	4.554541405	2.297731284	2.098770294	0	4.746291061	2.190350955	2.863806545	4.041113582	1.034183746	1.438350684	3.061492761
E9Q3W4	Plec	182.8148658	196.9490762	179.6845645	205.4586665	182.9793068	201.3831251	200.2746883	212.1930306	239.5264571	236.8948664	210.2237488	233.6868305
Q8CGD2	Crispld1	714.574888	760.1851244	644.7236006	772.1024003	629.779369	771.2963372	824.5943833	771.1550661	780.3014875	733.3643421	765.3472727	800.6951045
Q540D7	Akr1a1	226.896884	195.4359876	236.5409913	225.8826798	215.118508	241.6142975	170.5959321	207.6385471	183.2555785	173.7800061	212.8499791	210.0888213
E0CZ58	Prg4	3056.735579	3013.470848	3186.131741	4929.39712	3296.751332	3835.047605	4328.484769	3290.86594	4289.707837	4672.28968	4088.663239	3788.823434
P10605	Ctsb	81.1839012	93.79768316	73.16193403	82.15557803	74.65493286	94.29054879	101.3673042	87.03314699	95.68601779	100.2316926	87.20332218	105.1303191
Q9QZE5	Copg1	126.7190722	134.5913621	158.8351656	118.6816689	151.2360859	128.6576677	140.1522209	136.2628123	153.506578	154.8941964	137.6457177	130.5958152
Q8K3C3	Lzic	15.98710082	17.60788566	11.83118971	12.22131789	13.62365232	12.76614759	10.11894199	15.62661609	7.98137445	8.967913989	12.07754977	11.98956845
O54724	Ptrf	49.2679103	52.11295159	40.42058726	58.96836402	52.38627542	60.92927803	56.36512325	60.91139507	55.35155499	60.49480057	61.4695097	70.16845113
P63017	Hspa8	2437.013856	2370.517267	2240.506307	2144.221367	2058.61109	2168.926644	2382.373416	2189.381666	2366.322186	2278.441401	2394.607346	2265.522443
Q8R429	Atp2a1	161.6251927	58.80828396	72.92930563	57.5139265	51.31194536	313.0014691	96.15397152	185.1784259	863.5883432	561.6643773	39.47938898	47.1736894
Q3U7Z6	Pgam1	1407.280409	1263.08243	1384.943261	1252.693471	1124.44481	1441.719229	1196.112748	1509.682015	1107.409789	1094.054049	1268.128761	1280.381835
A2A547	Rpl19	279.9276846	301.7099124	434.3591325	229.4707997	399.7784595	187.211861	177.2663764	250.0731969	308.984513	285.1260141	173.5840503	264.0073058
Q3TVJ8	Ssr4	49.76867276	22.82143718	55.9211538	36.30913292	71.49014654	31.6893645	52.44037126	18.59188351	35.92025686	35.63198675	52.35246881	43.86501301
P21981	Tgm2	245.2923487	231.7428436	290.7557677	237.0897226	241.3327268	244.5588516	253.9758823	237.0960957	276.2536833	269.3771854	237.2614077	246.9259523
Q9WTI7	Myo1c	54.83443567	60.83616612	83.41386349	43.3207334	66.84747303	57.24400869	76.65873882	69.09862893	95.03016997	76.46595038	82.16255065	69.83201406
Q9Z1N5	Ddx39b	128.3736049	119.0128413	113.0839848	113.0855585	118.8175581	106.408895	120.1315867	113.2482473	110.2935786	114.8323097	112.9560212	126.3527889
Q564E8	Rpl4	1518.23946	1646.507571	2073.250577	1699.244674	1914.951473	1071.430363	1355.980114	1283.24017	1491.009444	1387.113165	1409.087644	1596.508391
O35685	Nudc	6.041904358	4.201566018	4.879084405	7.312862322	6.167021876	3.486709261	0	7.388220934	2.85456973	7.201605716	6.317134355	3.99668086
Q6L8S8	B4galnt3	16.73711787	10.6354196	9.386325412	18.10986081	10.27529937	16.73707385	14.70332085	11.27669452	11.30423668	7.019029661	8.769486731	8.686654893
F6ZV59	Hnrnpd	176.6754276	157.9534743	186.4203054	159.0739162	194.8097342	173.0707453	168.1092877	161.5320899	165.2174012	158.5639233	187.6001424	174.5501633
Q9DAK9	Phpt1	38.40918816	46.41343664	17.56506534	36.93141663	25.54870168	35.57020671	34.4396173	35.95960107	35.84874268	26.27370434	39.35461056	40.47579246
Q9CQ60	Pgls	13.58756918	15.25925951	12.07325423	15.89056057	10.36875641	13.06203161	9.047839282	9.232928047	8.708191581	12.49327726	13.23686622	9.974827477
Q3UDP9	Slc16a3	11.43010548	14.56223023	0	10.51064157	0	5.436433389	12.1088175	58.11258113	4.536278242	7.579114008	15.21275747	8.887251258
Q3U962	Col5a2	38.97511317	35.71496639	28.93191146	42.47738968	30.34607775	41.66715009	35.84137344	36.26976583	31.95719418	28.14254086	39.24834811	37.01653067
Q9DBC7	Prkar1a	27.72827726	18.22641339	27.8281086	19.55892605	23.75568715	31.55584303	33.86730173	24.25062652	26.64269314	29.40759618	34.33236115	28.42459075
Q8R4W6	Pcolce2	784.9192306	795.0127662	760.6637082	813.6611311	785.9111454	834.781591	899.2663605	745.0231041	795.0827709	781.8461282	799.3745516	790.2211119
A2AJY2	Col15a1	86.1827863	80.18258547	68.26244875	92.75141195	60.12317511	79.71001992	100.401287	95.59783376	99.30538459	85.9142985	88.10405889	86.63755995
F8VQJ3	Lamc1	33.86434557	35.91290239	31.98050445	35.90215405	34.19360853	35.10929257	43.54914292	38.15702989	33.54369306	37.38124966	39.24082087	38.72642052
Q8BFZ9	Erlin2	7.55316818	4.429884717	0	4.208298798	3.822515192	13.25123688	6.418094027	3.020515383	4.330142293	4.175284877	2.367657162	0
P18760	Cfl1	166.3782201	223.6563526	206.0758615	233.2800209	253.6614896	181.0399058	175.7551145	173.804718	131.5200445	140.0893819	188.5435273	152.618512
Q58DZ3	Rpl30	57.64256785	53.51626394	78.41252444	79.30465058	75.52944768	71.61951057	66.34553	56.73310724	56.52646397	58.81127593	52.55766499	64.73119249
Q5FWB7	Aldoa	3531.105358	3200.503559	3296.281112	3405.584902	2977.296006	3805.228129	3081.515615	3411.258002	2905.628101	2967.888955	3223.866332	3329.70335
P61164	Actr1a	56.90485864	56.51199019	52.71143705	48.27954411	65.51307531	48.12124646	61.09757823	53.39537382	49.42965468	54.08615464	53.35706188	68.11346582
O35103	Omd	6530.083495	6108.206217	5958.253864	6815.628551	5082.552556	7273.408623	6554.757788	6711.121579	6218.205832	5476.888	6998.276123	7024.304515
Q9R1P3	Psmb2	14.21942879	26.66486716	20.05857951	9.818475007	9.777999477	19.28830509	8.196545068	15.26885532	12.5957598	9.36209097	12.98705941	12.81681841
Q60829	Ppp1r1b	11.11568473	10.31980084	10.75072461	4.487552484	11.95645794	12.03223646	8.929937313	12.97061655	12.38283576	6.049356685	12.67788161	13.60510501
B8JJG7	Tfg	9.402926211	8.061001107	3.662453405	4.072212049	0	6.948054008	3.022380145	8.097619923	5.371634509	6.614407163	6.220304241	9.332742777
Q6X893	Slc44a1	41.68078219	58.95966334	103.1759162	63.4653637	62.81596121	64.20222683	76.49536368	82.3594526	108.9622027	67.22362905	128.0366742	51.71746197
Q14BZ3	Lxn	53.76790735	49.27928932	38.82526471	50.772098	48.1702517	52.69495587	42.11577354	48.97772609	42.22986483	46.50847136	43.54745458	48.21401218
Q3UAD6	Hsp90b1	3748.623737	3637.551957	3218.114239	3606.420569	3333.494077	3840.221609	3877.439746	3827.949503	3871.738495	3894.810417	3526.4489	3589.988596
Q8VIJ6	Sfpq	122.2051409	112.5738033	190.5746488	137.697941	150.9883676	123.9960822	126.7166002	139.1047584	130.4345909	117.8273754	135.3715521	111.8964377
P22599	Serpina1b	171.5256592	188.8111754	152.0481782	195.7767658	118.1875033	272.76265	187.7610651	180.1989356	158.9812675	163.4260666	184.2955737	213.4439927
G3UXT7	Fus	42.74385157	38.48599032	49.84495635	46.32675118	31.58398955	38.84823162	42.83713072	41.66942452	45.4958162	42.70559075	46.22392976	43.47622781
Q58EV4	Psma3	85.04961839	94.5049468	79.20514211	82.35188535	69.45083313	82.18854295	80.55564051	95.56895967	78.74869503	94.48816519	77.59382097	90.12960914
Q8C4U8	Edil3	416.9401575	391.3350612	337.7402787	378.2352244	326.9651119	409.3271714	414.7752892	363.1962704	413.0023445	415.3283067	389.9744897	439.0665551
F8WJG3	Tra2b	51.55097119	58.52544112	62.16183976	63.97119252	63.40840712	49.39949785	55.10193949	47.7415093	47.88350956	52.75539342	41.21195275	49.24940839
P50427	Sts	43.44703585	52.7524022	62.50515391	56.19943532	67.25682075	36.44065334	55.20188807	42.74740222	51.30052261	49.88342337	46.67446485	50.5542165
Q5SUR0	Pfas	28.22603956	24.21233741	20.98827784	28.05969931	18.64135635	25.64509938	29.25355902	28.34038403	25.53467965	24.81261814	25.26414024	24.99546888
Q58EW0	Rpl18	943.7631905	1059.456686	1413.417933	1108.726547	1449.528984	621.6695067	781.2013334	766.8606063	958.0683157	807.5192091	702.4842749	961.4783969
P35550	Fbl	44.25015735	40.31401185	38.64833389	51.35325452	41.34919945	47.41961174	39.42107741	34.5249867	46.16371547	40.28770559	41.74480862	41.94875097
P68372	Tubb4b	1111.770926	1149.746472	1057.664389	909.8855794	875.2811079	965.2673723	1104.747939	1054.14781	1131.676258	1028.19702	1252.263872	1040.454307
Q01149	Col1a2	290.268143	473.1130619	394.1936803	378.06223	406.8790567	231.5712315	347.4939242	392.8565222	322.4675376	437.2061004	602.9673775	394.3389723
P61620	Sec61a1	24.41656489	26.59969416	14.99937397	31.33016861	29.64459561	26.40140933	26.57977251	27.78723655	36.75037445	26.89193195	22.46074142	15.20057733
P17427	Ap2a2	92.76171179	101.4976681	141.8969963	90.51252486	115.7235388	93.62399391	97.3858637	82.99339173	114.9547517	101.5039994	84.65722081	90.75739257
Q9R118	Htra1	290.7058846	280.8233605	261.4619027	322.4579223	271.2931803	313.487127	335.6302947	288.8367001	299.7193072	299.8127268	303.1805378	327.401854
Q497N1	Rps26	99.50827064	73.84042107	127.7980445	83.21767491	63.61718877	86.07877149	97.7380567	82.88500576	96.59765736	85.70205167	79.87622793	111.5216703
B2RQA5	Sost	54.58035952	77.39204705	89.19119087	82.64104927	94.31548718	93.61218085	87.67527088	72.71651981	83.25531689	67.76876489	76.71332331	92.15749639
Q3U0V1	Khsrp	23.42653342	18.68286009	22.15197875	27.11501522	38.52711913	24.9997696	23.64901797	25.85876303	26.2903536	18.6668987	26.72099968	20.78312222
E9Q616	Ahnak	765.6421558	748.6151809	863.1522747	752.2903954	793.6716375	832.9646748	764.6348316	849.5394292	899.6112049	879.6850986	976.3863788	794.3445503
Q8BH34	Sema3d	85.18148732	96.42534289	83.30923436	85.73339943	87.03600549	86.95796082	105.3385138	92.21418407	97.95643492	94.42511181	88.94872829	82.37418735
A2AQE4	Cops2	6.488716715	9.700938202	5.707543485	5.283488651	11.48818327	8.297547768	9.895044666	10.14973545	6.286522719	6.643083885	4.675731272	5.35506139
Q9CPV4	Glod4	58.03078763	56.23568437	46.06053531	52.76693848	54.64953371	50.73686088	47.06902392	50.58139401	49.3969215	49.20129447	52.32014541	57.79977968
P13542	Myh8	8.737495837	3.950803838	3.231572328	0	0	17.03630064	11.97241759	14.18212803	59.48015302	98.11949339	0.939489006	1.048104407
Q9R0Q7	Ptges3	50.97770179	54.87935674	45.00872111	57.70336829	48.44823529	53.04353063	46.79680188	51.70083426	38.73793887	40.9093164	54.2505099	55.4698168
F8WI35	H3f3a	4652.242852	4946.677849	5930.7733	6193.556522	7815.944341	5330.512463	4360.847472	5026.81354	5137.144739	4241.288734	4101.932452	5207.398629
A2AN96	Rbbp9	66.80198883	55.73148452	43.75480404	51.64637928	31.38925212	47.35441578	40.51424061	43.66502723	38.22937057	35.89040495	40.27855211	41.26483845
Q64449	Mrc2	10.49176075	14.64586795	16.49120593	15.81569346	9.481179316	18.81341711	13.21989905	21.73598575	15.81648538	16.98826544	16.21486084	15.36039135
B2RT97	Psmd13	25.97991652	21.26709252	23.82629832	25.61497155	33.3418253	26.15355	26.97229412	28.31569296	25.13916087	27.55804313	20.11081772	21.39267573
Q8BU31	Rap2c	21.88886816	19.79807471	8.124724894	15.00669722	19.22203827	15.53395655	14.76805851	20.20328149	17.14045712	16.61710845	22.14343625	18.0544966
Q14BR4	Arf4	102.1880451	92.61227286	145.9169382	111.5898764	159.3288075	116.900085	93.50785406	152.3223553	134.07501	101.1732218	145.9595815	74.52824603
O08807	Prdx4	275.9184614	276.5585459	250.0958513	237.9934247	240.7520604	271.3041608	237.0275408	276.7236096	274.5077927	231.5045823	273.7586139	265.5391434
Q3UII2	Cd82	19.97563614	27.42237096	39.53058624	19.03257589	19.98608667	33.30630364	38.95253368	38.22008081	45.27075318	25.58699826	41.64298111	16.75046698
O08553	Dpysl2	315.2890704	331.2143008	316.493291	300.3726123	317.6802124	321.2846898	361.0079317	321.5482102	328.1040404	350.5045157	323.6079946	345.6840131
Q80YX1	Tnc	435.5957108	444.447731	378.8910983	439.9302308	323.1507002	416.3736027	453.5658294	454.509585	479.7850559	484.0252334	464.3698611	482.1360437
Q921F4	Hnrnpll	2.531342936	6.208385825	4.336822804	3.894953234	1.80306392	6.881646551	4.80447704	4.121922029	6.753456999	2.438053975	8.868081339	7.472433025
P67778	Phb	8.077993702	10.94573162	10.117673	14.50586152	11.70509635	12.84639441	6.939709275	10.99655773	8.216984357	9.655207657	9.192727749	10.48674713
A0A0R4IZW5	Cdh1	2.701160664	2.777916736	0	2.267499472	0	3.004035723	2.119799943	3.102175777	4.084564871	2.36010057	3.307516571	4.855454614
P97401	Frzb	550.6036185	599.2538077	620.7877899	647.7317369	634.9626357	713.2321648	659.6314594	636.7289724	541.483055	495.1356727	586.8247708	582.623991
P42669	Pura	48.67875624	50.01618512	54.00377379	55.15117097	48.8876635	54.95201086	41.44247206	42.14416748	50.82523864	39.46685253	60.55235792	51.01340884
Q542F1	Clic1	49.50221896	57.1964709	37.30762109	47.48387257	45.00272948	49.9727803	45.91510518	50.5846692	45.58354786	34.58663496	48.21013085	42.37348027
P22005	Penk	99.69805672	78.63947075	84.0734961	152.1377604	78.57474384	99.65920116	76.29567823	83.01020366	77.30893218	77.90914618	135.4868787	91.30138858
P62320	Snrpd3	22.05250331	30.56449851	24.46644036	21.50360122	26.38021532	25.58037645	16.61488751	17.38366167	15.61983208	22.86868062	24.46550025	16.10375261
E9PWQ3	Col6a3	38945.54083	39704.07078	41865.11887	40733.28966	34657.63104	44334.86353	50876.97773	42719.21377	48285.08769	45053.83635	42955.41404	42694.48852
Q790Y8	G6pdx	4.550654518	15.74092871	2.767848672	7.462353013	5.659139808	7.288674014	8.679122472	11.81849925	10.72317537	8.459267123	9.068847611	5.856637769
Q9JM99	Prg4	0	0	0	0	0	0	0	0	26.94424901	0	0	0
I7HLV2	Rpl10	145.0226525	152.2033433	150.2959679	177.6867847	128.5400691	123.0991779	146.5241914	136.3294143	134.2079557	135.2610952	152.7429865	131.7963222
Q8K2J1	Car12	17.40178784	21.70527869	14.01163535	24.88488131	13.42858306	16.82775961	11.7450102	15.88239598	17.56558571	17.82335957	16.45879011	14.02719345
Q99M28	Rnps1	4.362725456	3.607818606	5.284565093	10.41806455	6.366888891	7.923379816	6.836258428	7.825729488	11.98034805	4.300019668	10.29957972	4.90073816
A2ADY9	Ddi2	4.363845639	3.652287213	3.438932941	1.442979287	0	4.761794051	1.659195591	3.870030401	3.837949853	2.60262608	4.053832512	4.148689958
Q4FK49	Ppa1	876.717415	940.7383955	862.7246977	798.3922886	806.5790811	1055.369337	616.1645818	700.2443257	717.2392711	824.9575337	889.0328071	742.1742197
Q8C7E4	Rnase4	2128.733297	2272.711392	1817.739302	2724.297063	2051.972814	2459.483015	2183.132308	1687.723776	1872.317869	1982.060378	1955.724428	2103.387084
Q07113	Igf2r	25.67944769	34.05964517	38.10514743	32.19809735	35.06795596	33.3646587	38.55334366	29.08321012	39.49878555	34.40129401	29.01250569	27.77175484
O35326	Srsf5	12.54604157	11.05614945	7.155601195	14.22742638	3.252162321	11.88568192	12.55316042	12.36867543	9.444614588	7.277707177	17.05931857	13.47752697
Q3TS38	Ugdh	211.4833654	193.5092431	200.0941442	191.6258912	196.2458013	200.4955747	200.6615934	179.8638295	193.5936026	185.7659695	177.6861016	185.4328365
Q8BND5	Qsox1	291.2274	329.7341054	443.5697971	310.5393487	403.3331214	250.9158557	329.2710896	295.2271621	299.8386899	339.5769364	264.6841007	291.4196108
Q3U1J4	Ddb1	38.23426909	57.02935633	35.79342583	36.49681228	39.51626664	44.08438805	42.64887593	48.7149361	49.40814433	45.98830858	45.78724571	41.54445745
F6XVM5	Atp5o	0	0	0	0	12.81219492	0	0	0	0	0	0	0
I7HJR1	Col9a2	380.6070025	389.2173029	665.9876222	282.2704708	289.5344535	266.017166	716.0417189	704.0805459	531.5894898	353.9443296	756.2427177	289.8299766
Q924B0	Impa1	195.213778	201.3362441	160.2886992	188.8277441	186.0049764	186.1570041	198.491245	204.0077076	194.1507126	207.6199696	181.9954987	207.6460093
O08529	Capn2	138.6928554	151.140083	165.7761237	134.5039315	149.7604444	158.108485	165.609092	149.0622554	179.8896874	155.2227609	140.7376457	142.4145358
O08746	Matn2	67.77370704	65.29599913	51.02444147	68.02429217	54.75481757	66.25747447	81.52387851	64.31272082	75.04596536	69.76220208	51.50072162	66.02870483
B1AU25	Aifm1	18.92783773	24.48949208	13.43941716	15.96387814	18.791585	14.96699804	21.60306433	15.35568903	13.7538288	16.0399439	8.220421164	14.03265964
Q9D0B6	Pbdc1	6.400878764	5.891137936	4.248495475	5.301197947	2.772513428	6.061023133	3.627455835	5.202402756	1.507252693	5.656970438	3.9132311	5.733646472
P19324	Serpinh1	4425.690151	4317.817677	3813.151253	3857.63025	3514.669582	3825.179018	3941.740606	3941.716362	3839.830694	3994.978405	4338.074059	4091.421513
Q921I1	Tf	1032.705964	837.3995624	929.9929203	933.9967154	864.9358658	1014.211282	911.2049339	843.1058555	993.2724206	893.9219802	1044.802903	995.5450545
G3X9L6	Gm10250	44.79552613	69.30209885	58.00368305	77.20303284	69.31644421	57.52125961	46.40293403	55.27626067	40.67224574	44.35101682	48.73054257	45.57897481
Q5M9N8	Rpl7	1175.384051	1115.774178	1514.283761	1236.709353	1482.984018	764.0714499	941.3667139	1021.545811	1105.133057	1017.216002	817.3979597	1245.914115
Q61029	Tmpo	22.34656692	18.11151072	25.44016607	10.09107913	20.53526211	12.76022323	18.92786099	22.83979479	20.89017752	22.86008793	24.64717508	16.53893974
Q8C2Q8	Atp5c1	81.64911561	85.88667083	81.22485538	78.42664761	87.25360522	79.72087519	81.90011038	85.03401846	66.66405263	78.72175854	83.18874515	81.59054442
Q544Z3	Hnrnpab	62.98861017	69.49830779	66.5952829	70.05203381	69.31818563	67.33638098	54.85496384	57.02530725	59.11054059	48.25999891	65.79660998	58.19803406
D3Z712	Rps15a	32.81137924	41.19262675	43.60371174	45.40609688	34.03520085	31.21416686	46.11607489	37.71313568	39.30725342	38.87391609	38.68496167	45.47869914
O70194	Eif3d	9.229976166	12.92703141	18.06837417	17.0881648	13.83917756	14.59265001	16.95131074	11.4313291	14.47194314	14.23567253	7.122446036	10.41500061
A0A0G2JES3	Rpl9	76.28985799	67.64506971	75.44874812	76.44547663	83.99589144	66.59939787	77.61112971	61.82553744	72.8914365	83.86969947	70.78470349	82.37074692
Q543M3	Ctsl	11.52893487	14.74323696	4.871746666	13.37997249	10.28097147	14.72954397	14.48284051	14.24835584	9.183112948	13.71090381	15.83970246	10.05619434
Q8JZQ9	Eif3b	39.73564058	45.69094739	32.33582416	27.62495522	42.08310715	36.60855036	44.96061271	41.66298248	47.65449564	44.5165139	43.18555025	43.66593617
P17426	Ap2a1	24.77175577	21.41956674	28.97583066	17.32361222	22.27987498	29.10984132	26.60489173	25.68034736	29.03852401	25.19202525	14.09199655	20.21313397
P13020	Gsn	3568.062301	3313.489471	2887.641712	3506.012364	2867.5961	3632.439947	3475.966541	3123.378166	3341.743495	3336.251814	3196.295987	3491.169813
O08795	Prkcsh	249.1613137	229.8828962	191.0265165	231.9080852	200.1515082	228.5971278	205.0529602	232.1096011	207.7338495	219.2777516	224.4460061	241.3137436
Q9R1E6	Enpp2	46.56562812	43.23649258	27.4875746	35.77900897	38.2710439	40.04661325	50.52529833	48.6203252	43.74649967	52.02288934	42.5124704	37.282922
E9PWE8	Dpysl3	59.94057753	65.38776293	49.69056411	53.72584766	54.08703144	51.76071122	65.20705832	54.8543243	57.11128035	62.75567181	74.90014093	51.22653457
Q3TRJ1	Vps35	42.84969217	41.58566973	50.21809378	38.59059022	51.08409629	37.06154416	44.13498836	42.39328728	47.2812465	46.77142268	39.31710981	40.58798802
Q8CIF4	Btd	11.09639823	9.832894146	9.985346051	8.156243978	5.605240897	12.69175631	11.60440202	8.756116936	13.84172278	9.078334637	10.94650876	11.24076189
Q8BFR5	Tufm	18.82084926	20.88235124	17.3247558	20.3010717	20.00887984	25.0608787	19.36441962	23.00779731	21.20594618	17.78464807	21.70001142	22.11143179
Q8C605	Pfkp	87.61770231	87.81339319	104.0390422	80.44191314	97.76560203	91.54504679	102.8774812	100.9440857	103.2075742	102.8619392	93.84330316	85.34483439
Q543S0	Prelp	16268.56591	12443.29671	13930.53946	14797.87001	12577.2469	15565.78281	12722.7455	14908.11736	13083.14553	13657.38193	15782.42509	16204.94015
A0A0R4J1C2	Capns1	42.94146192	42.12170712	42.59903106	41.87965197	45.20670827	36.21870411	40.21064596	34.42065147	33.52177441	41.08161593	38.40286767	46.5488546
A0A0R4J083	Acadl	29.5578479	32.96812232	32.96987569	26.17501143	31.72225646	42.54203273	33.04075792	31.51504191	30.19737617	27.83967689	26.42165476	26.82800994
Q3TF14	Ahcy	181.795937	202.6716511	168.8119917	186.1023132	178.9432054	175.1775848	182.8798651	191.827405	176.4349413	183.1585864	160.2090609	188.7337346
Q9CZ44	Nsfl1c	47.02239978	44.58120455	45.2217576	54.87585933	52.60306121	49.3574735	46.69416191	51.8908012	43.89936189	41.59594212	52.25986022	46.45894088
Q9CYD3	Crtap	58.78433928	57.22240653	64.77326493	59.61701285	66.811611	51.07671962	52.68149022	55.93617389	46.45324694	50.75885757	56.4741299	52.43785504
