ID	ZT0	ZT3	ZT6	ZT9	ZT12	ZT15	ZT18	ZT21	ZT24	ZT27	ZT30	ZT33	ZT36	ZT39	ZT42	ZT45	ZT48	ZT51	ZT54	ZT57	ZT60	ZT63	ZT66	ZT69	ZT72
AT3G07925	8.115811268	6.445048948	6.127715174	6.46249769	4.601339722	5.988088314	5.061470079	6.516449047	6.684635947	6.768724563	6.592609153	6.153097481	5.029736724	7.209823343	4.034896053	7.295503462	4.98214025	7.433538344	7.2193382	4.845683266	5.907163982	6.721129331	4.92025665	6.207048618	7.330404941
AT3G07930	3.574732226	4.076687035	4.834141365	4.750478837	4.635168288	4.162607228	5.252433288	5.372273098	3.520466841	5.229822728	5.177822136	4.345749798	4.632903921	5.903621658	4.255307554	5.10546829	3.34410434	4.786655735	5.431056719	5.304437578	5.250172232	4.438456268	4.230435937	5.650383196	3.762397328
AT3G07980	4.81887291	2.833010563	4.102584988	3.257730241	3.732962054	3.512565771	4.320682391	3.746736822	3.044223668	3.122278455	4.095697604	3.097024732	3.48042216	3.847751785	2.396807873	3.519453154	2.810052616	4.045187233	4.800503124	4.127835781	4.818869468	3.875301321	3.491901125	3.643426064	3.98090503
AT3G08020	4.692109156	4.935797545	8.496601817	7.00935919	6.282729729	7.532186558	5.917931369	7.354958639	6.041995139	6.400877103	7.758152155	7.548427059	8.399120463	7.910272785	5.176528437	8.267682422	6.402358574	4.894440867	8.85400513	6.303401817	8.190877806	6.431896561	6.706595045	7.39778872	4.66995233
AT3G08220	7.445064724	6.940442229	6.818052444	6.130782353	7.541093631	6.674950543	6.810515901	9.203711778	5.844582929	7.750092189	7.703024731	9.698912746	5.96885137	10.12445954	7.08353907	10.56317984	7.381045452	6.369912992	7.490249448	8.269777671	6.674945775	7.286899464	6.979978558	8.704738042	5.592267687
AT3G08365	7.021657824	6.580116929	7.878280234	5.7019922	7.742675914	6.585078063	7.165525581	8.369432465	6.775254853	7.955998978	5.930208421	7.891504287	8.572832821	7.812131785	6.087306639	7.802209518	7.731099936	7.650062622	7.071264109	6.60657159	9.46748995	6.869516392	6.575151099	8.935001701	6.247716512
AT3G08505	5.949327714	5.614628518	6.418698775	6.375123912	7.349519023	6.571194858	6.379084846	7.765417432	7.135628413	6.654369787	6.26818316	6.66625259	6.230549806	5.580960552	6.493951944	9.143823587	6.749437033	7.553501895	5.099703036	7.30990443	6.979166407	7.252476061	5.25219901	8.961620474	5.921596923
AT3G08580	5.812017444	7.347971626	6.992669893	7.526308365	7.482073836	9.142452749	7.276076584	9.327707349	7.057647253	11.4111222	7.114329631	10.28991792	8.875624486	8.198207289	6.981604931	10.17103053	7.755808245	9.804661815	7.112942053	8.928159335	7.059024708	8.682081244	6.486671353	9.659506632	3.86822388
AT3G08590	7.263284449	6.844018441	10.29530973	8.330743062	8.911066407	11.27226608	8.832530909	9.842768645	8.337404029	7.858237265	10.11030029	12.29712976	10.69859606	11.26827307	9.163950469	10.50693924	8.744691007	8.01529553	8.723388725	10.62539094	8.841847925	11.68221506	9.651097291	10.45369911	7.670565948
AT3G08595	2.356338872	1.742271459	3.258612454	1.640891232	2.001512183	2.669165668	1.846545738	3.781438718	1.839305696	3.404885514	2.182546208	2.727094608	2.185441191	2.745924094	1.564132861	2.056546526	1.569927067	2.598198474	3.306403075	2.366475087	2.476543696	2.538821169	1.772683909	3.739438825	2.463509255
AT3G08610	6.070960553	6.687615701	9.887100006	7.729738635	7.088722696	7.705377844	8.505711427	10.06891019	7.555431303	7.433594429	7.857198716	10.45876372	11.82515059	8.029637237	7.011870086	9.083011683	9.109252328	6.348357119	7.701623679	10.74553627	7.941537972	9.18609993	9.457871279	9.006164081	6.629506681
AT3G08620	5.344559697	6.135015585	6.005668258	4.947531729	4.493023127	4.487633655	4.934956303	7.209316996	4.965500169	4.764289813	5.405640379	5.863741308	5.813439605	6.50509266	4.606198748	7.424895875	5.017598398	5.924821947	6.968582271	4.927770345	5.466717157	4.88645458	5.879909712	6.355983936	4.581047897
AT3G08645	5.263089757	5.605931872	5.730096313	4.940629321	5.66152789	6.321267311	5.233434809	7.655571756	5.752334721	6.804947811	6.519559777	6.048842499	6.73081984	6.460257357	4.347605546	6.358331323	5.846847952	4.432852714	6.02104451	6.426895155	6.501023127	6.158185656	6.28419881	7.183005598	4.44211871
AT3G08650	4.490998445	5.36224455	10.45495327	5.50839737	7.349596778	4.547942634	7.412230093	8.926950839	5.381225947	8.065189671	7.457790739	8.228429565	8.247410948	7.262282354	5.028168378	8.0158438	4.671321713	7.560284881	7.689358286	5.360342582	7.715932222	6.666266499	6.189829022	8.518850811	4.259422363
AT3G08660	0.812689256	1.877864495	2.666883191	3.079800775	1.120406548	2.364426024	3.085060896	1.375522592	0.631214956	1.37815167	1.22560904	0.670665412	1.956764967	2.687923689	2.206620709	0.804799069	0.383989098	0.686445775	1.680608621	1.225608165	2.701072071	1.604338014	2.853615577	1.207198604	1.207197742
AT3G08695	3.931959583	4.814393101	4.85338435	5.337692886	4.668688962	5.370531435	4.141278064	5.23303598	5.337696699	4.773346272	7.783884498	6.271430012	5.651674821	6.121626011	4.500407728	6.75369467	5.815852536	4.709729017	6.07236957	5.233032242	4.49219905	5.817904707	6.841933135	4.225420032	5.111954241
AT3G08720	3.246244713	2.918758714	3.820140081	2.375066669	1.979223638	2.734349122	2.314656673	2.365529938	2.632605899	4.783517809	4.608650061	2.160452211	2.638962965	3.545115431	1.87906881	1.72486558	2.797938636	4.36064784	3.785163145	2.319425883	2.640552702	2.839271821	2.020555379	2.697785151	2.301938779
AT3G08730	3.6531166	6.401468151	4.573774637	3.819990236	2.162581456	2.373731141	3.260330448	4.55788165	5.183384213	6.351514226	7.121193423	3.762094396	2.996961136	2.726782497	3.918753728	3.205842536	7.089407449	6.435519955	6.244804246	4.57377137	1.678979364	2.200043496	2.952687847	2.663210548	3.300062888
AT3G08740	7.553738924	8.124739296	10.176111	8.484251988	9.314804044	9.180224831	7.144228504	9.987700104	8.220867304	10.99319122	10.76249185	11.1527636	9.262888302	8.987968814	6.969275653	11.15469413	10.20110428	10.03960206	9.457066741	10.14726535	9.357093684	9.647406954	7.707538233	9.833895291	7.255736914
AT3G08760	3.31639432	4.663248832	6.281980023	5.483886502	5.839710587	4.722134564	5.186952277	4.496614739	4.229749612	4.719625417	6.095299723	4.674521484	5.98128265	5.773307528	5.814648676	4.536707152	3.067069624	5.839706416	6.517518296	5.214515791	5.30347077	4.594339997	5.156882988	4.943895726	3.350219901
AT3G08820	1.476514927	1.785328506	1.692041071	1.598752493	2.020155499	2.534844798	2.776103424	1.93330168	0.755949908	1.2159526	2.254982491	2.206728793	1.794977648	3.126737492	3.117084841	2.296800997	0.42783548	1.769243202	2.306449774	2.747152171	1.318890387	2.502676717	1.968685163	2.431906938	1.486164289
AT3G08840	4.799327921	4.571608613	9.125994758	7.476459646	6.521574782	7.57023176	6.913859406	7.702270686	5.021306405	7.277444595	7.585540621	10.5516249	9.738342242	8.065856134	8.29739673	8.553826078	6.441203262	7.422878671	7.359729664	8.427521956	6.875587281	7.614244735	7.399915396	8.477281774	5.342788669
AT3G08850	10.85978601	12.55148137	13.37187877	13.61289821	10.96907252	11.21159876	13.27755353	15.66689558	12.44369193	11.88527427	12.43021825	15.89294264	14.10094449	12.16074466	13.77158811	13.69524709	12.39877967	10.73851522	13.4437288	14.09795034	11.4316607	13.05749291	11.66520432	14.0006505	10.76546256
AT3G08860	1.231892642	1.408419631	1.989250368	2.51313512	1.13129124	2.856700194	2.818735387	2.175268055	1.163559614	1.254669422	1.924713619	1.869666233	1.250873145	4.162620283	2.414431928	1.58304848	0.609302832	1.161660644	1.778555595	2.105035384	1.161660644	3.074986255	2.429617034	1.387540094	1.742490967
AT3G08870	5.708040167	5.538460839	7.116679115	6.932397961	6.324178391	7.245559404	7.052233933	8.220075273	5.271656031	5.814305726	6.200950746	6.542365786	6.726641857	6.759431998	7.64915274	5.82335411	4.680389442	5.542978996	7.322430135	7.153981457	7.472790365	6.75717094	7.081627662	7.643505559	6.693856543
AT3G08880	2.28428437	3.484653412	5.410618665	5.677114454	5.654723564	4.364774743	3.786982462	2.324595271	2.597813598	4.582002435	4.416283116	4.152019802	5.081409347	2.855355463	4.152019802	4.158741251	2.30891881	3.782503476	4.461069819	3.511524838	4.707414036	4.040048043	4.14306183	3.47345594	3.197995834
AT3G08930	3.486448394	3.882635712	5.958346521	6.469501223	3.792522518	3.458482231	3.921474805	3.660460079	3.6014204	3.744355895	6.966682086	3.846898422	6.185178763	4.446620011	6.028257624	4.157636321	3.357493307	3.794073484	6.491252668	4.595769601	6.098172983	4.572467747	7.609898413	2.405090069	2.852546649
AT3G08947	1.972546739	2.14371815	4.363512482	3.890750568	2.90991399	2.632779325	3.363651678	3.404409178	2.632779325	2.866439839	4.749327409	2.515946247	3.439727806	2.287719496	3.469614857	3.602750655	1.801375327	2.662664495	4.624341806	3.048479146	3.464180848	3.741317988	3.942373655	3.010443232	3.496784903
AT3G08980	3.232324488	3.414660741	4.298715302	2.265388194	3.074852269	3.514116879	3.218508836	1.801261167	2.964345449	3.765517205	3.713029155	2.583095075	3.538978386	3.24337517	3.561079734	3.425711423	2.378659302	4.179917484	5.133038127	2.569281732	3.950615996	3.782095918	2.447724317	3.254425852	2.113441425
AT3G09030	3.542249425	2.458448437	2.156025998	2.730481981	3.25429696	2.443978464	3.96042882	2.770999857	2.878077658	3.241271668	2.331112673	3.394653274	2.624851253	3.320858836	3.112489	3.901104759	2.484494388	2.082227648	2.213904309	2.582888361	2.804278792	3.170371115	2.4121428	3.320858836	3.320856464
AT3G09050	8.8353656	7.377396272	8.104594209	9.835925761	9.90204169	10.21829239	9.32492217	10.04497986	7.459585719	10.81147807	9.201644659	9.848432842	10.30226121	9.248099564	7.459580391	11.48150846	7.573936255	7.85087335	7.036126366	10.63816566	10.42554529	9.326715558	8.304701714	10.15575694	8.787117691
AT3G09060	3.197565987	2.841804623	4.15983618	5.362134306	5.137108358	4.704193928	5.522869746	5.068527854	2.618917986	4.537025709	5.152110343	4.699904289	4.189837157	4.68061938	5.565732531	3.868369039	2.841804623	3.330438334	4.260560751	5.282838155	4.335570624	5.687895528	6.701596312	4.781346995	3.306863802
AT3G09090	5.540116134	8.038144547	9.620560952	7.943591981	6.89860569	6.775860602	8.326755428	9.051620882	6.357863815	8.862520767	7.180587648	11.04207388	9.579086175	6.614965013	8.670109686	11.47832445	7.180587648	8.099511306	9.897559689	9.919123	8.082924144	7.870614089	7.528912926	9.627195822	5.837022381
AT3G09100	5.475382713	6.755189823	7.551644707	6.062445864	7.436188102	6.815853463	9.340236963	8.614236849	5.588882426	8.144577046	11.15232526	8.901893556	6.991968713	6.686698617	6.786495241	7.958678161	6.087889786	8.387231432	10.24040646	7.80603504	7.275717793	6.506664589	5.888282636	6.768888064	5.489077033
AT3G09150	3.564562807	2.24435436	4.387751604	3.642219526	2.904458584	3.872611445	2.790556254	3.199564001	3.207329933	3.429950869	4.302326351	3.805303982	4.281614141	1.83793725	3.458425932	2.938110956	4.092646186	3.103781956	3.61115582	3.727644717	3.564560261	3.209918577	3.51537606	3.168500273	3.292752834
AT3G09162	2.486312215	2.384253984	3.852155344	4.275585374	3.079118533	3.211577088	2.657855002	3.205062733	2.432025922	2.722998507	3.823926472	3.133402588	3.083459234	3.022660788	2.358194879	4.212616329	1.815333634	1.854418441	3.376605006	3.16163144	3.459120112	4.735936192	3.103002285	4.540505538	2.6404834
AT3G09200	9.582284494	8.972753286	9.566073557	9.34073487	9.196464208	9.095956402	7.440814483	11.65890544	12.47755773	12.37541999	11.28929609	12.32678722	10.76729625	9.65199152	9.579035464	14.20402246	15.40687393	10.7786439	9.89676959	9.802746227	8.032513238	7.922284609	7.226830276	12.9946866	6.531381602
AT3G09210	6.893900658	8.894817358	7.553085058	7.230997389	7.813421176	5.734069876	9.2435944	8.327418127	6.979010542	8.953219707	9.362087313	10.12806904	9.947836472	7.915219274	8.879791624	7.865154636	7.48966985	8.923180946	8.003661084	9.041667171	8.417528463	5.69902463	7.850129637	9.191867543	8.085433268
AT3G09225	1.911507019	2.521904218	2.998442382	2.543319847	3.64096575	1.501898372	1.638433417	2.602219639	2.516549857	2.837809513	4.015771048	2.730722362	1.999852553	2.83513436	2.307728114	2.216705618	1.908829838	2.682533144	3.196551471	2.529933953	2.457650126	2.048043234	1.973080765	2.471037785	1.908828475
AT3G09305	6.247963519	9.177038874	10.57660775	8.48351043	8.643981601	9.31793507	7.859653831	9.101894237	9.796199379	9.594241312	9.609903298	9.778188991	9.86037838	9.852557857	9.161377198	8.784877797	10.76290383	8.567265331	9.926129891	9.924564379	10.23688406	10.64314207	9.214604611	9.381338358	7.505065326
AT3G09310	3.393344479	4.431179057	3.953025971	4.435582829	3.285374427	3.734882397	4.9401772	3.236898078	3.895735739	2.992310721	3.939805148	4.04556884	3.642334037	4.435585997	4.814579474	3.029771856	2.584670827	3.201640264	3.380121242	4.417955078	3.087059883	4.036757848	4.298967759	2.782983167	4.041161902
AT3G09320	5.371470983	7.860259873	11.38989505	7.866855816	9.726301411	7.288124496	6.216466484	7.475168754	5.573918885	6.927234156	8.018697362	8.172727972	8.909901874	8.190337975	7.851452182	8.72066346	8.192538496	6.704981726	10.84195765	7.767832456	7.054864265	6.423319868	9.16736261	6.509140175	4.856545674
AT3G09360	4.03023938	2.906786501	6.639015222	4.59314512	6.241667678	5.078007012	4.824931022	4.999956601	3.27102175	5.290867989	6.284240629	5.548670676	4.103556531	4.647547172	4.945554298	4.342441022	2.570933219	5.636181679	6.650836291	5.066177573	5.903445015	5.255394308	4.562398011	5.063816028	4.335342433
AT3G09390	5.41510605	5.774059026	5.26413012	7.707469763	7.875397476	10.08149473	7.903122103	6.136093143	5.627704808	5.46131927	5.641569944	8.214317165	9.326608424	10.49744883	6.225441797	6.490424406	5.737085329	4.520031238	5.797163445	7.855364445	9.942836268	10.93651148	4.94830959	6.642940907	4.954471868
AT3G09400	0.635280753	1.993193363	2.048780429	1.731138816	1.298355039	2.144072542	2.414065138	1.739081062	0.20249574	0.404991191	1.21497444	0.853657902	1.965398426	2.692002192	2.862731849	1.338060086	0.667044791	0.702778831	1.619964764	1.417469168	1.965398426	3.116846195	2.989787909	0.80998296	1.822460359
AT3G09430	2.956492994	4.639419775	4.037543383	4.821354361	3.920129887	4.360166054	3.506535697	3.560484943	3.239977832	4.103122766	4.315739325	3.549904615	4.999061148	5.542763251	4.455363003	3.344697977	3.401818056	4.432091877	4.369682946	3.748766971	4.843567709	4.990602484	3.748766971	4.207845842	3.600677983
AT3G09455	3.213607395	2.617733901	3.123199003	2.009530555	2.638281263	1.886247819	2.173909332	3.209497923	2.120487744	2.814986564	2.72047071	2.547871051	3.287575549	1.635570004	0.838331765	2.210896136	1.910904653	2.358835457	3.747836126	1.857480185	3.624552043	1.976656211	1.762962388	2.256100332	2.934161178
AT3G09470	3.550849614	5.234461175	6.895949063	7.068508668	6.913648002	6.975594288	7.27204632	5.418087666	5.444636074	6.590637659	6.581792898	8.267610921	6.774264019	7.234441269	3.988895502	6.62161551	6.911435634	5.867194049	5.64153274	4.938000422	6.508780125	7.316298861	5.836220928	6.718959674	4.287564882
AT3G09500	3.224355246	4.771450727	6.169787028	6.961924693	4.858846746	5.690038669	4.340046003	4.646864913	3.414023201	4.362359864	4.310297266	4.676613409	7.778240115	5.279091432	6.993535996	4.234058186	3.395428304	5.208427101	5.124750121	6.409656628	4.656159036	5.690038669	5.4817719	5.691898159	4.645002106
AT3G09560	4.13141206	6.455331344	7.592819796	5.245269408	5.373535948	4.848671099	6.585277102	6.433391656	5.046128293	7.000443213	6.259561819	6.99031721	5.451164797	5.98615955	4.868919641	6.98357153	5.771825673	7.027445887	7.655258056	6.149858985	6.035097621	6.095857991	5.680687525	5.766762668	4.41831252
AT3G09670	4.280003772	3.327702933	4.663866611	3.132425524	2.957215107	3.410628006	3.908175653	4.41375389	2.553289751	3.339738058	4.507378973	5.030338341	4.928688324	3.897478435	3.137775524	3.961678492	2.502464706	3.543038092	4.580938266	3.481513082	4.750800794	4.673229119	3.449413077	3.728953287	3.736975625
AT3G09690	4.643245785	4.093650695	5.487623695	4.485025813	6.100505491	3.728919409	5.752424492	6.596806511	3.682287098	6.000574825	4.881403657	4.992984548	5.262785581	6.610130028	6.247059719	5.60753535	3.460783623	6.405276374	4.544981598	5.25279295	6.515195314	5.492620014	4.256860742	6.723379926	4.261857057
AT3G09700	2.862016605	3.633638729	3.872140113	2.731072718	3.696771448	4.236906935	3.056089078	5.445781596	2.137159458	3.191707415	5.268074682	3.764577976	4.304713077	3.963331818	2.653910561	4.929028598	2.70769218	2.693660763	5.780147054	3.259516583	4.040491145	3.81602214	4.129344538	4.316407396	4.164418246
AT3G09710	2.417204051	4.097070672	4.024915327	3.490512312	4.070012418	3.94148571	5.249297585	5.377828043	2.243580253	4.415002007	5.307927552	3.278556138	3.443160401	5.344005225	3.679919957	5.614587768	3.217677407	4.383434066	4.5254898	3.715997603	3.562667605	4.002366782	3.154539227	5.447728533	3.449924959
AT3G09725	5.709780452	4.326876717	8.131983006	7.415073626	8.437409598	5.601608534	8.040773489	9.690931235	6.447894716	6.806341896	7.217824249	9.34307761	7.41295261	9.476708417	7.162672665	9.964542557	5.19225206	7.090558104	6.655749725	7.328111951	8.872211951	7.073595025	6.348202335	9.345205302	6.64090261
AT3G09730	2.327991257	2.515366164	2.881598935	3.415331076	1.013527901	4.758187009	3.537408579	2.884437948	2.027055802	2.37057477	1.737476402	1.643787775	3.719105328	4.602041254	2.626085823	1.470609111	2.197396626	2.782231467	2.316633548	3.196727175	3.165498046	3.455079708	3.244990374	3.097363978	3.474950322
AT3G09735	8.628250381	6.432883783	7.916890317	6.082671406	8.087616732	8.260531948	6.586095092	8.654515984	8.420314363	8.183918095	7.148621447	10.50185585	6.962568457	7.124544645	6.441634382	10.24358493	8.131392736	6.581717495	7.212091502	7.654228826	7.426593768	8.127015136	5.454486198	10.46246495	7.590753665
AT3G09760	5.092232582	6.861755668	5.162495776	4.585594692	5.554490441	5.761581962	5.138454697	6.072219244	3.886664084	5.469431088	6.721229279	6.087007148	5.735691425	6.247877231	5.347395101	8.004457097	3.583422928	6.695338057	6.558509828	7.329555387	5.641390889	5.759732931	5.225359113	6.706437028	4.903627872
AT3G09770	9.402084873	9.459059858	10.10760491	12.32477161	14.29223577	10.86525099	10.36701552	13.15394829	9.775452864	9.908791498	10.82645951	13.79884678	12.98301406	12.72481755	9.996072264	13.84613376	11.6919944	8.262579257	10.00698236	12.89936999	11.3137694	11.94292679	10.74038325	11.97808157	8.966886556
AT3G09780	2.765909125	3.155563759	3.293965679	3.293963326	3.257768254	3.204536746	2.814880101	3.081039649	2.22507701	3.46004551	2.51465641	2.714804939	2.073898047	3.23434639	4.507640828	2.674350932	2.005763199	2.640280882	3.134268918	2.171843951	2.497620544	2.222947749	4.88664889	3.219441568	2.714804939
AT3G09795	7.567306013	7.290748461	9.167882844	7.499889752	8.346852612	10.16349003	6.862079354	5.980557059	7.970042948	7.970037255	6.886283041	8.21721039	10.28101965	7.653730248	8.027077209	9.392585855	7.84213508	7.86287128	9.102193924	8.500681678	8.832550504	9.076273155	6.125745398	7.64335934	5.745479036
AT3G09875	6.843476337	6.17397751	10.02815461	9.685583116	10.4293329	10.09588601	7.256372181	10.47492134	7.137847417	9.43549813	10.00210407	10.09718132	10.62470434	9.623068743	9.805415506	12.93018454	8.786846473	8.92490795	9.947390836	10.59604877	10.76146957	10.52702241	9.225791449	11.04282307	8.170745413
AT3G09890	6.701955784	5.567672246	7.149213928	5.392453864	5.332515903	5.521563159	5.325595736	7.059301208	4.115236008	5.244904891	7.276013917	7.188401517	7.923840928	5.374014081	4.668541716	7.538835712	4.350392351	7.169957895	6.132504181	6.837972707	5.609166418	5.480064981	5.40628658	8.705395611	5.131937709
AT3G09905	10.29113429	12.20571472	10.56404133	11.49064775	10.13140962	13.54909437	11.40496769	14.01345946	11.88414983	10.43921593	12.49448846	13.89709381	12.07877259	15.09979874	12.28398161	15.29443012	13.21800946	9.657517621	11.50651442	11.71595456	10.95435405	13.78921026	12.52727067	13.68237455	11.11302082
AT3G09920	5.16279055	7.953488144	6.99205879	5.150875356	4.494044114	4.174134877	2.475891524	6.30799755	6.45093572	6.549626444	6.078275492	4.723762798	5.487800801	3.100396962	3.76233413	7.19455453	6.107203455	7.698235914	6.074867863	5.033461944	4.165623678	4.517867142	3.374359376	6.216108727	3.663638798
AT3G10010	2.357371748	2.252245711	1.388937949	2.166231951	1.825370286	2.644079123	3.201563398	2.599480198	1.624675124	2.819287172	2.430641411	3.00723965	1.624673963	3.099625285	1.78714136	2.863888111	2.758762073	2.637705964	2.354184429	1.742542467	1.64697341	2.303215911	1.863596605	2.319144098	1.86041097
AT3G10020	1.989506466	2.994044157	5.150973571	6.125066351	4.861788478	3.992058876	3.770275134	2.106919962	2.267819939	2.485250564	3.148421161	2.650499071	4.450838062	5.083569527	5.000941643	2.980998213	2.128663202	2.798352997	4.152955886	5.433631811	4.453012384	5.140101951	4.489975866	2.883153633	4.842216104
AT3G10030	5.81318342	5.950782315	7.496920436	7.300134006	8.650975683	7.158101651	6.493775466	8.226342534	5.810224304	6.5647942	5.912313807	8.642092162	8.380210582	5.99960773	6.526325719	8.895102755	5.671145851	6.668363187	6.421277176	6.699433883	7.835733623	7.24835469	6.027715026	9.179177893	6.46270477
AT3G10070	5.085939518	7.883206253	10.0389133	8.90204987	9.408988109	9.954147639	6.48706136	9.763009389	6.814494126	8.022814549	8.727538696	7.853283352	9.874361142	8.169082592	8.843877401	7.796778523	7.883206253	6.663240838	10.51093416	9.881009424	9.74804378	9.510374485	8.483208091	7.457715888	7.289841436
AT3G10090	2.755044618	4.692270272	4.988423984	4.176036049	4.578155998	2.586590214	4.877023232	4.371663502	2.692553468	2.678966522	5.25740763	5.238384842	2.439870119	4.214077123	4.635209824	3.863583281	2.692553468	2.355642976	3.741315315	5.71114364	4.613473788	4.20864311	4.33633932	4.697704285	3.094668224
AT3G10110	2.942190336	2.161870291	1.304797454	2.772692608	2.651169336	2.615990973	4.659530716	2.097909631	1.95719618	2.910207928	2.334564071	4.016726547	2.804672915	2.561624413	2.139482532	3.562608734	1.055350882	1.605411406	1.327182736	2.385730895	2.772692608	3.754490712	3.24280312	2.261009313	2.1778589
AT3G10130	5.902340032	5.819954429	7.520628675	8.191477025	7.895287016	8.207175372	7.287197593	8.803490218	6.420192398	7.196965806	8.491601861	8.568096659	9.131064548	7.220509691	6.726191264	7.754054552	5.298178939	8.597520068	8.934908489	8.736790869	8.126745526	8.903529879	7.536315788	7.657938015	5.906258938
AT3G10140	2.763404639	4.255459223	3.427817235	4.862393208	4.283047289	5.018729056	3.986472729	5.055513145	3.634727732	4.731349987	4.864695686	4.011761772	6.133742354	3.397930163	3.165728344	4.892283753	4.379605521	5.93602802	4.501449598	4.956652367	4.227868137	3.788761102	3.719788279	5.777400879	3.924399624
AT3G10160	3.713745403	4.463212395	6.232962183	8.342800277	4.935565541	5.878172486	5.71651866	6.14898829	4.675246474	4.809601267	7.922936773	7.263736527	7.173464657	5.126606147	4.994343699	8.344905583	4.618564096	5.678730435	6.228759039	7.65841354	6.537362874	4.215489412	5.911757821	6.774593791	2.997865827
AT3G10250	2.87487197	2.954599252	2.931150051	3.777663488	3.812839987	4.047331991	3.111706672	2.781075169	2.152636598	3.988706141	4.844604805	3.146880447	2.581755121	4.063746431	2.865490244	3.498620701	1.913454754	3.468134264	3.341508672	3.22895259	2.994460754	4.387345397	3.334473917	2.85845753	3.5877251
AT3G10260	4.513341491	6.112163569	7.134743523	4.93635964	6.332001604	5.435995065	4.824775262	4.926370528	4.928035967	6.625114253	7.765945156	5.677479761	6.794988978	5.435995065	4.714856322	5.720785248	7.322938205	5.517597667	7.779263116	5.391024343	7.587737692	5.810718989	4.716521761	4.598278914	4.599941068
AT3G10310	1.313922364	1.532909424	2.095623011	3.578634093	3.024239027	2.414401643	1.726947359	1.860004021	0.706856968	0.745664269	1.957023605	1.452520732	1.751895234	2.866235705	2.586263059	1.635472985	0.706856968	1.724175372	2.195413014	2.916129408	2.192641028	2.691600454	2.608438948	1.837828117	1.208585952
AT3G10360	4.293542489	4.939928247	5.74327302	6.331151351	4.818641736	4.64313302	5.626263191	3.989612761	3.828373047	4.653117998	5.676208714	6.294051974	7.499781722	5.142548066	5.172509274	5.312349181	3.415998909	4.710193962	5.656228072	6.879080609	6.706425817	4.948489648	6.282636781	5.457892994	4.748720238
AT3G10390	7.262982377	8.998092934	8.823221769	9.249706503	8.251004458	8.362727702	9.624707733	9.84718959	6.782086674	9.189473145	9.887021355	10.12017568	9.683969585	7.7769093	7.873082817	11.70859599	7.255210325	8.03338127	9.318683413	9.573217927	9.584875996	7.974125114	6.272041296	9.993887067	5.331623704
AT3G10405	5.925205772	7.629748427	8.559394757	9.084391991	7.366100269	5.503368719	3.888234402	4.092277927	5.797966878	6.419254908	6.24502245	4.717006062	7.523137493	6.666859502	8.144429665	4.59550202	5.973350218	6.293162401	7.940389062	6.961452689	6.031807023	5.977935403	7.875050218	3.942113107	5.369248213
AT3G10480	2.269427869	2.961674734	5.944759165	4.574535298	4.410397556	2.588194467	5.478499631	4.562644289	3.299472174	5.288191351	4.874274322	4.124931985	4.481760011	3.865639713	5.164490968	4.50793062	2.140969687	3.960791093	5.216825745	4.836209184	4.845724598	3.870397424	4.146341666	4.17013318	4.488896572
AT3G10490	3.298993099	4.577495615	4.038698126	3.239631739	3.890300512	4.072943729	3.853769116	3.842356668	1.650638069	3.314972012	5.465598255	3.182555775	5.490707775	5.63226019	3.837787846	3.454239833	1.557033421	2.691702481	4.705342505	3.518162446	3.643729567	4.454211443	4.682512119	4.410833679	3.915411158
AT3G10520	1.296509593	1.617742997	2.381757579	3.099466033	2.361499617	2.873736666	2.633533231	3.148666156	1.108399943	3.759296337	5.067384594	2.668261141	2.59880532	4.013970549	3.001070286	3.565401382	2.228375864	1.918717068	3.64932462	2.882416591	2.213904309	3.472793554	3.594338761	3.721677092	2.804278792
AT3G10530	3.443387277	5.380617223	4.417195896	4.518468765	4.035462917	3.27199696	3.812133418	4.723621008	2.516321471	3.882247588	3.59400301	5.484486225	5.133915372	4.510681523	2.246250277	4.848268511	1.721693638	3.162928135	3.17331542	4.297738969	4.547033797	4.588586213	3.178509062	4.643119495	2.879874632
AT3G10550	6.098316162	4.51488666	5.585260859	5.951437255	4.77040832	5.494721688	5.559101128	5.22914012	4.768396339	4.571218879	7.363852574	5.889065871	6.212994674	5.516853486	6.73610951	6.512784367	6.659659022	4.933375304	5.528921426	5.754263202	6.16470715	4.728156707	6.30554576	5.297547494	5.961497156
AT3G10572	5.052233681	5.127171118	6.205303282	4.675125818	4.19166182	5.054651018	4.189241491	5.414834184	4.525254283	5.073986087	6.998189716	5.146506136	4.682377823	4.469655539	4.687212493	6.476044991	4.269016594	4.825000586	5.318136918	4.897520635	5.042560732	4.791161319	3.57523841	6.582407806	4.314942909
AT3G10600	1.795100065	2.872618623	1.487892647	1.556669315	1.487892647	2.386588976	1.957872747	1.772174139	1.114200041	1.017910421	1.169222265	0.467688572	1.052299287	3.28987049	1.928069064	0.584611132	0.497492611	0.836795729	1.162343657	1.311362074	1.403065716	2.194011191	2.407220591	1.666714876	2.164205941
AT3G10630	5.078483996	3.126729814	5.904301594	6.932155126	4.876443111	4.952944028	5.592409243	4.223242968	4.70774878	5.001979505	5.823877553	5.360945093	6.398610646	4.119280182	4.998056384	4.701864094	3.885854305	3.62104085	5.302098276	5.725795363	5.519831501	4.370360117	5.139288747	3.101229509	4.325241102
