ID	ZT0	ZT3	ZT6	ZT9	ZT12	ZT15	ZT18	ZT21	ZT24	ZT27	ZT30	ZT33	ZT36	ZT39	ZT42	ZT45	ZT48	ZT51	ZT54	ZT57	ZT60	ZT63	ZT66	ZT69	ZT72
AT1G58025	1.48816396	3.472382572	3.490879618	3.225974035	2.742890435	1.984218613	1.212577175	2.03933434	3.28109118	2.691013517	2.678044777	2.376521576	1.63406122	1.274179599	3.559919086	2.292226404	2.454524731	2.846256961	3.067742695	2.375186558	2.02147198	2.581796384	2.219817555	3.213196012	3.148161596
AT1G58030	4.418147673	4.779632482	4.221899212	5.453507676	4.981944968	5.007234029	5.294335466	3.297988685	3.500301026	4.839132698	5.239294609	4.24558399	5.211030384	5.062274926	3.681787097	5.026572722	4.427420083	4.008794545	4.152886669	4.937809551	3.508266518	4.201422963	3.727438378	4.716362709	3.312864592
AT1G58060	4.216258662	3.841906726	3.975957262	3.671525979	5.152138501	3.426760028	3.105199096	3.532343948	3.82510615	3.738717304	4.266649144	3.837104601	4.384233963	5.485695675	3.43155696	4.041081153	2.761149397	5.644635941	4.980345236	3.445014046	5.310659325	3.780217828	4.778492357	4.476316192	4.103470211
AT1G58080	4.478601719	4.717561092	3.97269057	4.42577596	4.298753349	3.819576922	5.965176293	4.928847964	4.297492599	4.819429803	2.994536107	4.938909404	4.598078121	4.253476836	4.805595323	6.272054696	4.270193544	4.302893224	4.382398329	5.62434501	3.167383059	3.265479838	5.044730751	5.281318952	4.672281242
AT1G58100	6.424281713	5.974824658	8.236481878	8.628303223	8.895240454	8.594547354	7.577460718	10.272091	5.79862491	6.425332187	7.484615195	7.802189085	9.207532677	8.276973237	9.529326817	8.77074296	6.807885531	6.519046585	8.309632896	9.165392229	8.717348472	8.990044936	10.06634026	9.179376982	8.715873432
AT1G58110	2.71497843	3.178511332	3.298421097	4.166599502	3.486234856	4.292548393	3.751108121	4.052339372	3.166823367	2.464383252	3.074636217	4.267875526	3.761495406	5.357245816	3.696574877	4.039358152	3.283858531	3.28650627	3.476481557	3.015113003	3.74390589	3.955060416	4.055015467	2.727833301	3.708260572
AT1G58150	3.197979339	4.559188217	6.359736316	4.2266367	3.440929278	4.745277532	5.008900483	6.287402086	3.809659088	3.023949208	4.137038205	7.860544893	5.11400641	6.421804416	6.371831437	6.028949195	4.631890828	4.284037847	5.926676923	4.826899317	6.27629122	6.296490319	6.232370358	5.890661842	5.887654954
AT1G58160	1.407581757	2.0555075075	2.231739331	2.2653052685	2.4175434355	2.3236728445	1.7713260495	1.4936028885	1.859797328	1.7455782515	2.240201563	2.2691300645	1.655142888	2.151246763	2.4622624055	2.675331719	1.871807136	3.3535580045	2.7435688475	3.462395455	3.2524332775	2.7064721735	2.648504177	3.4515271145	2.891347313
AT1G58180	3.427001194	6.299824076	4.690583208	4.634942578	4.945426339	4.660721624	5.019235087	4.941907936	4.722814341	4.158091812	4.603308743	4.89972949	5.394154608	5.915531292	5.220754329	4.040932348	3.828084526	3.86093593	4.037736214	4.705515664	3.682346381	4.715072436	3.937990218	4.283225797	4.880983514
AT1G58190	1.244702668	1.920079451	1.664636776	3.538748554	2.469869643	4.442974544	4.976016303	2.536847347	1.953567814	0.711656846	1.660532642	3.131290124	3.43269773	2.963843572	4.652282208	2.765695838	1.479677134	2.536792625	3.152850509	4.124600011	2.836998378	4.039234023	3.416064747	2.888215944	3.48014152
AT1G58200	6.888452204	9.005237354	5.918441767	5.70036305	8.140620642	6.836575201	1.711939867	4.841850129	8.796705864	6.363574455	8.758052438	2.521627409	8.018551379	6.493780105	4.609929576	3.097362221	6.859128122	7.15626885	5.74938788	4.780698734	7.542090471	6.285070903	2.933035183	5.464174266	2.91121325
AT1G58215	2.1798458	3.65800921	4.542319932	3.531561384	4.108581912	4.936709606	3.483476584	3.848564877	2.650006727	2.452324773	2.650006727	5.134388033	4.541342173	3.650885531	3.414020763	3.476355393	2.767337828	3.985765441	4.241798665	5.764379222	4.583179571	5.563729071	4.084731555	5.536491494	3.554713324
AT1G58220	5.474562763	4.70414764	5.601812655	5.918346049	5.03787585	9.335514127	4.693493387	4.986392937	7.072192759	4.956215407	5.554440548	6.468642172	6.367458691	5.696456519	4.608286245	5.676929869	7.644347577	6.069686184	5.196382596	5.481450606	5.735753469	5.996382981	5.066974388	5.20271744	5.431955281
AT1G58230	4.591946642	4.02150745	4.951956405	5.588878434	4.542188706	5.427169135	3.580791747	4.506644105	4.894044899	4.350262132	3.856237266	3.724734244	3.196945088	4.22764747	4.240083925	5.357863439	2.89000017	4.030598984	5.277194668	4.248028464	3.815890098	5.176633534	3.857564111	3.874774523	4.950911071
AT1G58250	3.287577898	3.607708066	3.53376086	4.429599376	4.052711704	3.827939458	3.103671116	3.664466117	3.614516764	2.431625286	1.582486297	3.473750408	4.465926178	2.701807803	3.989136906	2.942473036	2.916828486	3.66224021	5.09750502	4.675027878	2.079977989	4.559280716	5.065099433	4.903049788	4.422788101
AT1G58280	2.620757852	2.574235524	3.402107562	1.610188339	2.320947289	2.522544047	1.840215245	1.972028415	3.163516095	3.021364636	2.899889754	1.201825967	1.636034059	2.005629284	2.284761624	1.121705037	2.469229114	1.955355392	2.010695639	2.569368608	2.129283403	2.081847385	1.596962553	1.871027397	2.641432556
AT1G58350	3.223661877	4.249595957	3.050421252	3.81037545	2.691028369	5.439417269	3.010606323	4.488868111	3.621905266	3.092549881	3.362963623	2.925385023	4.311870025	4.157819106	3.762848186	4.465927104	3.256790479	3.797360885	3.321124206	4.17333721	3.966135313	3.470679233	2.568337887	3.095538411	4.011956603
AT1G58410	2.360232811	1.808167844	1.691830407	2.056285462	2.3633343	3.455058281	0.406294714	2.161735998	1.739933852	3.886162418	2.688988681	2.236171671	3.101486367	1.622078529	0.474527414	2.028373533	2.703766351	1.27440683	2.213609878	0.967663747	2.871370293	1.584312213	2.012805277	1.98750544	1.662396693
AT1G58440	3.485364435	3.81611671	4.930613763	5.609488109	3.899220297	3.390626345	2.734106056	3.98398311	5.439956913	4.806708033	3.580099966	5.207267036	4.226645411	6.211162085	4.695349306	5.524726457	4.132428823	4.293421539	4.484070808	5.731340693	4.107859185	3.452870095	2.888550322	4.027359893	4.153514306
AT1G58520	2.788043232	1.803738472	1.998426736	1.38048644	0.501995427	1.129489712	2.635474112	2.559190547	2.106410681	2.662542473	2.810188082	2.07934232	1.38048644	0.654562665	1.661013096	2.362331424	2.220474151	2.759911375	2.233019203	2.217965141	1.535515425	1.146617726	1.401283276	2.17154845	2.003058755
AT1G58602	1.882370863	1.773189309	2.581027887	1.906632068	2.45456308	3.637363246	2.306964146	2.499042669	1.053399054	2.830630854	1.455753011	2.236198375	2.2725922	2.16543415	0.723832747	3.065171029	2.130584921	1.851248437	1.524496903	1.197745369	2.302723809	1.463681949	1.896603317	2.361475595	1.213127509
AT1G59520	3.627076899	4.139202511	4.42570687	4.294563393	3.423761113	3.297168265	2.528019005	4.28305496	3.130293639	3.707633336	4.7338019	4.634062151	4.206332077	4.507472614	3.584876722	4.651328123	4.9361397	4.379748359	5.662675317	4.6740784	2.488606282	2.989258927	2.731110941	3.407774733	2.518428644
AT1G59560	2.786700379	4.453256487	4.482538103	4.801590605	5.22506321	4.202817728	4.047998149	3.25114812	3.41279484	2.306311656	3.417348269	4.202814726	4.332587445	4.569369003	4.913149609	4.637670483	2.681165981	3.643367972	3.569084585	4.224867606	4.689142121	4.571910303	3.181420434	4.639229622	4.412272448
AT1G59590	2.505264744	1.238662494	1.384021279	1.997691092	3.140894181	2.149032861	1.573938436	2.719467593	1.781158141	2.2468204	2.018645893	1.424926513	3.350439954	2.090825037	1.187438761	2.055900343	1.9703905	1.636848494	0.959081641	1.535955005	2.486729546	1.132381047	1.474232982	2.129446119	0.949951009
AT1G59600	3.064821451	4.461273932	6.510628588	6.501411087	5.782450097	6.235644246	3.315228054	6.538281093	4.731650791	3.29064805	4.074135681	5.845432227	5.839287226	5.902277702	4.722433289	4.120226132	3.874423148	4.825211444	7.293814994	5.932637021	6.816076155	5.239517052	5.405556431	5.141618751	4.387530733
AT1G59640	2.569083051	2.860723026	4.077862132	3.33264715	3.107291368	3.308788078	2.433866415	2.831557005	3.409533997	2.799741758	2.927002747	3.07282263	2.995935783	4.289758902	3.526189904	3.738294222	4.180585872	3.272291754	3.375015494	2.727585609	4.488760297	3.862953256	2.826256483	3.061437763	2.433866415
AT1G59660	3.532155492	2.124412361	1.162774363	1.43618136	1.01528141	1.239951525	1.450400978	1.05225169	1.985058593	3.469586653	2.468525586	1.74616902	0.580160391	1.035188888	0.580160391	0.580160805	4.690243223	2.081975044	0.997492222	1.355603528	1.451294226	0.591536085	1.706466837	1.168573737	0.580160391
AT1G59720	4.148363278	4.914082	3.815542518	4.105148228	5.176811674	6.025497661	3.564132904	4.642706586	4.022181022	2.947064307	2.845083783	5.270146083	5.643498512	5.837092829	3.86661751	5.451640741	5.359383279	4.190928457	5.69599696	4.679987602	4.450000804	5.376125844	5.251000948	5.495967364	5.366941157
AT1G59760	4.848860065	6.243013112	6.503471051	5.070990085	6.257822022	7.006729728	4.330545141	4.715576512	4.288234002	6.075879651	5.291008011	5.790279459	7.47849393	5.568149953	6.350902059	7.355796879	6.305023509	9.11995874	5.555452634	5.811061695	5.120813036	5.568394865	5.086300395	5.914599543	6.894600203
AT1G59830	4.230224641	4.459264428	4.733363351	6.677985216	3.557128123	5.232078948	4.63220953	3.337434515	4.94071188	4.84722632	4.231779712	4.261383473	4.881504359	4.361104519	4.460819336	5.038875318	3.768262416	4.733363351	4.492683858	4.834242214	4.668232301	3.614958317	4.004178838	4.919234642	4.199059766
AT1G59840	2.378710463	3.472395438	2.047359076	3.737660297	3.365853562	3.992058876	3.922477706	3.839853453	2.285212898	2.611361266	3.091886529	2.439589793	2.79183003	2.863584716	3.057097369	2.393930731	3.270010435	2.275705567	3.245623916	2.463038368	2.052902933	2.008562342	1.799061263	2.521787708	2.772261128
AT1G59850	3.359710409	2.180621289	1.765830891	0.934947646	3.678758053	3.404099646	1.022338894	2.274946794	2.849232143	2.943559205	3.40687154	1.115278794	2.329046138	1.449586035	0.837846258	0.919689513	2.838624428	2.313896146	1.685919441	0.673236287	2.425632472	1.91009581	1.380418247	1.847156703	1.344160636
AT1G59940	1.865844649	1.981198259	4.245914566	2.128272593	4.118123893	5.216867032	3.296227064	2.904025069	2.318605914	2.647363469	3.088590714	3.844156322	3.203944242	2.471451104	3.172222021	2.128274113	3.294700326	1.698071788	4.795766383	2.375830311	4.529664862	3.694592557	3.197669937	2.052388066	2.165762489
AT1G60010	3.562939484	5.11933106	6.342748903	9.156364822	4.029856957	5.80055168	7.77836065	6.044781118	4.48001009	3.89456783	5.758644717	8.274011152	5.983722723	6.372824891	9.965687864	7.467087891	4.064315333	6.39096649	6.287817475	7.274141785	5.009749825	6.293310618	7.825292703	5.991187763	7.401235268
AT1G60080	2.571571668	4.099387777	3.224794048	4.840602036	3.448931414	4.50025042	3.809452956	4.354020686	3.370773397	2.639640798	2.828726815	5.710397714	3.532126798	3.234633775	4.611177669	3.547256213	3.278776252	4.768428027	3.763330799	4.997209749	5.161730629	3.708063304	5.357094936	5.034483176	4.39940133
AT1G60140	4.697948816	5.776274366	5.38504875	5.500113894	4.696852957	2.682663565	3.241549492	1.67666353	5.197656944	4.526991532	5.021223723	3.388394533	3.85632612	3.107856973	4.933555041	3.275523445	4.766597773	4.019652013	5.235324394	5.561589408	3.301200933	3.199520095	2.868787746	2.809007689	3.625099973
AT1G60160	2.003662438	3.664737886	4.008985953	5.179660139	3.149285902	2.553687421	4.071753465	3.259288571	3.337863512	1.547926346	3.551587353	4.822929905	3.740167212	3.2168604	5.113657188	3.579876889	2.663043427	4.196456519	4.423183742	4.499293587	3.154154471	3.628436727	3.288748819	2.790427273	3.286004051
AT1G60170	3.043542003	3.853925351	3.201806428	3.83090036	4.328183787	4.583730808	2.774179648	2.700508487	4.754092094	2.527841704	2.886988613	3.607584654	3.81248257	3.863134252	2.919219746	3.674351768	3.501095519	3.596163818	4.780409671	3.312132603	3.602034805	3.729963647	2.923645715	3.401332489	3.25764664
AT1G60190	3.1036837	3.131205281	1.529335365	1.228462401	2.356848082	2.509467756	1.174670259	1.531199571	4.083198856	3.59406566	3.119944224	0.829399768	2.09664255	1.408604533	1.185929079	0.866929788	3.565685583	2.576528305	1.531886384	0.733417711	2.450254658	1.545916983	0.772959044	1.686860735	0.510399857
AT1G60200	4.267464357	6.000333893	6.714357955	4.682610164	5.143143337	4.961620631	3.852312454	4.306118895	5.400296646	3.731297403	4.780094511	3.936350683	4.371668714	3.327916277	4.643952578	4.148129985	5.002350911	3.714489757	5.389651804	5.285971698	4.028103534	6.004877558	5.632147315	4.512226773	4.860771211
AT1G60230	3.657818097	5.078687554	5.539954007	5.313233833	5.233761983	6.288268102	4.252913181	4.092023576	3.384496998	3.714029925	4.328511912	4.871272026	4.753027858	4.283931105	5.127144651	5.59043317	2.994302647	3.99240353	4.873894606	6.445162332	4.277013569	5.254358804	4.117910246	3.76511323	3.851658383
AT1G60260	4.220770582	4.928513046	3.776862052	5.64338598	5.836021529	5.905939635	3.437399956	4.079504556	3.777001944	4.530404674	4.252159348	4.801515505	5.094029823	5.30236088	3.428838561	4.684513124	2.758447785	3.523713363	3.886705305	4.53048861	5.167001217	4.563950793	3.909258699	3.432056079	3.758452256
AT1G60390	2.321174505	2.136022453	3.301388892	2.099893723	2.682446801	3.949157791	1.381865547	2.863080904	2.709540288	2.874370656	1.758943237	1.22380903	1.377349646	1.212520145	2.384395453	2.047962331	2.825979683	3.053899836	2.284957096	1.969552439	2.416185577	2.301072662	2.02250503	3.288726661	2.07279832
AT1G60430	5.610931247	5.619158419	5.507039103	3.578817227	4.00169642	5.311462189	4.571013452	4.615440148	6.099620902	5.727752997	5.443093052	4.279771774	4.362043434	6.417194095	5.319685561	4.41470045	5.930657496	4.473577995	5.656354101	4.48112763	3.88638696	4.11538977	4.403117883	4.859448214	5.127169876
AT1G60440	3.483267058	4.60652284	4.599075693	4.089900535	5.522348112	3.207345342	3.714177615	3.093843419	3.19951549	5.54778374	4.385390956	4.074245413	3.28953244	4.788513759	3.518488594	3.841378222	4.785632559	3.878786615	3.324104167	3.476741603	4.511287449	3.787004627	3.309142076	4.073324524	4.907880642
AT1G60460	0.468892796	1.590505677	2.159538139	2.866637999	1.766340475	2.991855737	1.332080855	1.675757715	1.358722472	1.222850225	0.815233483	2.120672721	1.944838048	2.046077654	2.096695265	2.088704272	1.003709864	1.177559476	1.917778523	3.479708623	2.121510052	2.600953167	1.68281111	2.094344534	1.358722472
AT1G60490	4.095604636	5.781921308	6.461816429	4.149223584	4.825972055	5.112571928	4.511633487	3.598212609	4.851855029	5.058946402	4.997928408	5.439846607	5.119964396	5.288229914	4.576349542	4.827821086	5.1817075	6.219557228	4.611408603	3.903483856	3.792254714	4.259802836	3.808279653	4.049593491	4.104846862
AT1G60505	4.277205938	4.41698391	5.366538432	5.64562825	4.054958963	5.36328078	4.976092243	5.35069694	4.190540603	4.372251836	5.345105825	6.54160441	5.384243629	4.844704504	4.558156406	5.463920919	4.119500555	4.796463974	5.443498484	5.515470385	4.226392534	5.220456852	6.818095392	5.459175532	4.443538551
AT1G60525	3.068037062	3.776471356	5.689247122	5.933132978	5.211788755	5.850117572	4.045821089	3.387199051	2.90937522	3.003464082	2.723042374	6.779932741	4.927673565	3.968338978	4.728426562	5.35384459	2.569519448	4.676299668	5.513368595	7.179041707	4.926483338	3.757404902	4.724269914	5.108001508	5.090022975
AT1G60550	3.312837066	3.92294313	3.543214913	3.322549757	3.069960448	4.492245922	3.258430376	3.627602571	4.740948192	3.740297242	2.85039795	3.965686582	3.748069288	2.288869246	4.058951136	3.979290505	3.083597435	4.99933063	3.297557295	5.491636421	3.119259639	3.599676543	3.868119686	3.317368393	4.822554677
AT1G60590	1.542622163	1.2744343325	0.502828225	0.711896881	0.7486585	0.9371307555	1.5415671515	1.5412592185	0.8380364965	1.52046726	0.647660398	1.8401837395	0.8752529745	0.9206758645	1.2972334485	1.3312067415	0.8703970615	1.0840252635	1.254853975	1.0242205105	0.8130162115	1.4096237575	2.0966767935	1.4762540525	2.564410937
AT1G60600	1.379344137	3.668378426	3.303504449	4.057638291	3.128911011	3.511827098	3.934935986	2.34826825	3.308731119	2.519628365	1.810916776	2.481548339	2.644446227	3.706458479	3.884162618	2.174794131	2.478437226	2.708161826	2.671492171	4.169555403	3.112608766	3.333702988	2.811701681	2.83111302	3.02101537
AT1G60620	4.398991329	4.651392471	4.325210084	5.389502885	3.245157538	4.106290845	3.315148764	4.218701786	5.071350412	4.080835714	4.954694505	3.786014423	5.514642857	5.48919458	3.518766346	5.620697696	3.789965336	5.759017227	3.719680672	6.03907458	5.370833458	4.025689286	4.946962567	4.49929979	3.720262912
AT1G60690	0.853282241	1.488012627	2.190440552	2.485444316	2.113442934	1.89256606	2.955097966	3.557277645	1.664712937	1.148558926	1.102058565	2.70864605	2.099491316	2.948125017	2.731896231	2.655172531	1.198341666	1.436587635	2.638485211	5.218890559	1.705652709	3.074676836	3.096014507	3.385226308	2.597045183
AT1G60700	1.03942326	3.131128624	4.279638892	5.402853951	4.01624575	3.827649365	2.586769028	4.119113563	2.186001995	2.110992123	2.040268529	4.005527185	5.13281841	3.984098639	5.548587417	3.000397038	2.096662506	2.31408608	4.480673755	5.049908338	2.87458207	5.111092862	4.731970713	4.513451178	2.951102693
AT1G60770	1.897040313	3.175021736	3.834999041	4.183334365	3.109363975	4.626527241	3.22895259	3.341508672	2.745899407	1.432745122	1.460884142	4.227887814	3.864425468	3.355580579	4.056708774	4.725013883	2.454255932	3.158375145	2.644332256	5.151187926	3.128491166	2.25461602	3.507448636	4.949157116	4.66404263
AT1G60790	5.606915554	4.867557318	5.450243764	4.952170764	4.316853341	6.437826592	5.056207965	3.749500722	4.920266023	5.522294625	4.669189578	4.813454496	4.893909932	5.23515569	5.747014979	4.438923744	5.933248369	5.03300699	6.722462336	7.743631662	5.284767191	4.875305632	5.685739089	4.733869438	5.755337956
AT1G60850	2.930732958	3.936805466	3.633721665	3.128722109	3.404991394	2.813319461	5.060287856	3.655931353	2.69590404	3.140233228	2.617628431	4.358109604	3.93450043	2.4725901	2.99519313	4.038103384	3.698274214	5.601987567	4.497552139	3.494053423	4.078550325	3.168943313	4.384881731	4.037468517	4.56300752
AT1G60860	1.725978396	2.97594291	2.903353587	2.085555739	1.047915455	1.397220607	1.815015668	1.592419407	2.434860641	1.934875193	1.674608796	2.914298742	1.886931383	1.630090708	3.684824262	2.345823812	2.12121143	3.991020024	2.931287235	2.821298494	1.178451636	1.901233948	3.313631415	2.203266522	2.910874184
AT1G60890	1.895240861	2.672455864	2.481186019	3.12132647	1.859912907	1.589757959	3.482918218	3.156654399	1.789255719	1.483773036	1.519100965	4.418069291	2.013691977	2.456331906	2.921827574	3.173281574	2.000204613	2.247051898	3.329789777	2.989712615	3.036329722	2.487542601	3.85209172	2.945216538	2.583095075
AT1G60900	5.08276846	4.719404587	4.540688067	3.772060367	5.294730719	2.97828603	4.818893634	3.508189172	4.183007311	4.77779894	4.412272448	3.676893707	2.991261174	4.741033389	3.268109642	3.073452758	6.340203104	4.047806191	4.087501375	6.045797151	3.563748012	3.783171626	3.573671815	3.519639706	3.659590677
AT1G60930	1.349971601	1.596142892	2.186111619	1.987897937	2.321421752	2.729060236	0.91321543	1.508790711	2.231422052	1.426733672	2.064660973	2.69464727	2.342596104	2.347891784	2.374360119	1.484968761	2.298116103	2.728591168	1.452009939	2.495136039	2.109194383	3.200899234	2.039022849	1.539724294	1.63319977
AT1G60940	3.735127723	3.28425039	3.049234804	3.733461302	2.295980516	2.743530341	3.733461302	3.054650156	2.88494737	2.610428156	2.969798763	3.478907122	2.00814964	3.357455566	3.616998606	3.20106269	3.325743996	3.14677639	2.536929429	4.685388889	2.955936268	2.800715806	4.513210009	2.39613027	3.663583684
AT1G60960	2.057180222	1.65775487	1.060149598	1.709427558	0.967838353	1.375643258	2.11443899	2.157733315	1.011131987	1.83372417	1.80858553	1.94405487	1.645184366	1.540441131	1.755515066	1.879813021	1.893887126	1.580612564	1.820552399	1.888903212	1.578477728	2.083987826	1.503718972	1.447470875	2.069748073
AT1G60990	2.654117766	3.124535417	3.670890193	3.343704888	2.990894039	4.17228382	2.699553906	2.998910379	3.771356992	3.554858114	3.643061361	3.720573305	3.816795028	2.942783143	3.96914609	3.512095413	3.003207864	4.121916419	3.112217223	2.722508762	2.933716492	3.229402285	2.591699381	3.060437778	2.009964889
AT1G60995	3.543970635	3.920173062	2.937919441	3.845888307	2.607058858	3.249238797	2.496832159	2.56632173	3.627834826	2.954504849	2.825110476	3.234859323	4.051960827	2.834697269	3.819530194	2.853866819	3.117492895	4.356183254	3.709963136	4.441694423	3.932294983	3.408230869	3.43632985	3.573145266	2.93293912
AT1G61000	1.20092348	1.404402209	2.43266822	3.339442639	1.496167126	2.186398893	1.651767327	2.916526367	2.772894426	2.569415842	2.178417779	1.871205015	2.266192854	2.888599998	2.852689949	1.452279557	1.671950901	2.507926351	1.478720565	2.627932559	3.728331131	2.937101095	3.297122075	4.019190973	2.190387108
AT1G61065	3.133938822	5.608572094	5.898765275	6.182849661	7.344842817	9.920907712	3.042946516	4.497295954	5.442995998	4.35260683	4.160185212	4.112452718	7.937018829	6.31411853	5.152126111	4.462991411	5.837169299	5.711696014	6.361875763	5.321588165	6.963392059	6.144388736	3.984730195	4.097273083	3.48745537
AT1G61100	3.284985171	4.170401458	3.094951319	6.641265591	4.297445083	5.56528861	3.269426473	4.635792652	4.132803964	3.011450316	3.504068103	4.564492709	4.498378216	5.692332235	7.31407778	4.847103218	4.392279834	3.80474797	4.913722625	6.816427055	3.260837223	5.876640428	3.686451161	4.32552987	4.231327521
AT1G61140	5.394050532	5.064283251	3.729442277	4.805176955	6.830893687	5.126535238	3.703149327	4.45185512	5.203925883	6.460742124	3.775496179	3.728386601	4.689085495	4.717691108	3.021742931	4.026189309	4.516845224	2.635827074	3.72515359	3.458397255	4.244945496	5.492950401	3.12559737	4.6309243	3.903365033
AT1G61150	3.127432726	4.793310664	3.396143576	5.360257559	3.068528754	4.581624517	2.967285434	3.230512368	3.731195766	5.380505784	3.972333727	4.009148682	5.448613453	4.546650284	4.883503882	4.572420772	4.071806293	4.922015213	4.76623742	2.840598675	5.763782465	3.924474284	3.412099161	4.630166456	3.191856664
AT1G61215	6.448827571	6.584287956	3.546021485	3.908562042	4.270807213	4.3438645	3.725918956	3.493049021	4.893312681	5.305781651	4.713713647	4.269282137	3.470218636	2.65289272	4.171872491	5.646719445	4.463176276	5.523878983	4.573359001	3.919246066	3.434289344	3.092099698	4.188498391	3.529726857	4.421484709
AT1G61240	2.669218612	3.61711106	3.688032172	4.405079856	2.905707116	3.368022758	4.003825057	3.608385546	3.776059652	3.575432253	2.372637071	3.69561485	4.498124447	3.88655288	4.201544813	4.525265685	2.965150196	3.561046069	3.601563036	3.843182507	3.478038183	2.562451077	4.049228997	2.824329032	2.880505464
AT1G61280	3.578146651	3.217841397	4.319557821	4.345245057	2.676553319	3.048481323	3.284254766	4.451510125	2.786137259	2.920628986	2.286359359	4.52456736	4.803513164	4.210756338	4.175885104	5.492579639	3.381664412	3.590743538	4.758031454	4.86214778	3.557733586	4.53117637	3.579741931	3.888702455	2.794439217
AT1G61300	2.046462081	1.724691313	2.481220385	2.906966971	1.785368087	2.789292881	3.006256165	3.008094854	1.781689434	2.829742042	1.270533951	2.489584616	3.000740099	2.792970261	3.267349973	3.072451156	2.867417135	1.765069129	3.811349484	3.0352065	2.633076328	3.261112852	3.881655064	2.535587889	3.469605739
AT1G61310	2.796576004	2.17748666	2.592722556	2.082240658	2.101947907	2.512484607	2.376184725	1.192197727	1.694694289	2.097019968	1.088742552	2.671770939	1.926236823	2.596234094	2.763731094	3.067530226	2.267899711	3.355386504	2.549189597	3.505240343	3.382178433	4.142328449	2.213485093	3.47845083	1.995206939
AT1G61360	1.6804734885	1.7341679055	2.7110743545	1.378006597	2.914067304	2.440825077	2.689711351	2.6844725585	2.211937388	1.8450501135	1.417913486	2.5918146625	2.6002596215	2.805657294	1.2897835205	2.628215772	2.023739548	2.0429356125	2.5932470415	2.454951088	2.7990262275	2.566443617	2.265069497	2.4660241515	1.9906275915
AT1G61400	4.031120564	3.981551053	3.368341501	3.041327186	4.958550127	5.195204567	3.180441521	3.089297647	3.122876969	4.597169117	3.391511547	4.14944482	3.284377519	3.680935954	1.5526439	2.283395544	4.565847228	3.287638256	4.424820345	4.256077197	4.92371665	3.587626076	2.052635517	2.584134211	2.20184413
AT1G61420	2.497469397	1.911050609	2.29179381	2.315833605	3.970003302	3.50683625	2.932091848	3.899941634	2.845167001	2.433895711	2.72580751	2.871114716	4.005029882	3.059237839	1.663248561	3.1020516	2.189274895	2.0503783	2.75808952	2.568264174	3.845454179	2.723034666	2.856642002	2.24681777	1.942186503
AT1G61430	3.466181889	3.404539804	4.936197994	2.660091178	5.268027468	3.766489486	3.597366322	3.530982585	3.224352943	3.246480855	2.892434257	4.414518514	5.391307788	3.377670177	2.985687602	4.04624972	3.472098785	4.261761539	4.637254237	3.499495248	5.7540671	3.485797016	3.306916591	3.613109991	3.063135296
AT1G61460	3.750963715	4.465840679	5.640196441	5.996186785	6.912260951	6.385734803	2.947260112	6.518431859	3.383891239	3.835504808	3.488768324	4.51292516	6.748519341	6.495962838	3.397803506	3.775577742	3.954902689	4.031829338	5.180818863	4.448651749	8.377918206	6.229967417	3.959815729	5.437786605	3.711364585
AT1G61490	2.821663196	2.003258719	3.074480544	2.484876636	3.147977987	4.449747155	2.800721209	2.966495984	2.781526235	2.34178683	2.465681662	3.673220027	4.601558771	3.936717483	2.807701199	3.763962593	3.370719555	3.232830526	3.716776537	3.433881626	3.658065112	3.133194582	3.682084508	3.652724859	3.114820783
AT1G61500	1.949610149	3.235449284	3.029590203	2.701997875	2.56994065	2.747177937	1.569070149	2.182449731	2.863596462	1.419634896	3.438748421	1.67680254	2.894873608	2.456995321	3.890529416	1.506516933	1.940000744	4.221051847	3.569955707	3.041992034	2.166778634	2.840019354	2.5051717	1.076301783	1.949608756
AT1G61560	2.938272746	3.722497057	1.698714997	2.705400713	1.921178334	3.301276139	1.921176962	4.195083383	1.575296617	4.89026863	3.267028202	1.660910564	3.62318222	2.270483486	0.80134654	2.267058925	3.884522989	2.770668757	2.566403952	1.234318091	1.929168975	2.686867811	1.9396441	3.701208421	1.397219609
AT1G61562	1.077548026	1.762107948	1.97761614	2.218479645	1.69872277	4.741211313	2.324121532	2.852330972	1.457858052	1.821266146	1.462083728	2.662175573	2.898813402	1.508567236	1.508566158	2.231158265	1.469209377	2.324452958	3.481293772	2.141340352	2.925495247	1.844051652	1.734185327	1.693253035	1.779009391
AT1G61580	2.7333981	3.364663058	3.27556547	3.377160941	3.325078786	6.087644244	2.85839902	3.316742886	1.535451952	4.406351259	1.94587805	3.748002797	3.216740588	3.110490368	3.147989008	4.464689122	3.783256875	2.60537033	2.60005975	3.226708138	4.529927596	4.526738013	4.088087062	5.217113355	1.806291509
AT1G61640	8.030097862	8.04159289	4.308925733	4.290926529	4.630853982	6.14162904	3.648847588	4.103721927	7.396223913	8.961188698	6.504538837	4.400950286	4.198966374	3.68169313	2.461576298	4.965851929	9.24321916	6.349951755	4.486406257	2.818759072	4.738398498	4.621190994	4.072008886	3.725416653	2.684908104
AT1G61670	3.132781629	2.609422816	1.707960972	3.011153838	2.255602773	2.874787848	0.748181431	1.127800581	3.280204304	3.081180672	2.274029276	1.201513037	2.915327645	3.364976032	1.503734108	1.69170208	2.527180976	3.030738226	2.30170758	0.759093765	1.822577917	2.269765516	2.087509346	1.102940694	1.691700871
