Protein.Name	Gene.Name	Uniprot.ID	ZT0	ZT03	ZT06	ZT09	ZT12	ZT15	ZT18	ZT21	ZT24	ZT27	ZT30	ZT33	ZT36	ZT39	ZT42	ZT45
Heparin cofactor 2	Serpind1	P49182	0	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.00111049416990561	0.00166574125485841	0.000555247084952804	0.000555247084952804	0	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0
High mobility group protein HMGI-C	Hmga2	Q6NSP9;P52927	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0
Ras-related protein Rab-8A	Rab8a	Q3UHW5;P55258	0.000555247084952804	0.00111049416990561	0.00166574125485841	0.000555247084952804	0.00111049416990561	0.00166574125485841	0.000555247084952804	0.00166574125485841	0.00277623542476402	0	0.00166574125485841	0.000555247084952804	0	0.000555247084952804	0	0.00111049416990561
Mannan-binding lectin serine protease 1;Mannan-binding lectin serine protease 1 heavy chain;Mannan-binding lectin serine protease 1 light chain	Masp1	P98064;P98064-2	0	0.00111049416990561	0.00111049416990561	0.00111049416990561	0	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.00111049416990561	0.00166574125485841	0.00166574125485841	0	0.00166574125485841
Cell growth-regulating nucleolar protein	Lyar	Q08288	0	0.00277623542476402	0.00333148250971682	0.00333148250971682	0	0.00333148250971682	0.00166574125485841	0.00333148250971682	0.00388672959466963	0.00166574125485841	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.00277623542476402	0.000555247084952804	0
Carcinoembryonic antigen-related cell adhesion molecule 1	Ceacam1	Q925P3;Q3LFS9;P31809;P31809-2;Q3LFS5;P31809-3	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0
Putative phospholipase B-like 2;Putative phospholipase B-like 2 28 kDa form;Putative phospholipase B-like 2 40 kDa form;Putative phospholipase B-like 2 15 kDa form	Plbd2	Q3TCN2;Q3TCN2-2	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.00166574125485841	0.000555247084952804	0.000555247084952804	0	0.00166574125485841	0	0.000555247084952804	0	0.00111049416990561	0.00166574125485841
Unconventional prefoldin RPB5 interactor	Uri1	Q3TLD5;Q3TLD5-2	0.000555247084952804	0	0.00111049416990561	0.000555247084952804	0.000555247084952804	0	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0.000555247084952804	0.000555247084952804
Protein Niban	Fam129a	Q3UW53;E9PYV4;D3Z233	0	0.00111049416990561	0.00166574125485841	0.000555247084952804	0	0.00111049416990561	0.000555247084952804	0.00166574125485841	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.000555247084952804	0
PDZ domain-containing protein MAGIX	Magix	Q4KL35	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.00111049416990561	0	0.000555247084952804	0.000555247084952804	0	0.000555247084952804	0.000555247084952804	0
Adiponectin	Adipoq	Q60994;Q6GTX4;E9PWU4	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0.00111049416990561	0	0	0.000555247084952804
Programmed cell death protein 4	Pdcd4	Q61823	0.000555247084952804	0.000555247084952804	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0.000555247084952804	0	0.00166574125485841	0.000555247084952804	0.00222098833981122	0	0.000555247084952804	0.00111049416990561
Centrosomal protein of 170 kDa	Cep170	Q6A065	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.00111049416990561	0	0.00111049416990561	0.000555247084952804	0.00111049416990561	0	0
Zinc finger CCCH domain-containing protein 11A	Zc3h11a	Q6NZF1	0.00111049416990561	0.000555247084952804	0.00166574125485841	0	0.00111049416990561	0.000555247084952804	0.00166574125485841	0.000555247084952804	0.00111049416990561	0	0.00111049416990561	0.000555247084952804	0	0.000555247084952804	0.00111049416990561	0.000555247084952804
Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1	Magi1	Q6RHR9;E9PZ12;Q6RHR9-3;Q6RHR9-2;F6UXP4	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0
StAR-related lipid transfer protein 4	Stard4	Q80SX0;Q99JV5;D3YW30;D3YW24	0	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0.000555247084952804	0.000555247084952804	0	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.00111049416990561
Protein LYRIC	Mtdh	Q80WJ7;F6ZSG0;E9PUX0	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00277623542476402	0.00166574125485841	0	0.00166574125485841	0	0.000555247084952804	0	0.00111049416990561	0.00111049416990561
ATP-dependent RNA helicase SUPV3L1, mitochondrial	Supv3l1	Q80YD1	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00166574125485841	0.00166574125485841	0	0.00111049416990561	0	0.00111049416990561	0	0.000555247084952804	0.00111049416990561
Negative elongation factor A	Whsc2	Q8BG30	0	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.00111049416990561	0	0.000555247084952804	0	0.000555247084952804	0.000555247084952804	0.00111049416990561
KN motif and ankyrin repeat domain-containing protein 2	Kank2	Q8BX02;Q8BX02-2	0.00166574125485841	0.00166574125485841	0.00388672959466963	0.00111049416990561	0.00222098833981122	0.00111049416990561	0.00222098833981122	0	0.00111049416990561	0.000555247084952804	0.00222098833981122	0	0.00166574125485841	0	0.00222098833981122	0.00277623542476402
Sphingosine-1-phosphate lyase 1	Sgpl1	Q8R0X7;D6REF7;D3YZT4	0.000555247084952804	0	0.00111049416990561	0.00166574125485841	0.00111049416990561	0	0.00111049416990561	0.00222098833981122	0.00277623542476402	0.000555247084952804	0.00277623542476402	0.00111049416990561	0.000555247084952804	0.00111049416990561	0	0.000555247084952804
Cleft lip and palate transmembrane protein 1 homolog	Clptm1	Q8VBZ3	0	0.000555247084952804	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.00222098833981122	0.00222098833981122	0.000555247084952804	0.00166574125485841	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0
Tubulin beta-6 chain	Tubb6	Q922F4	0.00111049416990561	0.00111049416990561	0.00222098833981122	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.00166574125485841	0.00166574125485841	0.000555247084952804	0	0.00277623542476402	0	0.00222098833981122	0	0.00166574125485841	0.00111049416990561
Chitinase domain-containing protein 1	Chid1	Q922Q9;Q922Q9-2;G8JL55;D3YWG2	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.00111049416990561	0	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0.000555247084952804	0.000555247084952804
TRIO and F-actin-binding protein	Triobp	E9QMQ3;Q99KW3-1;Q99KW3;Q99KW3-4;Q99KW3-2;G5E8W1	0.000555247084952804	0	0.00222098833981122	0	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.00222098833981122	0.00111049416990561	0.000555247084952804	0	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00111049416990561
Coactosin-like protein	Cotl1	Q9CQI6	0.000555247084952804	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.00166574125485841	0.00111049416990561	0	0	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.00111049416990561	0
Protein SGT1 homolog	Ecd	Q9CS74	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0.000555247084952804	0.000555247084952804	0	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0.000555247084952804	0.000555247084952804
Golgin subfamily A member 1	Golga1	Q9CW79;Q9CW79-2	0.00111049416990561	0.000555247084952804	0.00166574125485841	0.000555247084952804	0.00166574125485841	0.000555247084952804	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.00111049416990561	0	0	0.000555247084952804	0	0.00111049416990561	0.000555247084952804
	Slc37a4	Q9D1F9	0.00111049416990561	0.00166574125485841	0.00222098833981122	0.00111049416990561	0.000555247084952804	0.00222098833981122	0	0.00222098833981122	0.00166574125485841	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0	0.000555247084952804
Peptidyl-prolyl cis-trans isomerase FKBP11	Fkbp11	Q9D1M7	0.00111049416990561	0.000555247084952804	0.00166574125485841	0.000555247084952804	0.00166574125485841	0	0	0.00166574125485841	0.00111049416990561	0	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.00111049416990561	0.00111049416990561	0.000555247084952804
Exosome complex component RRP43	Exosc8	Q9D753;D3YYN3;F6SGT4	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0.000555247084952804	0	0.000555247084952804	0	0.000555247084952804	0.000555247084952804
Elongation of very long chain fatty acids protein 1	Elovl1	Q9JLJ5	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.00111049416990561	0	0.000555247084952804	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0.000555247084952804	0	0.000555247084952804
Evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial	Ecsit	Q9QZH6	0	0.00111049416990561	0.00166574125485841	0.00166574125485841	0	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.000555247084952804
Pro-interleukin-16;Interleukin-16	Il16	O54824;O54824-2	0.000555247084952804	0.00111049416990561	0.00277623542476402	0.000555247084952804	0.00166574125485841	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.00166574125485841	0.00166574125485841	0.000555247084952804	0.00166574125485841	0.00111049416990561	0.00222098833981122	0.00111049416990561
Protein kinase C and casein kinase substrate in neurons protein 2	Pacsin2	Q9WVE8	0.00499722376457524	0.00888395335924486	0.00943920044419767	0.00721821210438645	0.00333148250971682	0.00666296501943365	0.00888395335924486	0.00666296501943365	0.00610771793448084	0.00721821210438645	0.00666296501943365	0.00721821210438645	0.00666296501943365	0.00832870627429206	0.00555247084952804	0.00555247084952804
RNA-binding protein 4;RNA-binding protein 4B	Rbm4;Rbm4b	Q8C7Q4;Q8VE92;Q8C7Q4-2;Q5CZX8;F6TBN8	0.00111049416990561	0.00222098833981122	0.00222098833981122	0.00277623542476402	0.000555247084952804	0.00166574125485841	0.00166574125485841	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00111049416990561	0.00222098833981122
Synaptosomal-associated protein;Synaptosomal-associated protein 23	Snap23	Q9D3L3;O09044;B0R030;E9Q8A1;B0R029	0.00111049416990561	0.00277623542476402	0.00333148250971682	0.00333148250971682	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00222098833981122	0.00333148250971682	0.00166574125485841	0.00277623542476402	0.00222098833981122	0.00166574125485841	0.00166574125485841	0.00333148250971682	0.00222098833981122
Coiled-coil domain-containing protein 9	Ccdc9	D3YW42;G3X927;Q8VC31	0.000555247084952804	0.000555247084952804	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804
Alanine aminotransferase 1	Gpt	Q8QZR5	0.0133259300388673	0.0166574125485841	0.0166574125485841	0.0155469183786785	0.0138811771238201	0.0133259300388673	0.0166574125485841	0.0122154358689617	0.0166574125485841	0.0105496946141033	0.0183231538034425	0.0133259300388673	0.0166574125485841	0.0105496946141033	0.0149916712937257	0.0177679067184897
ATP-dependent RNA helicase DDX1	Ddx1	Q91VR5	0.0205441421432538	0.028317601332593	0.0288728484175458	0.0299833425874514	0.0199888950583009	0.025541365907829	0.0305385896724042	0.0216546363131594	0.0216546363131594	0.0183231538034425	0.0244308717379234	0.0249861188228762	0.0238756246529706	0.0222098833981122	0.0210993892282066	0.0249861188228762
OCIA domain-containing protein 2	Ociad2	Q9D8W7	0.00111049416990561	0.00222098833981122	0.00222098833981122	0.00166574125485841	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.00111049416990561	0.00222098833981122	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.00166574125485841	0.00111049416990561
Phosducin-like protein	Pdcl	Q9DBX2	0.00111049416990561	0.00222098833981122	0.00111049416990561	0.00166574125485841	0.00222098833981122	0.00166574125485841	0.00111049416990561	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00222098833981122	0.00111049416990561	0.00222098833981122	0.00111049416990561	0.00166574125485841	0.00111049416990561
Eukaryotic translation initiation factor 5A-1;Eukaryotic translation initiation factor 5A-2	Eif5a;Eif5a2	P63242;Q8BGY2	0.0194336479733481	0.0216546363131594	0.0210993892282066	0.0222098833981122	0.0133259300388673	0.0205441421432538	0.0188784008883953	0.0194336479733481	0.0161021654636313	0.0205441421432538	0.0199888950583009	0.0205441421432538	0.0216546363131594	0.0194336479733481	0.0172126596335369	0.0205441421432538
Stromal cell-derived factor 2-like protein 1	Sdf2l1	Q9ESP1	0.00166574125485841	0.00388672959466963	0.00499722376457524	0.00388672959466963	0.00166574125485841	0.00277623542476402	0.00333148250971682	0.00555247084952804	0.00388672959466963	0.00555247084952804	0.00222098833981122	0.00333148250971682	0.00277623542476402	0.00444197667962243	0.00166574125485841	0.00222098833981122
Sodium/potassium-transporting ATPase subunit beta-3	Atp1b3	P97370;Q3UFH4	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00111049416990561
C-1-tetrahydrofolate synthase, cytoplasmic;Methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase;Formyltetrahydrofolate synthetase	Mthfd1	Q922D8;F6YW06;Q8BXX7	0.0438645197112715	0.0588561910049972	0.0688506385341477	0.0599666851749028	0.0366463076068851	0.056635202665186	0.053858967240422	0.0533037201554692	0.0682953914491949	0.0560799555802332	0.0577456968350916	0.0599666851749028	0.0583009439200444	0.0627429205996668	0.0583009439200444	0.0577456968350916
STAM-binding protein	Stambp	Q9CQ26	0.00166574125485841	0.00111049416990561	0.00277623542476402	0.00222098833981122	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00166574125485841	0	0.00166574125485841	0	0.00222098833981122	0.000555247084952804	0.00166574125485841	0.00166574125485841
Dynactin subunit 3	Dctn3	Q9Z0Y1;E9Q919	0.00111049416990561	0.00111049416990561	0.00166574125485841	0.000555247084952804	0.00166574125485841	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0.000555247084952804	0.00111049416990561	0	0.000555247084952804	0.00111049416990561
Golgin subfamily A member 2	Golga2	E9PUQ5;Q921M4;Q921M4-2	0.00333148250971682	0.00277623542476402	0.00333148250971682	0.00222098833981122	0.00277623542476402	0.00388672959466963	0.00222098833981122	0.00277623542476402	0.00222098833981122	0.00333148250971682	0.00222098833981122	0.00222098833981122	0.00333148250971682	0.00222098833981122	0.00166574125485841	0.00222098833981122
Cytochrome c oxidase subunit 5B, mitochondrial	Cox5b	Q9D881;E9PWM0;P19536	0.0305385896724042	0.0372015546918379	0.0333148250971682	0.0316490838423098	0.0266518600777346	0.0327595780122154	0.0294280955024986	0.0294280955024986	0.031093836757357	0.0294280955024986	0.0299833425874514	0.031093836757357	0.0366463076068851	0.0349805663520267	0.0372015546918379	0.0399777901166019
Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha	Pik3c2a	F8VPL2;Q61194;E9QP97;Q61194-2	0.00222098833981122	0.00111049416990561	0.00166574125485841	0.000555247084952804	0.00111049416990561	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00111049416990561	0.00166574125485841	0.000555247084952804	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00166574125485841
Golgin subfamily A member 3	Golga3	E9QP99;P55937;P55937-1	0.00444197667962243	0.00111049416990561	0.00333148250971682	0.00222098833981122	0.00333148250971682	0.00222098833981122	0.00333148250971682	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00388672959466963	0.00222098833981122	0.00222098833981122	0.00166574125485841	0.00222098833981122	0.00222098833981122
NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial	Ndufs4	E9QPX3;Q9CXZ1	0.00388672959466963	0.00721821210438645	0.00832870627429206	0.00943920044419767	0.00333148250971682	0.00832870627429206	0.00832870627429206	0.00666296501943365	0.00610771793448084	0.00555247084952804	0.00832870627429206	0.00555247084952804	0.00777345918933926	0.00499722376457524	0.00777345918933926	0.00777345918933926
	Ttc37	F8VPK0;F6YRS9	0.000555247084952804	0.00111049416990561	0.00111049416990561	0.00166574125485841	0.00166574125485841	0.000555247084952804	0.00111049416990561	0.00166574125485841	0.00222098833981122	0.00111049416990561	0.00222098833981122	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804
Chitinase-3-like protein 3	Chi3l3	O35744	0.00166574125485841	0.00222098833981122	0.00222098833981122	0.00222098833981122	0.00111049416990561	0.00111049416990561	0.00222098833981122	0.000555247084952804	0.00166574125485841	0.000555247084952804	0.00333148250971682	0.000555247084952804	0.00277623542476402	0.00166574125485841	0.00222098833981122	0.00277623542476402
Glucose-6-phosphate isomerase	Gpi;Gm1840	P06745;F6SAC3	0.0349805663520267	0.0372015546918379	0.0416435313714603	0.0444197667962243	0.0394225430316491	0.0299833425874514	0.0383120488617435	0.0394225430316491	0.0449750138811771	0.0333148250971682	0.0488617434758468	0.0327595780122154	0.0377568017767907	0.033870072182121	0.0416435313714603	0.0399777901166019
Protein S100-A4	S100a4	P07091;D3YUT9	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.00222098833981122	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.00111049416990561
Glutathione S-transferase P 1;Glutathione S-transferase P 2	Gstp1;Gstp2	P19157;F8WJD9;P46425	0.0455302609661299	0.0577456968350916	0.0460855080510827	0.0610771793448084	0.0388672959466963	0.05941143808995	0.062187673514714	0.0544142143253748	0.0427540255413659	0.0394225430316491	0.0577456968350916	0.0471960022209883	0.0555247084952804	0.0471960022209883	0.0605219322598556	0.0627429205996668
Aldose reductase-related protein 1	Akr1b7	P21300	0.00111049416990561	0.00277623542476402	0.00277623542476402	0.00333148250971682	0.00222098833981122	0.00222098833981122	0.00166574125485841	0.00222098833981122	0.00166574125485841	0.00222098833981122	0.00166574125485841	0.00222098833981122	0.00277623542476402	0.00222098833981122	0.00166574125485841	0.00111049416990561
Histone H2A type 1;Histone H2A type 3;Histone H2A type 1-F;Histone H2A type 1-K;Histone H2A.J;Histone H2A type 1-H;Histone H2A	Hist1h2ab;Hist3h2a;Hist1h2af;Hist1h2ak;H2afj;Hist1h2ah;Hist1h2aa	P22752;Q8BFU2;Q8CGP5;Q8CGP7;Q8R1M2;Q8CGP6;Q8CGP4	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.00111049416990561	0.00166574125485841	0.000555247084952804	0.00111049416990561	0.000555247084952804
60S ribosomal protein L28	Rpl28	P41105	0.00111049416990561	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00166574125485841	0.00166574125485841
Proliferation-associated protein 2G4	Pa2g4	P50580;D3YVH7	0.00832870627429206	0.0149916712937257	0.0172126596335369	0.0155469183786785	0.00832870627429206	0.0166574125485841	0.0155469183786785	0.0149916712937257	0.0133259300388673	0.0133259300388673	0.0161021654636313	0.0161021654636313	0.0155469183786785	0.0177679067184897	0.0144364242087729	0.0177679067184897
NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial	Ndufs6	P52503;D3YW32	0.00222098833981122	0.00888395335924486	0.0155469183786785	0.0122154358689617	0.00277623542476402	0.0138811771238201	0.00999444752915047	0.0138811771238201	0.0161021654636313	0.0183231538034425	0.00943920044419767	0.0149916712937257	0.00888395335924486	0.0172126596335369	0.0111049416990561	0.00943920044419767
26S protease regulatory subunit 10B	Psmc6	P62334	0.0166574125485841	0.0188784008883953	0.0161021654636313	0.0183231538034425	0.0122154358689617	0.0138811771238201	0.0172126596335369	0.0122154358689617	0.0188784008883953	0.0122154358689617	0.0149916712937257	0.0149916712937257	0.0161021654636313	0.0144364242087729	0.0138811771238201	0.0122154358689617
40S ribosomal protein S30	Fau	Q642K5;P62862	0.00166574125485841	0.00222098833981122	0.00111049416990561	0.00222098833981122	0.00166574125485841	0.00277623542476402	0.00166574125485841	0.00166574125485841	0.00222098833981122	0.00222098833981122	0.00166574125485841	0.00222098833981122	0.00222098833981122	0.00222098833981122	0.00166574125485841	0.00166574125485841
AP-2 complex subunit mu	Ap2m1	P84091;Q3TWV4	0.00999444752915047	0.00888395335924486	0.0127706829539145	0.0133259300388673	0.00943920044419767	0.0111049416990561	0.0133259300388673	0.0133259300388673	0.0172126596335369	0.00999444752915047	0.0138811771238201	0.00777345918933926	0.00888395335924486	0.0105496946141033	0.00777345918933926	0.00999444752915047
Spermatogenesis-associated protein 5	Spata5	Q3UMC0	0.00222098833981122	0.00222098833981122	0.00222098833981122	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00222098833981122	0.00277623542476402	0.00111049416990561	0.00222098833981122	0.00166574125485841	0.00222098833981122	0.00166574125485841	0.00111049416990561
Aldo-keto reductase family 1 member C13	Akr1c13	Q571M4;Q8VC28	0.0249861188228762	0.0377568017767907	0.0366463076068851	0.0349805663520267	0.0216546363131594	0.0322043309272626	0.0333148250971682	0.0299833425874514	0.0349805663520267	0.0327595780122154	0.0322043309272626	0.0333148250971682	0.033870072182121	0.0322043309272626	0.0322043309272626	0.0322043309272626
Voltage-dependent anion-selective channel protein 3	Vdac3	Q60931	0.0116601887840089	0.0149916712937257	0.0144364242087729	0.0116601887840089	0.0127706829539145	0.0111049416990561	0.0122154358689617	0.0116601887840089	0.0133259300388673	0.0105496946141033	0.0144364242087729	0.0116601887840089	0.0127706829539145	0.00943920044419767	0.0133259300388673	0.0144364242087729
10 kDa heat shock protein, mitochondrial	Hspe1	Q64433	0.0205441421432538	0.0266518600777346	0.0305385896724042	0.031093836757357	0.0177679067184897	0.0327595780122154	0.0205441421432538	0.0249861188228762	0.0272071071626874	0.0316490838423098	0.0222098833981122	0.0388672959466963	0.0238756246529706	0.0399777901166019	0.0249861188228762	0.0233203775680178
Peroxiredoxin-6	Prdx6	Q6GT24;O08709	0.0555247084952804	0.0705163797890061	0.05941143808995	0.0688506385341477	0.0438645197112715	0.0605219322598556	0.0627429205996668	0.0610771793448084	0.053858967240422	0.0599666851749028	0.0588561910049972	0.0627429205996668	0.0610771793448084	0.0688506385341477	0.0577456968350916	0.0583009439200444
Xaa-Pro aminopeptidase 1	Xpnpep1	Q6P1B1;Q3TL27	0.00999444752915047	0.00943920044419767	0.0122154358689617	0.0127706829539145	0.0105496946141033	0.0105496946141033	0.0116601887840089	0.00999444752915047	0.00943920044419767	0.00721821210438645	0.00943920044419767	0.0122154358689617	0.0111049416990561	0.0105496946141033	0.00943920044419767	0.00666296501943365
Sorting nexin-6	Snx6	Q6P8X1	0.00610771793448084	0.00499722376457524	0.00555247084952804	0.00388672959466963	0.00555247084952804	0.00666296501943365	0.00610771793448084	0.00610771793448084	0.00388672959466963	0.00166574125485841	0.00499722376457524	0.00388672959466963	0.00666296501943365	0.00499722376457524	0.00666296501943365	0.00444197667962243
	1810063B05Rik	Q8BGD8	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.00166574125485841	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.00166574125485841	0.000555247084952804	0.000555247084952804	0.00111049416990561
Protein LZIC	Lzic	Q8K3C3	0.00333148250971682	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00388672959466963	0.00166574125485841	0.00222098833981122	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00277623542476402	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00222098833981122
5-AMP-activated protein kinase subunit gamma-2	Prkag2	Q91WG5;Q8BIQ9;Q91WG5-2;D3YUS1	0.000555247084952804	0.00111049416990561	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.000555247084952804	0.00166574125485841	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.000555247084952804
Rho GTPase-activating protein 35	Arhgap35	Q91YM2	0.00111049416990561	0.00388672959466963	0.00388672959466963	0.00444197667962243	0.00222098833981122	0.00388672959466963	0.00277623542476402	0.00388672959466963	0.00277623542476402	0.00277623542476402	0.00444197667962243	0.00222098833981122	0.00333148250971682	0.00277623542476402	0.00388672959466963	0.00277623542476402
Epidermal growth factor receptor kinase substrate 8-like protein 2	Eps8l2	Q99K30	0.00333148250971682	0.00610771793448084	0.00555247084952804	0.00555247084952804	0.00222098833981122	0.00388672959466963	0.00388672959466963	0.00333148250971682	0.00388672959466963	0.00111049416990561	0.00499722376457524	0.00222098833981122	0.00666296501943365	0.00111049416990561	0.00666296501943365	0.00555247084952804
Cytoplasmic protein NCK1	Nck1	Q99M51;Q8BH99	0.00277623542476402	0.000555247084952804	0.000555247084952804	0.00111049416990561	0.00166574125485841	0.000555247084952804	0.00166574125485841	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.00277623542476402	0.000555247084952804	0.00111049416990561	0.00111049416990561	0.00222098833981122	0.00222098833981122
