Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner	protein.coding.genome.size
XP_034630872	736	22.4	24.02	29289269
XP_034630873	727	22.24	23.81	29289269
XP_034630874	648	21.94	23.36	29289269
XP_034630875	1772	21.48	22.51	29289269
XP_034630876	1105	21.95	23.93	29289269
XP_034630877	1100	21.92	23.95	29289269
XP_034630878	1089	21.94	23.89	29289269
XP_034630879	862	22.05	23.99	29289269
XP_034630880	128	25.27	26.82	29289269
XP_034630881	311	21.22	22.29	29289269
XP_034630882	311	21.22	22.29	29289269
XP_034630883	311	21.22	22.29	29289269
XP_034630884	290	22.19	22.89	29289269
XP_034630885	287	22.18	23.45	29289269
XP_034630886	276	20.63	21.6	29289269
XP_034630887	267	22.1	23.28	29289269
XP_034630888	259	20.71	21.24	29289269
XP_034630889	240	20.7	21.96	29289269
XP_034630890	1702	22.54	24.9	29289269
XP_034630891	509	23.39	25.13	29289269
XP_034630892	97	22.02	24.33	29289269
XP_034630893	464	23.85	25.55	29289269
XP_034630894	449	23.83	25.59	29289269
XP_034630895	408	23.51	25.38	29289269
XP_034630896	315	23.41	25.87	29289269
XP_034630897	279	23.1	25.7	29289269
XP_034630898	278	22.93	25.56	29289269
XP_034630899	207	21.37	22.14	29289269
XP_034630900	1453	23.24	25.68	29289269
XP_034630901	1450	23.24	25.66	29289269
XP_034630902	283	22.77	23.55	29289269
XP_034630903	346	24.16	26.51	29289269
XP_034630904	346	24.16	26.51	29289269
XP_034630905	346	24.16	26.51	29289269
XP_034630906	345	24.19	26.56	29289269
XP_034630907	261	25.3	28.01	29289269
XP_034630908	75	23.61	25.37	29289269
XP_034630909	1425	23.71	26.3	29289269
XP_034630910	519	23.29	25.93	29289269
XP_034630911	510	23.25	25.94	29289269
XP_034630912	364	24.77	26.84	29289269
XP_034630913	264	21.48	22.07	29289269
XP_034630914	1665	22.7	24.44	29289269
XP_034630915	269	23.51	24.72	29289269
XP_034630916	790	22.44	23.89	29289269
XP_034630917	790	22.44	23.89	29289269
XP_034630918	635	22.04	23.48	29289269
XP_034630919	173	24.58	26.74	29289269
XP_034630920	2666	23.05	25.36	29289269
XP_034630921	2629	23.06	25.35	29289269
XP_034630922	2590	23.02	25.3	29289269
XP_034630923	592	25.35	27.81	29289269
XP_034630924	433	26.63	29.3	29289269
XP_034630925	686	24.01	26.5	29289269
XP_034630926	429	24.37	26.89	29289269
XP_034630927	671	24.28	26.77	29289269
XP_034630928	283	25.35	27.96	29289269
XP_034630929	427	23.72	25.97	29289269
XP_034630930	427	23.72	25.97	29289269
XP_034630931	427	23.72	25.97	29289269
XP_034630932	427	23.85	26.1	29289269
XP_034630933	384	24.41	26.64	29289269
XP_034630934	429	24.37	26.89	29289269
XP_034630935	290	24.48	26.86	29289269
XP_034630936	198	24.75	27.62	29289269
XP_034630937	198	24.75	27.62	29289269
XP_034630938	198	24.75	27.62	29289269
XP_034630939	590	24.14	26.35	29289269
XP_034630940	485	24.09	26.35	29289269
XP_034630941	475	24.05	26.41	29289269
XP_034630942	380	23.75	26.05	29289269
XP_034630943	840	23.55	25.83	29289269
XP_034630944	838	23.56	25.83	29289269
XP_034630945	838	23.47	25.75	29289269
XP_034630946	836	23.48	25.75	29289269
XP_034630947	288	22.85	24.46	29289269
XP_034630948	753	23.63	25.89	29289269
XP_034630949	751	23.64	25.89	29289269
XP_034630950	751	23.55	25.8	29289269
XP_034630951	749	23.56	25.8	29289269
XP_034630952	728	23.83	26.09	29289269
XP_034630953	726	23.83	26.09	29289269
XP_034630954	726	23.74	26	29289269
XP_034630955	469	23.54	25.22	29289269
XP_034630956	465	23.47	25.11	29289269
XP_034630957	431	23.28	25.01	29289269
XP_034630958	317	24.38	27.01	29289269
XP_034630959	291	24.07	26.82	29289269
XP_034630960	291	24.07	26.82	29289269
XP_034630961	240	23	24.43	29289269
XP_034630962	291	24.07	26.82	29289269
XP_034630963	255	24.25	26.69	29289269
XP_034630964	396	26.41	29.66	29289269
XP_034630965	821	22.8	24.44	29289269
XP_034630966	808	22.74	24.41	29289269
XP_034630967	785	22.7	24.32	29289269
XP_034630968	725	23.19	24.96	29289269
XP_034630969	683	20.92	22.03	29289269
XP_034630970	682	20.92	22.04	29289269
XP_034630971	465	22.77	24.02	29289269
XP_034630972	128	24.36	26.7	29289269
XP_034630973	350	23.92	25.94	29289269
XP_034630974	516	23.22	25.35	29289269
XP_034630975	515	23.23	25.37	29289269
XP_034630976	513	23.26	25.42	29289269
XP_034630977	913	23.58	25.73	29289269
XP_034630978	1649	21.77	23.37	29289269
XP_034630979	1648	21.78	23.38	29289269
XP_034630980	1646	21.77	23.38	29289269
XP_034630981	1613	21.84	23.53	29289269
XP_034630982	1610	21.86	23.55	29289269
XP_034630983	611	22.06	23.21	29289269
XP_034630984	611	22.11	23.29	29289269
XP_034630985	607	22.04	23.17	29289269
XP_034630986	607	22.1	23.25	29289269
XP_034630987	607	22.06	23.21	29289269
XP_034630988	606	22.05	23.17	29289269
XP_034630989	602	22.03	23.12	29289269
XP_034630990	602	22.09	23.21	29289269
XP_034630991	602	22.05	23.17	29289269
XP_034630992	598	22.04	23.13	29289269
XP_034630993	594	22.01	23.16	29289269
XP_034630994	594	22.07	23.24	29289269
XP_034630995	590	21.99	23.12	29289269
XP_034630996	177	23.45	25.94	29289269
XP_034630997	590	22.05	23.2	29289269
XP_034630998	585	21.99	23.07	29289269
XP_034630999	585	22.04	23.16	29289269
XP_034631000	581	22.05	23.16	29289269
XP_034631001	491	22.81	24.03	29289269
XP_034631002	482	22.8	23.95	29289269
XP_034631003	480	22.9	24.03	29289269
XP_034631004	480	22.9	24.03	29289269
XP_034631005	476	22.89	23.99	29289269
XP_034631006	468	22.86	23.98	29289269
XP_034631007	177	23.45	25.94	29289269
XP_034631008	468	22.86	23.98	29289269
XP_034631009	468	22.87	24.03	29289269
XP_034631010	464	22.86	23.98	29289269
XP_034631011	463	22.87	24	29289269
XP_034631012	459	22.86	23.93	29289269
XP_034631013	455	22.87	23.94	29289269
XP_034631014	451	22.84	23.95	29289269
XP_034631015	451	22.84	23.99	29289269
XP_034631016	447	22.83	23.95	29289269
XP_034631017	442	22.83	23.9	29289269
XP_034631018	106	23.66	26.23	29289269
XP_034631019	438	22.84	23.91	29289269
XP_034631020	1820	22.3	23.9	29289269
XP_034631021	1512	22.1	23.65	29289269
XP_034631022	2360	21.26	22.59	29289269
XP_034631023	2353	21.26	22.59	29289269
XP_034631024	2312	21.17	22.49	29289269
XP_034631025	2292	21.18	22.49	29289269
XP_034631026	2281	21.21	22.5	29289269
XP_034631027	2258	21.28	22.64	29289269
XP_034631028	2142	21.23	22.52	29289269
XP_034631029	638	21.62	23.36	29289269
XP_034631030	631	21.66	23.42	29289269
XP_034631031	633	21.64	23.36	29289269
XP_034631032	633	21.64	23.36	29289269
XP_034631033	1344	23.58	26.26	29289269
XP_034631034	458	24.41	25.88	29289269
XP_034631035	303	24.74	27.8	29289269
XP_034631036	298	24.7	27.65	29289269
XP_034631037	201	23.39	26.33	29289269
XP_034631038	160	28.41	32.03	29289269
XP_034631039	560	25.98	28.64	29289269
XP_034631040	560	25.98	28.64	29289269
XP_034631041	1299	23.39	26.05	29289269
XP_034631042	560	25.98	28.64	29289269
XP_034631043	560	25.98	28.64	29289269
XP_034631044	560	25.98	28.64	29289269
XP_034631045	560	25.98	28.64	29289269
XP_034631046	560	25.98	28.64	29289269
XP_034631047	667	23.77	25.74	29289269
XP_034631048	667	23.77	25.74	29289269
XP_034631049	667	23.77	25.74	29289269
XP_034631050	647	23.77	25.76	29289269
XP_034631051	631	23.57	25.36	29289269
XP_034631052	1236	23.47	26.15	29289269
XP_034631053	630	23.58	25.38	29289269
XP_034631054	566	24.01	26.54	29289269
XP_034631055	386	22.46	24.66	29289269
XP_034631056	382	22.47	24.71	29289269
XP_034631057	372	22.06	24.45	29289269
XP_034631058	373	23.13	26.05	29289269
XP_034631059	373	23.13	26.05	29289269
XP_034631060	371	23.13	26.06	29289269
XP_034631061	1165	23.52	26.23	29289269
XP_034631062	434	25.25	27.97	29289269
XP_034631063	420	25.14	27.91	29289269
XP_034631064	414	25.42	28.11	29289269
XP_034631065	412	25.38	28.12	29289269
XP_034631066	412	25.38	28.12	29289269
XP_034631067	410	25.6	28.22	29289269
XP_034631068	354	25.47	28.23	29289269
XP_034631069	239	23.59	25.58	29289269
XP_034631070	205	22.21	24.48	29289269
XP_034631071	634	24.13	26.25	29289269
XP_034631072	624	24.18	26.27	29289269
XP_034631073	565	24.31	26.42	29289269
XP_034631074	507	23.87	25.83	29289269
XP_034631075	1117	22.19	24.18	29289269
XP_034631076	471	24.09	26.11	29289269
XP_034631077	394	23.56	25.42	29289269
XP_034631078	394	23.56	25.42	29289269
XP_034631079	1343	23.74	26.11	29289269
XP_034631080	1343	23.74	26.11	29289269
XP_034631081	1342	23.74	26.11	29289269
XP_034631082	1306	23.85	26.23	29289269
XP_034631083	1305	23.85	26.24	29289269
XP_034631084	1089	23.91	26.32	29289269
XP_034631085	1115	22.19	24.19	29289269
XP_034631086	509	24.28	26.72	29289269
XP_034631087	360	23.78	25.84	29289269
XP_034631088	552	23.18	24.5	29289269
XP_034631089	751	23.97	26.17	29289269
XP_034631090	837	19.89	20.94	29289269
XP_034631091	817	19.51	20.48	29289269
XP_034631092	1089	22.24	24.25	29289269
XP_034631093	810	19.93	20.95	29289269
XP_034631094	834	19.83	20.92	29289269
XP_034631095	828	19.9	20.94	29289269
XP_034631096	775	21.42	21.18	29289269
XP_034631097	747	21.68	21.43	29289269
XP_034631098	744	21.62	21.68	29289269
XP_034631099	718	21.42	21.32	29289269
XP_034631100	687	21.77	21.67	29289269
XP_034631101	662	21.53	21.63	29289269
XP_034631102	510	21.56	21.75	29289269
XP_034631103	510	21.56	21.75	29289269
XP_034631104	1253	21.77	23.07	29289269
XP_034631105	1235	21.84	23.12	29289269
XP_034631106	1232	21.95	23.32	29289269
XP_034631107	229	24.28	26.57	29289269
XP_034631108	1217	21.9	23.27	29289269
XP_034631109	1217	21.9	23.27	29289269
XP_034631110	1209	21.93	23.29	29289269
XP_034631111	1207	21.89	23.26	29289269
XP_034631112	1204	21.67	22.89	29289269
XP_034631113	1190	21.59	22.78	29289269
XP_034631114	477	23.24	24.7	29289269
XP_034631115	476	23.25	24.73	29289269
XP_034631116	404	23.04	24.62	29289269
XP_034631117	229	24.28	26.57	29289269
XP_034631118	642	26.13	29.49	29289269
XP_034631119	620	26.35	29.87	29289269
XP_034631120	620	26.35	29.87	29289269
XP_034631121	620	26.35	29.87	29289269
XP_034631122	320	24.48	27.33	29289269
XP_034631123	257	23.83	26.11	29289269
XP_034631124	211	23.63	26.06	29289269
XP_034631125	426	21.88	23.27	29289269
XP_034631126	426	21.88	23.27	29289269
XP_034631127	355	23.97	26.57	29289269
XP_034631128	303	24.64	27.27	29289269
XP_034631129	128	22.1	24.34	29289269
XP_034631130	1376	23.91	26.39	29289269
XP_034631131	1231	24.03	26.57	29289269
XP_034631132	1221	24.05	26.61	29289269
XP_034631133	1104	23.99	26.46	29289269
XP_034631134	835	24.45	27.13	29289269
XP_034631135	784	24.73	27.24	29289269
XP_034631136	1896	22.98	25.05	29289269
XP_034631137	1895	22.98	25.05	29289269
XP_034631138	1892	22.99	25.07	29289269
XP_034631139	1890	22.97	25.06	29289269
XP_034631140	1888	22.95	25	29289269
XP_034631141	1863	22.98	25.03	29289269
XP_034631142	1862	22.98	25.03	29289269
XP_034631143	610	24.13	26.51	29289269
XP_034631144	1782	22.95	25.02	29289269
XP_034631145	1858	23	25.05	29289269
XP_034631146	1011	22.41	23.59	29289269
XP_034631147	971	22.58	23.87	29289269
XP_034631148	445	22.68	24.27	29289269
XP_034631149	445	22.68	24.27	29289269
XP_034631150	433	22.82	24.37	29289269
XP_034631151	675	23.98	26.09	29289269
XP_034631152	709	23.86	25.61	29289269
XP_034631153	709	23.86	25.61	29289269
XP_034631154	1065	23.27	25.43	29289269
XP_034631155	1065	23.27	25.43	29289269
XP_034631156	1029	22.95	25.12	29289269
XP_034631157	1028	22.95	25.13	29289269
XP_034631158	1015	23	25.13	29289269
XP_034631159	995	22.82	24.99	29289269
XP_034631160	994	22.83	25.01	29289269
XP_034631161	522	23.02	24.53	29289269
XP_034631162	430	23.43	25.49	29289269
XP_034631163	304	23.45	26.02	29289269
XP_034631164	362	23.13	25.66	29289269
XP_034631165	347	23.35	25.91	29289269
XP_034631166	610	24.13	26.51	29289269
XP_034631167	347	23.35	25.91	29289269
XP_034631168	347	23.35	25.91	29289269
XP_034631169	274	23.8	26.3	29289269
XP_034631170	255	23.59	25.92	29289269
XP_034631171	255	23.59	25.92	29289269
XP_034631172	187	22.81	24.9	29289269
XP_034631173	771	22.17	23.37	29289269
XP_034631174	709	22.47	24.32	29289269
XP_034631175	610	24.13	26.51	29289269
XP_034631176	709	22.47	24.32	29289269
XP_034631177	709	22.47	24.32	29289269
XP_034631178	709	22.47	24.32	29289269
XP_034631179	709	22.47	24.32	29289269
XP_034631180	709	22.47	24.32	29289269
XP_034631181	709	22.47	24.32	29289269
XP_034631182	709	22.47	24.32	29289269
XP_034631183	709	22.47	24.32	29289269
XP_034631184	677	22.72	24.64	29289269
XP_034631185	610	24.13	26.51	29289269
XP_034631186	561	24.69	27.32	29289269
XP_034631187	104	24.61	26.58	29289269
XP_034631188	713	22.43	24.3	29289269
XP_034631189	708	22.43	24.31	29289269
XP_034631190	248	25.82	28.62	29289269
XP_034631191	581	23.9	26.34	29289269
XP_034631192	896	22.34	24.6	29289269
XP_034631193	190	26	27.58	29289269
XP_034631194	1197	22.42	24.05	29289269
XP_034631195	896	22.7	24.27	29289269
XP_034631196	896	22.7	24.27	29289269
XP_034631197	896	22.7	24.27	29289269
XP_034631198	169	23.45	25.76	29289269
XP_034631199	896	22.7	24.27	29289269
XP_034631200	896	22.7	24.27	29289269
XP_034631201	896	22.7	24.27	29289269
XP_034631202	896	22.7	24.27	29289269
XP_034631203	896	22.7	24.27	29289269
XP_034631204	475	24.15	26.3	29289269
XP_034631205	471	24.1	26.26	29289269
XP_034631206	471	24.12	26.3	29289269
XP_034631207	462	24.21	26.36	29289269
XP_034631208	452	24.46	26.68	29289269
XP_034631209	444	24.3	26.44	29289269
XP_034631210	442	24.39	26.65	29289269
XP_034631211	442	24.39	26.65	29289269
XP_034631212	345	23.03	24.27	29289269
XP_034631213	1225	23.28	25.56	29289269
XP_034631214	1225	23.28	25.56	29289269
XP_034631215	1225	23.28	25.56	29289269
XP_034631216	1225	23.28	25.56	29289269
XP_034631217	1209	23.34	25.62	29289269
XP_034631218	1176	23.6	25.83	29289269
XP_034631219	1171	23.3	25.6	29289269
XP_034631220	1155	23.51	25.75	29289269
XP_034631221	260	23.57	25.46	29289269
XP_034631222	599	26.42	29.99	29289269
XP_034631223	696	24.15	26.33	29289269
XP_034631224	696	24.15	26.33	29289269
XP_034631225	696	24.15	26.33	29289269
XP_034631226	696	24.15	26.33	29289269
XP_034631227	576	24.27	26.44	29289269
XP_034631228	797	24.59	27.24	29289269
XP_034631229	645	25.48	28.36	29289269
XP_034631230	1064	21.27	22.99	29289269
XP_034631231	257	23.8	25.48	29289269
XP_034631232	1063	21.28	23	29289269
XP_034631233	850	21.94	23.78	29289269
XP_034631234	849	21.95	23.79	29289269
XP_034631235	847	21.82	23.59	29289269
XP_034631236	846	21.83	23.6	29289269
XP_034631237	817	21.91	23.77	29289269
XP_034631238	480	21.52	22.65	29289269
XP_034631239	1049	23.36	25.34	29289269
XP_034631240	1035	23.35	25.32	29289269
XP_034631241	1030	23.45	25.42	29289269
XP_034631242	1027	23.38	25.38	29289269
XP_034631243	995	23.15	25.13	29289269
XP_034631244	995	23.15	25.13	29289269
XP_034631245	993	23.37	25.4	29289269
XP_034631246	783	22.96	25.19	29289269
XP_034631247	374	22.79	24.76	29289269
XP_034631248	170	23.95	25.87	29289269
XP_034631249	166	23.59	25.57	29289269
XP_034631250	298	22.5	25.7	29289269
XP_034631251	400	22.78	24.64	29289269
XP_034631252	2019	22.09	23.5	29289269
XP_034631253	1101	22.8	24.38	29289269
XP_034631254	1077	22.67	24.24	29289269
XP_034631255	664	24.27	25.25	29289269
XP_034631256	1453	20.52	20.83	29289269
XP_034631257	1452	20.52	20.83	29289269
XP_034631258	232	22.58	23.38	29289269
XP_034631259	1216	20.38	20.64	29289269
XP_034631260	438	22.85	24.52	29289269
XP_034631261	411	22.84	24.58	29289269
XP_034631262	214	22.13	24.79	29289269
XP_034631263	125	23.49	25.06	29289269
XP_034631264	125	23.49	25.06	29289269
XP_034631265	717	22.23	24.2	29289269
XP_034631266	153	23.74	24.96	29289269
XP_034631267	716	22.24	24.21	29289269
XP_034631268	618	21.77	23.62	29289269
XP_034631269	2381	22.92	24.39	29289269
XP_034631270	2381	22.92	24.39	29289269
XP_034631271	2381	22.92	24.39	29289269
XP_034631272	2381	22.92	24.39	29289269
XP_034631273	2381	22.92	24.39	29289269
XP_034631274	2372	22.92	24.38	29289269
XP_034631275	1201	22.36	23.47	29289269
XP_034631276	153	23.74	24.96	29289269
XP_034631277	600	23.18	24.9	29289269
XP_034631278	1503	22.86	24.7	29289269
XP_034631279	491	23.55	25.62	29289269
XP_034631280	431	23.5	25.95	29289269
XP_034631281	382	24.02	27.04	29289269
XP_034631282	189	23.2	26.69	29289269
XP_034631283	239	22.7	23.72	29289269
XP_034631284	153	23.74	24.96	29289269
XP_034631285	186	24.58	27.11	29289269
XP_034631286	151	23.87	26.09	29289269
XP_034631287	646	21.31	22.43	29289269
XP_034631288	646	21.31	22.43	29289269
XP_034631289	584	22.67	24.25	29289269
XP_034631290	203	23.82	25.8	29289269
XP_034631291	1505	22.88	24.91	29289269
XP_034631292	367	22.49	23.57	29289269
XP_034631293	347	22.7	23.77	29289269
XP_034631294	1184	24.59	27.08	29289269
XP_034631295	206	24.31	26.62	29289269
XP_034631296	665	23.15	24.98	29289269
XP_034631297	576	23.03	24.85	29289269
XP_034631298	571	23.17	25.06	29289269
XP_034631299	559	23.21	25.08	29289269
XP_034631300	248	24.31	26.27	29289269
XP_034631301	248	24.31	26.27	29289269
XP_034631302	238	24.4	26.52	29289269
XP_034631303	206	24.31	26.62	29289269
XP_034631304	237	24.31	26.27	29289269
XP_034631305	234	24.51	26.74	29289269
XP_034631306	216	24.55	26.62	29289269
XP_034631307	2185	23	25.01	29289269
XP_034631308	1076	21.92	23.13	29289269
XP_034631309	1076	21.92	23.13	29289269
XP_034631310	1076	21.92	23.13	29289269
XP_034631311	1076	21.92	23.13	29289269
XP_034631312	1076	21.92	23.13	29289269
XP_034631313	206	24.31	26.62	29289269
XP_034631314	1076	21.92	23.13	29289269
XP_034631315	1076	21.92	23.13	29289269
XP_034631316	1075	21.93	23.14	29289269
XP_034631317	1067	22.05	23.3	29289269
XP_034631318	946	22.6	23.81	29289269
XP_034631319	597	22.3	23.63	29289269
XP_034631320	505	22.53	24.08	29289269
XP_034631321	444	22.73	24.21	29289269
XP_034631322	572	23.49	25.69	29289269
XP_034631323	168	23.51	26.45	29289269
XP_034631324	1157	22.88	24.77	29289269
XP_034631325	1116	22.76	24.67	29289269
XP_034631326	518	24.24	27.33	29289269
XP_034631327	338	22.1	24.44	29289269
XP_034631328	388	23.51	25.46	29289269
XP_034631329	371	23.67	25.63	29289269
XP_034631330	249	23.8	25.58	29289269
XP_034631331	249	23.8	25.58	29289269
XP_034631332	1028	23.33	25.72	29289269
XP_034631333	1011	23.24	25.63	29289269
XP_034631334	676	23.6	25.69	29289269
XP_034631335	110	24.3	26.7	29289269
XP_034631336	477	24.07	26.77	29289269
XP_034631337	456	24.04	26.76	29289269
XP_034631338	382	24.18	26.84	29289269
XP_034631339	382	24.18	26.84	29289269
XP_034631340	802	22.53	24.68	29289269
XP_034631341	802	22.53	24.68	29289269
XP_034631342	802	22.53	24.68	29289269
XP_034631343	802	22.53	24.68	29289269
XP_034631344	802	22.53	24.68	29289269
XP_034631345	800	22.54	24.68	29289269
XP_034631346	1313	24.16	26.77	29289269
XP_034631347	1295	24.17	26.79	29289269
XP_034631348	1059	24.01	26.49	29289269
XP_034631349	315	25.01	27.83	29289269
XP_034631350	308	21.39	22.93	29289269
XP_034631351	510	24.47	27.95	29289269
XP_034631352	903	24.22	26.78	29289269
XP_034631353	898	24.25	26.82	29289269
XP_034631354	898	24.25	26.82	29289269
XP_034631355	898	24.25	26.82	29289269
XP_034631356	266	24.57	26.05	29289269
XP_034631357	2247	21.86	24.11	29289269
XP_034631358	302	21.43	22.96	29289269
XP_034631359	1369	22.23	23.76	29289269
XP_034631360	1369	22.23	23.76	29289269
XP_034631361	1369	22.23	23.76	29289269
XP_034631362	1369	22.23	23.76	29289269
XP_034631363	1265	22.08	23.58	29289269
XP_034631364	1264	22.09	23.59	29289269
XP_034631365	493	23.65	25.43	29289269
XP_034631366	493	23.65	25.43	29289269
XP_034631367	1049	24.3	27.03	29289269
XP_034631368	294	21.98	23.72	29289269
XP_034631369	1049	24.3	27.03	29289269
XP_034631370	1049	24.3	27.03	29289269
XP_034631371	758	24.75	27.55	29289269
XP_034631372	743	21.89	23.31	29289269
XP_034631373	161	24.72	26.85	29289269
XP_034631374	132	24.21	26.5	29289269
XP_034631375	288	22.03	23.76	29289269
XP_034631376	124	22.8	24.01	29289269
XP_034631377	342	22.8	24.82	29289269
XP_034631378	342	22.8	24.82	29289269
XP_034631379	342	22.8	24.82	29289269
XP_034631380	342	22.8	24.82	29289269
XP_034631381	327	22.83	24.84	29289269
XP_034631382	236	22.32	24.46	29289269
XP_034631383	572	22.53	24.05	29289269
XP_034631384	220	24.59	27.07	29289269
XP_034631385	268	23.3	26.08	29289269
XP_034631386	1026	23.45	25.53	29289269
XP_034631387	338	23.23	25.36	29289269
XP_034631388	319	23.48	25.66	29289269
XP_034631389	844	21.88	23.63	29289269
XP_034631390	815	21.83	23.55	29289269
XP_034631391	434	24.47	27.26	29289269
XP_034631392	418	24.43	27.18	29289269
XP_034631393	354	24.45	27.19	29289269
XP_034631394	1025	23.46	25.54	29289269
XP_034631395	361	23.63	26.16	29289269
XP_034631396	345	23.79	26.43	29289269
XP_034631397	343	23.62	26.17	29289269
XP_034631398	327	23.78	26.46	29289269
XP_034631399	174	21.85	23.24	29289269
XP_034631400	173	21.91	23.29	29289269
XP_034631401	157	22.12	23.65	29289269
XP_034631402	90	23.57	26.4	29289269
XP_034631403	822	21.49	22.77	29289269
XP_034631404	1025	23.46	25.54	29289269
XP_034631405	821	21.5	22.79	29289269
XP_034631406	781	22.57	24.29	29289269
XP_034631407	775	22.66	24.41	29289269
XP_034631408	774	22.74	24.54	29289269
XP_034631409	772	22.51	24.23	29289269
XP_034631410	766	22.59	24.37	29289269
XP_034631411	757	22.54	24.32	29289269
XP_034631412	747	22.75	24.51	29289269
XP_034631413	728	22.85	24.68	29289269
XP_034631414	1009	23.5	25.55	29289269
XP_034631415	719	22.79	24.63	29289269
XP_034631416	713	22.89	24.78	29289269
XP_034631417	704	22.83	24.73	29289269
XP_034631418	397	21.46	22.5	29289269
XP_034631419	295	21.79	23.18	29289269
XP_034631420	209	21.22	22.44	29289269
XP_034631421	309	25.56	27.69	29289269
XP_034631422	302	21.29	22.09	29289269
XP_034631423	1006	23.55	25.6	29289269
XP_034631424	1192	22.24	24.38	29289269
XP_034631425	257	25.42	28.06	29289269
XP_034631426	253	25.46	28.13	29289269
XP_034631427	217	21.13	23.79	29289269
XP_034631428	1024	23.47	25.56	29289269
XP_034631429	126	21.51	23.83	29289269
XP_034631430	1259	22.4	23.88	29289269
XP_034631431	1212	22.32	23.78	29289269
XP_034631432	741	22.78	24.61	29289269
XP_034631433	2023	22.25	23.82	29289269
XP_034631434	330	24.16	25.85	29289269
XP_034631435	312	23.77	25.97	29289269
XP_034631436	578	21.43	23.92	29289269
XP_034631437	219	23.36	26.13	29289269
XP_034631438	206	23.5	26.35	29289269
XP_034631439	325	22.95	25	29289269
XP_034631440	198	23.25	24.9	29289269
XP_034631441	428	22.54	23.68	29289269
XP_034631442	173	24.68	26.63	29289269
XP_034631443	577	22.39	24.36	29289269
XP_034631444	616	21.51	23.94	29289269
XP_034631445	344	23.91	25.94	29289269
XP_034631446	343	23.95	25.98	29289269
XP_034631447	324	24.19	26.25	29289269
XP_034631448	315	24.11	25.97	29289269
XP_034631449	315	23.98	26.09	29289269
XP_034631450	583	27.09	30.44	29289269
XP_034631451	578	21.43	23.92	29289269
XP_034631452	270	23.64	25.53	29289269
XP_034631453	1814	23.45	24.94	29289269
XP_034631454	675	24.15	26.65	29289269
XP_034631455	237	25.05	27.4	29289269
XP_034631456	237	25.05	27.4	29289269
XP_034631457	237	25.05	27.4	29289269
XP_034631458	237	25.05	27.4	29289269
XP_034631459	578	21.43	23.92	29289269
XP_034631460	463	24.17	26.55	29289269
XP_034631461	580	22.84	25.46	29289269
XP_034631462	776	24.32	26.08	29289269
XP_034631463	2059	24.26	26.63	29289269
XP_034631464	862	22.47	24.66	29289269
XP_034631465	1880	23.01	25.54	29289269
XP_034631466	1876	23.01	25.54	29289269
XP_034631467	1606	23.03	25.59	29289269
XP_034631468	578	21.43	23.92	29289269
XP_034631469	138	25.73	27.79	29289269
XP_034631470	852	21.57	22.97	29289269
XP_034631471	852	21.57	22.97	29289269
XP_034631472	817	21.36	22.74	29289269
XP_034631473	204	23.17	24.7	29289269
XP_034631474	835	22.89	24.07	29289269
XP_034631475	835	22.89	24.07	29289269
XP_034631476	578	21.43	23.92	29289269
XP_034631477	3368	22.22	24.7	29289269
XP_034631478	2878	22.07	24.48	29289269
XP_034631479	1269	22.39	24.73	29289269
XP_034631480	484	24.68	28.23	29289269
XP_034631481	318	24.03	25.52	29289269
XP_034631482	318	24.03	25.52	29289269
XP_034631483	139	24.31	25.76	29289269
XP_034631484	708	23	25.04	29289269
XP_034631485	578	21.43	23.92	29289269
XP_034631486	901	23.27	26.16	29289269
XP_034631487	1856	22.99	25.25	29289269
XP_034631488	1842	23.02	25.27	29289269
XP_034631489	355	20.95	23.45	29289269
XP_034631490	1054	23.03	25.17	29289269
XP_034631491	1014	22.98	25.12	29289269
XP_034631492	578	21.43	23.92	29289269
XP_034631493	453	22.53	24.84	29289269
XP_034631494	624	23.64	25.26	29289269
XP_034631495	551	24.42	26.76	29289269
XP_034631496	529	24.63	27.01	29289269
XP_034631497	452	24.61	26.97	29289269
XP_034631498	535	25.22	28.12	29289269
XP_034631499	405	22.76	24.3	29289269
XP_034631500	403	22.8	24.35	29289269
XP_034631501	578	21.43	23.92	29289269
XP_034631502	395	22.89	24.32	29289269
XP_034631503	391	22.7	24.26	29289269
XP_034631504	389	22.74	24.32	29289269
XP_034631505	381	22.71	24.17	29289269
XP_034631506	541	23.14	25.5	29289269
XP_034631507	502	23.14	25.36	29289269
XP_034631508	500	23.2	25.4	29289269
XP_034631509	438	23.19	25.66	29289269
XP_034631510	518	22.23	23.92	29289269
XP_034631511	578	21.43	23.92	29289269
XP_034631512	229	25.33	27.55	29289269
XP_034631513	125	27.28	30.31	29289269
XP_034631514	96	23.28	25.39	29289269
XP_034631515	95	23.35	25.54	29289269
XP_034631516	2936	19.82	20.98	29289269
XP_034631517	839	23.36	26.36	29289269
XP_034631518	258	24.21	25.93	29289269
XP_034631519	462	22.71	24.42	29289269
XP_034631520	462	22.71	24.42	29289269
XP_034631521	460	23.25	25	29289269
XP_034631522	745	23.34	25.74	29289269
XP_034631523	434	22.67	24.34	29289269
XP_034631524	410	22.75	24.53	29289269
XP_034631525	169	23.8	25.82	29289269
XP_034631526	189	23.71	25.36	29289269
XP_034631527	138	24.34	26.47	29289269
XP_034631528	335	25.41	27.96	29289269
