Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner	protein.coding.genome.size
G0NN45	304	24.41	27.62	11988985
G0NN46	290	25.44	27.93	11988985
G0NN47	336	22.89	24.98	11988985
G0NN48	276	24.73	27.2	11988985
G0NN49	383	24.49	27.36	11988985
G0NN50	246	24.89	27.55	11988985
G0NN51	372	25.27	27.77	11988985
G0NN52	327	24.87	27.78	11988985
G0NN53	316	27.42	31.22	11988985
G0NN54	239	24.72	26.6	11988985
G0NN55	678	25.3	27.95	11988985
G0NN56	887	25.28	27.97	11988985
G0NN57	89	21.93	24.37	11988985
G0NN58	382	24.48	27.41	11988985
G0NN59	324	25.37	28.25	11988985
G0NN60	452	25.32	27.95	11988985
G0NN61	165	24.33	26.57	11988985
G0NN62	384	24.23	27.05	11988985
G0NN63	367	25.79	28.8	11988985
G0NN64	495	25.83	28.57	11988985
G0NN65	538	20.58	21.79	11988985
G0NN66	474	20.39	21.96	11988985
G0NN67	243	25.45	28.01	11988985
G0NN68	360	23.07	23.34	11988985
G0NN69	505	25	28.38	11988985
G0NN70	377	23.17	23.42	11988985
G0NN71	129	24.4	27.29	11988985
G0NN72	161	25.18	28.2	11988985
G0NN73	128	24.47	27.27	11988985
G0NN74	135	24.87	28.02	11988985
G0NN75	817	23.58	25.44	11988985
G0NN76	189	26.13	28.77	11988985
G0NN77	125	24.96	28.5	11988985
G0NN78	406	24.22	26.74	11988985
G0NN79	87	25.08	28.16	11988985
G0NN80	251	23.47	25.49	11988985
G0NN81	1860	22.3	23.34	11988985
G0NN82	1173	24.74	26.94	11988985
G0NN83	391	24.18	27.01	11988985
G0NN84	332	26.6	29.5	11988985
G0NN85	209	23.1	25.93	11988985
G0NN86	293	24.47	26.78	11988985
G0NN87	646	22.56	24.81	11988985
G0NN88	766	22.83	24.26	11988985
G0NN89	1141	23.57	25.55	11988985
G0NN90	121	24.31	26.88	11988985
G0NN91	204	25.79	28.99	11988985
G0NN92	1095	22.07	24.19	11988985
G0NN93	185	22.95	26.22	11988985
G0NN94	156	22.5	25.04	11988985
G0NN95	185	26.21	28.85	11988985
G0NN96	439	22.97	25.19	11988985
G0NN97	722	23.99	26.04	11988985
G0NN98	396	25.33	27.96	11988985
G0NN99	764	19.57	21.13	11988985
G0NNA0	157	24.83	26.68	11988985
G0NNA1	558	23.82	26.03	11988985
G0NNA2	110	25.08	27.44	11988985
G0NNA3	59	26.67	29.84	11988985
G0NNA4	689	24.25	27.18	11988985
G0NNA5	697	24.44	27.18	11988985
G0NNA6	700	26.4	29.12	11988985
G0NNA7	717	25.19	28.02	11988985
G0NNA8	631	25.06	27.89	11988985
G0NNA9	495	23.14	24.79	11988985
G0NNB0	377	25.68	28.2	11988985
G0NNB1	150	21.5	23.1	11988985
G0NNB2	655	26.72	30.09	11988985
G0NNB3	125	24.37	26.82	11988985
G0NNB4	466	26.97	30.07	11988985
G0NNB5	129	26.74	29.18	11988985
G0NNB6	119	23.44	26.63	11988985
G0NNB7	126	24.4	27.33	11988985
G0NNB8	114	24.35	27.46	11988985
G0NNB9	765	24.75	27.71	11988985
G0NNC0	434	23.44	26.01	11988985
G0NNC1	162	23.58	25.67	11988985
G0NNC2	826	24.6	26.99	11988985
G0NNC3	528	24.62	27.17	11988985
G0NNC4	496	25.28	27.99	11988985
G0NNC5	467	24.81	27.88	11988985
G0NNC6	527	24.7	27.39	11988985
G0NNC7	331	24.8	27.42	11988985
G0NNC8	328	24.95	27.1	11988985
G0NNC9	269	25.56	28.35	11988985
G0NND0	463	25.51	28.1	11988985
G0NND1	180	23.17	24.14	11988985
G0NND2	405	22.79	25.29	11988985
G0NND3	305	22.97	25	11988985
G0NND4	180	23.67	26.12	11988985
G0NND5	299	21.93	22.7	11988985
G0NND6	102	22.3	25.52	11988985
G0NND7	1171	22.2	23.75	11988985
G0NND8	217	21.8	23.93	11988985
G0NND9	433	26.04	28.86	11988985
G0NNE0	420	25.64	28.15	11988985
G0NNE1	328	23.39	25.8	11988985
G0NNE2	478	24.8	27.04	11988985
G0NNE3	148	21.36	22.71	11988985
G0NNE4	307	23.58	26.04	11988985
G0NNE5	1168	24.24	26.42	11988985
G0NNE6	1365	24.51	26.93	11988985
G0NNE8	515	25.71	28.58	11988985
G0NNE9	450	26.35	28.79	11988985
G0NNF0	552	23.97	26.22	11988985
G0NNF1	528	25.22	28.49	11988985
G0NNF2	574	25.84	29.16	11988985
G0NNF3	197	24.76	27.94	11988985
G0NNF4	187	25.15	29.17	11988985
G0NNF5	454	26.06	28.85	11988985
G0NNF6	205	26.7	29.5	11988985
G0NNF7	201	25.5	29.04	11988985
G0NNF8	294	24.58	26.83	11988985
G0NNF9	212	24.12	27.29	11988985
G0NNG0	215	24.87	27.79	11988985
G0NNG1	478	24.84	27.07	11988985
G0NNG2	372	23.31	25.77	11988985
G0NNG3	573	26.42	29.68	11988985
G0NNG4	201	25.52	28.91	11988985
G0NNG5	146	23.49	25.05	11988985
G0NNH8	138	22.96	24.6	11988985
G0NNI2	136	23.17	24.73	11988985
G0NNI6	136	22.98	24.48	11988985
G0NNJ1	103	23.39	25.69	11988985
G0NNK0	122	22.94	25.08	11988985
G0NNK2	146	22.76	24.29	11988985
G0NNK3	142	22.84	24.14	11988985
G0NNK4	567	26.24	29.46	11988985
G0NNK5	621	25.86	29.09	11988985
G0NNK6	604	25.12	28.07	11988985
G0NNK7	266	23.45	24.24	11988985
G0NNK8	992	23.25	24.94	11988985
G0NNK9	189	24.12	26.24	11988985
G0NNL0	378	25.24	27.94	11988985
G0NNL1	125	24.31	26.86	11988985
G0NNL2	1280	23.91	25.96	11988985
G0NNL3	831	25.34	27.85	11988985
G0NNL4	225	22.49	24.76	11988985
G0NNL5	101	22.34	23.27	11988985
G0NNL6	305	22.96	24.82	11988985
G0NNL7	315	22.58	24.51	11988985
G0NNL8	305	23.6	25.6	11988985
G0NNL9	304	23.11	25.21	11988985
G0NNM0	865	22.43	24.69	11988985
G0NNM1	441	21.8	23.9	11988985
G0NNM2	579	22.38	24.76	11988985
G0NNM3	784	22.67	25.04	11988985
G0NNM4	295	23	24.98	11988985
G0NNM5	508	22.36	24.86	11988985
G0NNM6	519	23.14	25.6	11988985
G0NNM7	185	22.48	24.42	11988985
G0NNM8	121	23.64	26	11988985
G0NNM9	187	23	25.07	11988985
G0NNN0	387	22.92	25.11	11988985
G0NNN1	352	23.83	26.77	11988985
G0NNN2	503	23.46	25.89	11988985
G0NNN3	349	23.72	25.69	11988985
G0NNN4	447	25.42	27.62	11988985
G0NNN5	290	25.34	27.62	11988985
G0NNN6	397	26.93	29.67	11988985
G0NNN7	198	26.94	29.34	11988985
G0NNN8	205	24.64	27.05	11988985
G0NNN9	447	24.76	26.92	11988985
G0NNP0	198	25.69	28.46	11988985
G0NNP1	205	25.45	27.33	11988985
G0NNP2	186	24.02	26.25	11988985
G0NNP3	178	23.76	26.41	11988985
G0NNP4	283	25.45	27.87	11988985
G0NNP5	106	23.72	26.31	11988985
G0NNP6	154	23.98	25.97	11988985
G0NNP7	114	24.92	26.75	11988985
G0NNP8	459	24.99	27.99	11988985
G0NNP9	168	26.88	29.27	11988985
G0NNQ0	380	24.32	26.67	11988985
G0NNQ1	135	21.87	23.44	11988985
G0NNQ2	609	22.53	23.65	11988985
G0NNQ3	376	23.27	24.75	11988985
G0NNQ4	100	22.66	24.02	11988985
G0NNQ5	692	22.31	23.38	11988985
G0NNQ6	181	26.05	27.74	11988985
G0NNQ7	391	25.16	27.73	11988985
G0NNQ8	74	25.69	27.16	11988985
G0NNQ9	151	24.34	26.07	11988985
G0NNR0	331	24.38	27.06	11988985
G0NNR1	163	24.45	27.54	11988985
G0NNR2	163	24.5	27.66	11988985
G0NNR3	74	26.8	29.09	11988985
G0NNR4	96	21.9	23.78	11988985
G0NNR5	245	24.3	25.94	11988985
G0NNR6	523	23.32	25.16	11988985
G0NNR7	237	24.88	27.13	11988985
G0NNR8	116	19.94	21.18	11988985
G0NNR9	99	20.25	21.34	11988985
G0NNS0	365	23.8	26.88	11988985
G0NNS1	212	26.2	28.4	11988985
G0NNS2	237	23.76	25.58	11988985
G0NNS3	259	25.15	28.02	11988985
G0NNS4	372	23.36	24.51	11988985
G0NNS5	120	26.02	29.04	11988985
G0NNS6	76	25	27.24	11988985
G0NNS7	142	26.08	28.21	11988985
G0NNS8	187	21.07	22.07	11988985
G0NNS9	146	23.75	25.74	11988985
G0NNT0	509	23.53	25.01	11988985
G0NNT1	64	24.16	27.9	11988985
G0NNT2	138	21.31	22.1	11988985
G0NNT3	117	22.96	24.41	11988985
G0NNT4	155	24.63	25.7	11988985
G0NNT5	431	20.94	22.81	11988985
G0NNT6	218	25.14	27.55	11988985
G0NNT7	97	22.35	23.81	11988985
G0NNT8	153	24.2	26.27	11988985
G0NNT9	99	21.9	24.27	11988985
G0NNU0	218	24.89	27.11	11988985
G0NNU1	56	22.92	24.22	11988985
G0NNU2	30	21.46	24.05	11988985
G0NNU3	273	23.97	26.33	11988985
G0NNU4	161	27.37	31.03	11988985
G0NNU5	109	21.66	23.61	11988985
G0NNU6	90	24.34	25.91	11988985
G0NNU7	173	25.47	28.4	11988985
G0NNU8	109	25.79	27.84	11988985
G0NNU9	112	25.33	27.38	11988985
G0NNV0	270	21.16	21.19	11988985
G0NNV1	162	24.34	27.4	11988985
G0NNV2	203	24.18	26.92	11988985
G0NNV3	383	25.86	28.31	11988985
G0NNV4	276	24.72	27.81	11988985
G0NNV5	272	24.31	26.25	11988985
G0NNV6	371	24.76	27.22	11988985
G0NNV7	860	22.53	24.93	11988985
G0NNV8	218	23.28	25.57	11988985
G0NNV9	520	22.73	25.17	11988985
G0NNW0	247	24.01	26.55	11988985
G0NNW1	412	21.81	23.25	11988985
G0NNW2	474	22.83	24.57	11988985
G0NNW3	115	22.29	24.7	11988985
G0NNW4	286	26.88	29.04	11988985
G0NNW5	143	26.06	28.21	11988985
G0NNW6	330	26.33	28.8	11988985
G0NNW7	284	26.69	29.07	11988985
G0NNW8	143	25.94	27.78	11988985
G0NNW9	132	26.45	28.6	11988985
G0NNX0	134	24.75	27.08	11988985
G0NNX1	691	25.56	28.76	11988985
G0NNX2	1222	22.02	23.74	11988985
G0NNX3	323	23.17	24.85	11988985
G0NNX4	433	24.47	26.89	11988985
G0NNX5	133	25.49	28.68	11988985
G0NNX6	429	25.88	28.41	11988985
G0NNX7	310	24.81	27.85	11988985
G0NNX8	225	21.95	23.21	11988985
G0NNX9	648	24.06	26.63	11988985
G0NNY0	37	21.83	23.59	11988985
G0NNY1	65	18.87	19.98	11988985
G0NNY2	991	20.72	23.03	11988985
G0NNY3	151	24.72	28.05	11988985
G0NNY4	147	24.32	27.28	11988985
G0NNY5	147	24.33	27.29	11988985
G0NNY6	112	23.25	26.27	11988985
G0NNY7	322	22.49	25.49	11988985
G0NNY8	165	23.95	24.97	11988985
G0NNY9	330	21.38	22.37	11988985
G0NNZ0	482	23.21	25.14	11988985
G0NNZ1	180	23.68	26.47	11988985
G0NNZ2	101	23.38	23.7	11988985
G0NNZ3	318	24.53	26.85	11988985
G0NNZ4	243	24.05	26.88	11988985
G0NNZ5	95	22.71	25.03	11988985
G0NNZ6	337	24.6	27.08	11988985
G0NNZ7	243	23.98	26.83	11988985
G0NNZ9	309	22.5	24.22	11988985
G0NP00	797	24.97	28.1	11988985
G0NP01	184	28.19	32.16	11988985
G0NP02	173	22.03	23.38	11988985
G0NP03	347	23.73	26.48	11988985
G0NP04	866	21.54	22.75	11988985
G0NP05	107	16.18	16.13	11988985
G0NP06	134	24.44	26.54	11988985
G0NP07	353	23.05	25.29	11988985
G0NP08	3190	24.5	26.81	11988985
G0NP09	226	24.19	26.89	11988985
G0NP10	654	24.27	26.39	11988985
G0NP11	74	24.31	26.64	11988985
G0NP13	1392	23.43	25.39	11988985
G0NP14	276	23.47	25.57	11988985
G0NP15	130	24.81	27.78	11988985
G0NP16	347	24.46	27.26	11988985
G0NP17	611	24.02	26.01	11988985
G0NP18	894	23.47	25.93	11988985
G0NP19	301	22.79	25.29	11988985
G0NP20	267	24.97	27.41	11988985
G0NP21	450	22.48	23.16	11988985
G0NP22	366	24.1	26.63	11988985
G0NP23	94	27.23	29.29	11988985
G0NP24	171	22.86	24.84	11988985
G0NP25	387	22.96	24.64	11988985
G0NP26	258	24.95	27.36	11988985
G0NP27	1199	23.88	26.07	11988985
G0NP29	284	23.91	25.92	11988985
G0NP30	529	21.7	24.15	11988985
G0NP31	434	22.2	25.05	11988985
G0NP32	284	23.93	25.92	11988985
G0NP33	446	21.96	24.3	11988985
G0NP34	285	22.32	24.06	11988985
G0NP35	165	21.5	22.63	11988985
G0NP36	447	25.67	28.34	11988985
G0NP37	1075	24.24	26.43	11988985
G0NP38	58	23.42	23.98	11988985
G0NP39	103	28.15	32.02	11988985
G0NP40	1185	21.96	24.16	11988985
G0NP41	143	23.24	25.49	11988985
G0NP42	1316	22.72	24.71	11988985
G0NP43	396	24.11	26.48	11988985
G0NP44	81	25.22	28.95	11988985
G0NP45	188	24.46	26.64	11988985
G0NP46	676	27.08	30.05	11988985
G0NP47	386	22.7	25.17	11988985
G0NP48	295	26.72	29.91	11988985
G0NP49	386	22.71	25.17	11988985
G0NP50	201	24.18	26.56	11988985
G0NP51	385	23.88	26.05	11988985
G0NP52	112	24.52	27.47	11988985
G0NP53	121	24.26	26.58	11988985
G0NP54	117	23.36	26.2	11988985
G0NP55	191	28.09	31.29	11988985
G0NP56	451	23.82	26.13	11988985
G0NP57	449	25.46	28.34	11988985
G0NP58	912	21.18	22.13	11988985
G0NP59	144	25.51	28.95	11988985
G0NP60	191	24.49	26.54	11988985
G0NP61	64	24.83	29.38	11988985
G0NP62	39	20.58	21.47	11988985
G0NP63	335	22.51	24.67	11988985
G0NP64	3047	23.51	24.96	11988985
G0NP65	374	24.88	27.62	11988985
G0NP66	458	24.49	26.9	11988985
G0NP67	1095	22.89	24.51	11988985
G0NP68	289	21.93	23.42	11988985
G0NP69	147	22.47	23	11988985
G0NP70	217	23.05	24.76	11988985
G0NP71	175	22.77	23.19	11988985
G0NP72	91	26.9	29.48	11988985
G0NP73	218	24.06	25.91	11988985
G0NP74	94	25.05	24.97	11988985
G0NP75	87	20.79	22.53	11988985
G0NP76	408	25.79	27.22	11988985
G0NP77	119	21.84	23.46	11988985
G0NP78	188	22.02	23.38	11988985
G0NP79	202	20.12	21.28	11988985
G0NP80	106	26.4	29.65	11988985
G0NP81	151	24.74	26.39	11988985
G0NP82	67	24.49	26.81	11988985
G0NP83	96	20.06	20.43	11988985
G0NP84	105	22.83	25.36	11988985
G0NP85	43	26.57	29.13	11988985
G0NP86	94	24.54	26.89	11988985
G0NP87	103	26.36	28.54	11988985
G0NP88	327	23.44	24.78	11988985
G0NP89	478	23.14	24.83	11988985
G0NP90	468	23.18	24.7	11988985
G0NP91	393	22.95	24.53	11988985
G0NP92	888	21.84	22.47	11988985
G0NP93	1549	21.05	22.54	11988985
G0NP94	93	22.86	24.47	11988985
G0NP95	1517	20.94	21.03	11988985
G0NP96	600	22.88	23.92	11988985
G0NP97	908	22.33	23.75	11988985
G0NP98	43	22.71	24.77	11988985
G0NP99	456	24.81	26.37	11988985
G0NPA0	181	22.72	24.66	11988985
G0NPA1	1155	23.95	26.96	11988985
G0NPA2	415	22.36	23.54	11988985
G0NPA3	389	24.39	26.16	11988985
G0NPA4	297	23.7	25.51	11988985
G0NPA6	408	26.41	29.28	11988985
G0NPA7	523	25.41	27.83	11988985
G0NPA8	116	21.43	23.52	11988985
G0NPA9	86	25.98	28.3	11988985
G0NPB0	301	23.67	26.25	11988985
G0NPB1	82	25.69	29.04	11988985
G0NPB2	286	23.08	25.79	11988985
G0NPB3	275	24.98	28.32	11988985
G0NPB4	301	24.91	27.52	11988985
G0NPB5	330	25.01	27.23	11988985
G0NPB6	65	26.22	26.27	11988985
G0NPB7	86	26.79	30.41	11988985
G0NPB8	74	26.95	30.41	11988985
G0NPB9	90	25.72	28.79	11988985
G0NPC0	73	23.6	26	11988985
G0NPC1	81	22.68	24.73	11988985
G0NPC3	156	23.1	25.76	11988985
G0NPC4	272	23.64	26.46	11988985
G0NPC5	234	23.38	25.76	11988985
G0NPC6	271	23.32	26.18	11988985
G0NPC7	297	24.2	27.07	11988985
G0NPC8	206	24.82	26.27	11988985
G0NPC9	295	25.08	28.22	11988985
G0NPD0	521	24.63	27.56	11988985
G0NPD1	522	24.8	27.65	11988985
G0NPD2	279	24.03	27.23	11988985
G0NPD3	230	23.99	26.8	11988985
G0NPD4	150	24.66	26.97	11988985
G0NPD5	290	24.41	26.97	11988985
G0NPD6	268	23.84	26.74	11988985
G0NPD7	274	22.36	25.18	11988985
G0NPD8	186	26.73	30.49	11988985
G0NPD9	288	22.88	25.27	11988985
G0NPE0	736	24.1	26.78	11988985
G0NPE1	250	23.31	25.08	11988985
G0NPE2	298	21.6	22.51	11988985
G0NPE3	411	23.48	25.78	11988985
G0NPE4	496	23.3	25.73	11988985
G0NPE5	341	22.96	24.35	11988985
G0NPE6	561	23.93	25.97	11988985
G0NPE7	331	23.36	25.83	11988985
G0NPE8	323	24.52	27.02	11988985
G0NPE9	324	24.42	26.99	11988985
G0NPF0	324	23.64	25.94	11988985
G0NPF1	316	24.23	26.88	11988985
G0NPF2	325	24.59	27.07	11988985
G0NPF3	324	24.28	26.85	11988985
G0NPF4	332	24.35	26.95	11988985
G0NPF5	327	24.18	26.33	11988985
G0NPF6	326	24.47	26.86	11988985
G0NPF7	341	24.03	26.48	11988985
G0NPF8	347	24.84	27.27	11988985
G0NPF9	1184	22.51	24.56	11988985
G0NPG0	369	24.58	26.69	11988985
G0NPG1	255	23.47	25.21	11988985
G0NPG2	451	23.07	25.36	11988985
G0NPG3	298	24.12	25.42	11988985
G0NPG4	725	23.6	25.57	11988985
G0NPG6	281	19.4	21.94	11988985
G0NPG8	797	23	25.06	11988985
G0NPG9	176	25.46	27.99	11988985
G0NPH0	1140	23.1	25.14	11988985
G0NPH1	180	23.18	25.19	11988985
G0NPH3	405	22.59	24.48	11988985
G0NPH4	117	23.61	24.78	11988985
G0NPH5	606	25.21	27.67	11988985
G0NPH6	409	23.04	23.08	11988985
G0NPH7	78	21.6	21.96	11988985
G0NPH8	328	25.56	28.15	11988985
G0NPH9	422	25.4	28.39	11988985
G0NPI0	358	25.24	28.04	11988985
G0NPI1	325	25.72	28.66	11988985
G0NPI2	359	25.94	28.81	11988985
G0NPI3	389	25.31	28.26	11988985
G0NPI4	326	24.55	27.68	11988985
G0NPI5	186	24.97	28.13	11988985
G0NPI6	336	25.43	28.44	11988985
G0NPI7	303	24.6	26.81	11988985
G0NPI8	359	25.69	28.8	11988985
G0NPI9	290	25.19	27.63	11988985
G0NPJ0	360	25.18	27.99	11988985
G0NPJ1	355	24.22	26.85	11988985
G0NPJ2	230	25.85	28.1	11988985
G0NPJ3	245	24.05	26.29	11988985
G0NPJ4	228	24.79	27.57	11988985
G0NPJ5	218	23.4	25.97	11988985
G0NPJ6	302	22.68	24.89	11988985
G0NPJ7	85	24.83	26.69	11988985
G0NPJ8	244	24.48	27.2	11988985
G0NPJ9	247	23.86	26.71	11988985
G0NPK0	88	26.6	29.24	11988985
G0NPK1	75	23.78	25.8	11988985
G0NPK2	77	25.27	28.95	11988985
G0NPK3	47	29.09	33.33	11988985
G0NPK4	79	26.58	28.43	11988985
G0NPK5	89	29.74	33.09	11988985
G0NPK6	538	23.5	25.61	11988985
G0NPK7	157	21.4	22.37	11988985
G0NPK8	150	22.31	23.72	11988985
G0NPK9	76	23.81	25.97	11988985
G0NPL0	130	22.7	24.23	11988985
G0NPL1	358	26.85	30.22	11988985
G0NPL2	352	26.63	30.16	11988985
G0NPL3	266	24.85	27.83	11988985
G0NPL4	410	25.16	27.95	11988985
G0NPL6	1038	22.4	24.63	11988985
G0NPL7	322	27.03	30.65	11988985
G0NPL9	410	25.22	28.04	11988985
G0NPM0	615	23.2	24.85	11988985
G0NPM1	845	21.61	22.45	11988985
G0NPM2	465	23.05	25.32	11988985
G0NPM3	366	22.79	24.25	11988985
G0NPM4	167	24.67	26.91	11988985
G0NPM5	342	27.66	30.87	11988985
G0NPM6	266	22.81	24.6	11988985
G0NPM7	185	23.78	27.19	11988985
G0NPM8	501	23.53	25.88	11988985
G0NPM9	135	26.91	29.7	11988985
G0NPN0	273	24.34	27.53	11988985
G0NPN1	179	22.41	24.45	11988985
G0NPN2	333	21.46	23.11	11988985
G0NPN3	924	24.63	26.78	11988985
G0NPN4	585	24.88	27.81	11988985
G0NPN5	330	27.16	30.51	11988985
G0NPN6	261	26.78	28.53	11988985
G0NPN7	457	23.7	25.76	11988985
G0NPN9	301	25.9	28.97	11988985
G0NPP0	187	23.97	25.81	11988985
G0NPP1	378	23.81	26.01	11988985
G0NPP2	293	23.9	25.82	11988985
G0NPP4	867	23.33	25.05	11988985
G0NPP5	109	22.72	25.24	11988985
G0NPP6	206	25.02	28.04	11988985
G0NPP7	615	24.56	27.7	11988985
G0NPP8	497	23.29	25.51	11988985
G0NPP9	523	25.58	29.06	11988985
G0NPQ0	470	25.06	27.65	11988985
G0NPQ1	484	24.89	27.32	11988985
G0NPQ2	519	25.41	28.13	11988985
G0NPQ3	290	18.77	19.76	11988985
G0NPQ4	501	25.3	27.9	11988985
G0NPQ5	285	23.65	26.86	11988985
G0NPQ6	290	18.75	19.79	11988985
G0NPQ7	2548	24.69	27.26	11988985
G0NPQ8	202	20.36	22.14	11988985
G0NPQ9	401	25.34	28.87	11988985
G0NPR0	176	21.1	23.42	11988985
G0NPR1	239	21.81	23.79	11988985
G0NPR2	326	22.73	25.34	11988985
G0NPR3	199	21.21	23.69	11988985
G0NPR4	81	25.87	27.8	11988985
G0NPR5	430	20.98	20.57	11988985
G0NPR6	904	23.2	25.55	11988985
G0NPR7	146	26.12	28.89	11988985
G0NPR8	211	24.27	27.18	11988985
G0NPR9	610	21.34	23.19	11988985
G0NPS0	318	21.82	24.01	11988985
G0NPS1	356	25.45	27.29	11988985
G0NPS2	311	25.63	28.27	11988985
G0NPS3	656	23.4	25.89	11988985
G0NPS4	917	22.33	23.98	11988985
G0NPS5	349	25.83	29.91	11988985
G0NPS7	123	22.87	25.12	11988985
G0NPS9	680	22.4	24.1	11988985
G0NPT0	446	24.39	26.84	11988985
G0NPT1	402	23.83	26.06	11988985
G0NPT2	186	23.31	25.57	11988985
G0NPT3	388	24.48	27.04	11988985
G0NPT4	359	24.51	26.71	11988985
G0NPT5	299	23.53	25.96	11988985
G0NPT6	505	22.19	24.62	11988985
G0NPT7	308	26.93	30.52	11988985
G0NPT9	562	23.79	26.45	11988985
G0NPU0	544	23.92	26.68	11988985
G0NPU1	544	24.13	26.82	11988985
G0NPU2	281	24.81	27.27	11988985
G0NPU3	229	25.99	29.81	11988985
G0NPU4	475	24.76	27.12	11988985
G0NPU5	55	24.76	28.12	11988985
G0NPU6	480	22.69	24.91	11988985
G0NPU8	291	25.5	27.55	11988985
G0NPU9	173	23.02	24.57	11988985
G0NPV0	245	25.28	27.79	11988985
G0NPV1	1677	21.86	23.82	11988985
G0NPV2	114	24.28	26.48	11988985
G0NPV3	90	22.28	23.43	11988985
G0NPV4	315	22.29	24.67	11988985
G0NPV5	132	23.67	26.67	11988985
G0NPV6	81	23.37	25.45	11988985
G0NPV7	190	26.4	29.08	11988985
G0NPV8	828	24.77	27.01	11988985
G0NPV9	313	23.86	26.15	11988985
G0NPW0	499	24.39	26.52	11988985
G0NPW1	504	23.35	25.84	11988985
G0NPW2	680	23.68	25.73	11988985
G0NPW3	493	24.88	27.59	11988985
G0NPW4	113	25.38	28.08	11988985
G0NPW5	209	22.82	24.61	11988985
G0NPW6	569	22.68	23.52	11988985
G0NPW7	1286	23.62	25.99	11988985
G0NPW8	551	21.85	24.2	11988985
G0NPW9	88	23.15	24.21	11988985
G0NPX0	142	23.65	26.64	11988985
G0NPX1	410	23.69	26.21	11988985
G0NPX2	565	24.72	27.5	11988985
G0NPX3	482	24.44	26.7	11988985
G0NPX4	335	25.53	29	11988985
G0NPX5	80	22.23	24.89	11988985
G0NPX6	391	24.11	25.94	11988985
G0NPX7	191	23.15	24.95	11988985
G0NPX8	153	23.89	25.87	11988985
G0NPX9	2228	22.71	24.38	11988985
G0NPY0	1785	23.16	25.54	11988985
G0NPY1	353	21.98	24.18	11988985
G0NPY2	755	22.71	24.39	11988985
G0NPY3	386	24.13	25.96	11988985
G0NPY4	225	24.7	27.31	11988985
G0NPY5	192	22.8	24.55	11988985
G0NPY6	281	18.95	20.22	11988985
G0NPY8	125	26.15	29.03	11988985
G0NPY9	478	25.28	28.29	11988985
G0NPZ0	260	26.28	28.75	11988985
G0NPZ1	397	23.65	25.99	11988985
G0NPZ2	249	22.63	25.11	11988985
G0NPZ3	1052	22.43	24.82	11988985
G0NPZ4	1038	24.55	27.35	11988985
G0NPZ5	1483	23.07	24.79	11988985
G0NPZ6	325	24.78	27.18	11988985
G0NPZ7	127	21.83	23.27	11988985
G0NPZ8	388	24.31	26.84	11988985
G0NPZ9	1948	19.71	21.5	11988985
G0NQ00	501	22.76	24.46	11988985
G0NQ01	412	21.97	23.63	11988985
G0NQ02	365	22.77	25.34	11988985
G0NQ03	309	24.25	26.92	11988985
G0NQ04	82	24.67	26.4	11988985
G0NQ05	323	27.59	31.32	11988985
G0NQ06	377	25.85	29.05	11988985
G0NQ07	524	23.61	26.17	11988985
G0NQ08	754	22.81	24.96	11988985
G0NQ09	327	23.61	25.93	11988985
G0NQ10	704	23.25	26.31	11988985
G0NQ11	157	26.1	29.39	11988985
G0NQ12	637	23.48	26.11	11988985
G0NQ13	359	23.43	25.56	11988985
G0NQ14	508	21.39	22.82	11988985
G0NQ15	650	22.11	22.71	11988985
G0NQ16	163	23.39	26.39	11988985
G0NQ17	664	25.27	27.87	11988985
G0NQ18	427	24.37	26.8	11988985
G0NQ19	500	25.13	28.19	11988985
G0NQ20	1136	22.9	24.96	11988985
G0NQ21	442	24.89	26.76	11988985
G0NQ22	476	25.04	27.79	11988985
G0NQ23	532	24.64	27.47	11988985
G0NQ24	493	25.86	28.92	11988985
G0NQ25	382	23.78	26.51	11988985
G0NQ26	528	24.92	27.57	11988985
G0NQ27	341	22.65	25.65	11988985
G0NQ28	362	24.13	26.26	11988985
G0NQ29	1043	23.16	24.95	11988985
G0NQ30	119	23.95	26.75	11988985
G0NQ31	912	23.73	25.81	11988985
G0NQ32	415	21.84	23.68	11988985
G0NQ33	959	21.62	23.54	11988985
G0NQ34	584	23.17	24.77	11988985
G0NQ35	112	24.67	27.78	11988985
G0NQ36	119	21.43	21.87	11988985
G0NQ37	649	22.46	24.84	11988985
G0NQ38	610	22.98	24.31	11988985
G0NQ39	340	26.98	30.47	11988985
G0NQ40	550	22.64	24.55	11988985
G0NQ41	303	27.38	30.73	11988985
G0NQ42	391	27.27	30.67	11988985
G0NQ43	245	26.36	29.8	11988985
G0NQ44	396	22.21	23.45	11988985
G0NQ45	338	23.44	26.19	11988985
G0NQ46	554	23.1	25.36	11988985
G0NQ47	1094	22.17	23.86	11988985
G0NQ48	396	25.3	28.74	11988985
G0NQ49	690	24.57	26.91	11988985
G0NQ50	510	25.22	27.51	11988985
G0NQ51	247	26.2	29.61	11988985
G0NQ52	327	23.23	25.3	11988985
G0NQ53	324	23.54	25.85	11988985
G0NQ54	321	23.36	25.63	11988985
G0NQ55	317	22.92	25.41	11988985
G0NQ56	282	27.18	31.27	11988985
G0NQ57	313	26.7	30.66	11988985
G0NQ58	453	24.85	27.66	11988985
G0NQ59	426	23.59	24.66	11988985
G0NQ60	506	24.43	26.91	11988985
G0NQ61	180	23.35	25.04	11988985
