Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner	protein.coding.genome.size
F7AH44	45	26.78	30.04	5370518
F7AH61	283	24.47	26.72	5370518
F7AH68	152	25.04	27.13	5370518
F7AHA3	758	24.59	26.74	5370518
F7AHC2	219	25.62	28.33	5370518
F7AHD2	221	25.8	28.44	5370518
F7AHE1	227	22.72	25.33	5370518
F7AHE5	818	24.43	26.52	5370518
F7AHJ7	392	25.97	29.68	5370518
F7AHK4	618	22.85	25.02	5370518
F7AHK9	488	23.13	25.7	5370518
F7AHL6	154	25.56	29.32	5370518
F7AHM4	637	23.46	26.14	5370518
F7AHM9	596	25.48	28.91	5370518
F7AHP3	2812	22.46	24.37	5370518
F7AHQ4	262	24.89	26.91	5370518
F7AHS5	409	23.86	26.59	5370518
F7AHT0	136	22.81	24.31	5370518
F7AHV0	189	25.14	27.53	5370518
F7AHV7	301	22.54	24.99	5370518
F7AI05	153	24.38	27.32	5370518
F7AI19	441	22.19	24.89	5370518
F7AI57	213	23.19	22.57	5370518
F7AI88	468	22.6	24.35	5370518
F7AI93	784	22.83	23.98	5370518
F7AI98	273	21.98	24.32	5370518
F7AIB2	68	23.25	27.12	5370518
F7AIB9	271	22.44	24.69	5370518
F7AID1	307	22.41	25.28	5370518
F7AID8	503	23.02	25.35	5370518
F7AIF1	354	20.96	24.1	5370518
F7AIF7	163	26.97	30.63	5370518
F7AII3	385	19.71	21.43	5370518
F7AIJ0	347	23.94	26.64	5370518
F7AIK7	248	21.73	23.84	5370518
F7AIN1	284	22.63	24.63	5370518
F7AIP5	516	23.44	25.06	5370518
F7AIR9	70	23.4	25.05	5370518
F7AIU3	243	26.05	29.1	5370518
F7AIV6	64	24.58	26.56	5370518
F7AIV9	228	21.66	24.34	5370518
F7AIW6	381	21.53	23.28	5370518
F7AIX9	402	23.15	26.06	5370518
F7AIY7	245	22.85	23.89	5370518
F7AJ78	470	23.56	25.74	5370518
F7AJ84	932	24.95	27.15	5370518
F7AJC9	285	23.84	25.02	5370518
F7AJG5	260	22.68	24.84	5370518
F7AJI6	157	24.17	26.17	5370518
F7AJJ2	2023	21.11	23.15	5370518
F7AJJ9	1191	23.42	25.44	5370518
F7AJP1	415	23.9	26.35	5370518
F7AJQ7	221	23.33	25.34	5370518
F7AJS0	319	22.82	24.46	5370518
F7AJS6	118	24.24	26.42	5370518
F7AJU0	598	23.83	26.24	5370518
F7AJV7	199	23.63	26.08	5370518
F7AJX9	88	23.48	25.45	5370518
F7AJY7	391	23.03	24.84	5370518
F7AJZ2	313	22	24.7	5370518
F7AK00	165	28	29.91	5370518
F7AK04	432	23.53	25.77	5370518
F7AK09	503	25.96	28.01	5370518
F7AK22	416	25.73	28.04	5370518
F7AK31	498	23.9	26.23	5370518
F7AK48	83	24.81	28.51	5370518
F7AK54	100	23.91	26.26	5370518
F7AK59	531	22.95	24.55	5370518
F7AK67	124	22.21	23.87	5370518
F7AK80	382	23.92	26.97	5370518
F7AK90	375	24.37	27.27	5370518
F7AK95	487	22.07	23.56	5370518
F7AK99	696	21.95	24.34	5370518
F7AKB5	462	24.04	26.44	5370518
F7AKC9	580	23.93	25.9	5370518
F7AKG2	1297	23.84	26.44	5370518
F7AKQ3	996	25.23	27.83	5370518
F7AKQ9	546	23.18	25.9	5370518
F7AKR7	115	22.78	25.18	5370518
F7AKU5	524	24.18	26.48	5370518
F7AKV1	842	23.35	25.64	5370518
F7AKV8	644	23.5	25.94	5370518
F7AKW8	156	20.39	22.58	5370518
F7AKX5	97	29.22	32.81	5370518
F7AKZ4	115	33.06	33.57	5370518
F7AL14	639	22.9	23.56	5370518
F7AL20	128	26.58	30.05	5370518
F7AL38	640	24.3	26.97	5370518
F7AL45	228	25.57	27.98	5370518
F7AL52	96	25.06	27.7	5370518
F7AL57	180	26.65	29.51	5370518
F7AL63	144	23	26.61	5370518
F7AL69	75	29.37	32.52	5370518
F7AL82	209	21.31	23.02	5370518
F7AL93	268	24.8	28.36	5370518
F7ALA2	331	22.02	24.4	5370518
F7ALA8	231	25.13	27.47	5370518
F7ALB4	152	26.53	28.88	5370518
F7ALF0	217	23.18	25.68	5370518
F7ALH6	206	23.93	26.17	5370518
F7ALJ0	284	24.98	28.92	5370518
F7ALJ6	886	23.86	25.7	5370518
F7ALK3	220	22.51	24.25	5370518
F7ALL8	706	23.58	25.39	5370518
F7ALM5	386	23.93	25.96	5370518
F7ALN9	258	24.54	27.06	5370518
F7ALQ1	423	21.75	23.94	5370518
F7ALR4	499	24.09	26.52	5370518
F7ALS7	449	25.89	28.56	5370518
F7ALU0	590	23.02	24.88	5370518
F7ALU8	1238	21.32	23.2	5370518
F7ALW9	266	23.82	25.66	5370518
F7ALY4	204	22.24	24.18	5370518
F7ALZ1	80	28.09	29.52	5370518
F7AM07	166	22.39	22.92	5370518
F7AM14	263	24.68	26.4	5370518
F7AM41	311	25.43	28.87	5370518
F7AM61	330	25.78	28.75	5370518
F7AM82	212	24.74	26.97	5370518
F7AM88	302	23.99	26.49	5370518
F7AMB1	509	24.7	28.24	5370518
F7AMB6	444	23.86	26.69	5370518
F7AMD1	52	24.93	27.43	5370518
F7AMD9	245	25.22	28.33	5370518
F7AME7	487	23.02	24.79	5370518
F7AMF2	307	22.98	25.43	5370518
F7AMF6	1635	24.04	26.46	5370518
F7AMH0	491	23.44	25.82	5370518
F7AMH7	410	23.44	25.8	5370518
F7AMI3	232	22.76	25.53	5370518
F7AMK6	549	24.61	28.48	5370518
F7AML7	92	27.88	30.76	5370518
F7AMP5	76	20.21	21.37	5370518
F7AMQ2	186	22.38	25.19	5370518
F7AMQ9	284	25.66	29.48	5370518
F7AMR5	248	23.11	24.71	5370518
F7AMS6	206	23.18	26.26	5370518
F7AMT4	167	23.07	24.86	5370518
F7AMU0	190	22.3	25.43	5370518
F7AMV0	519	23.83	26.26	5370518
F7AMW5	101	26.26	29.21	5370518
F7AMW8	207	20.86	23.14	5370518
F7AMX9	262	24.21	26.5	5370518
F7AMY5	317	25.47	27.18	5370518
F7AMZ2	471	23.74	26.31	5370518
F7AN06	179	23.7	25.37	5370518
F7AN19	157	21.45	24.06	5370518
F7AN36	798	24.34	26.69	5370518
F7AN54	365	23.75	26.46	5370518
F7AN60	424	24.54	27.1	5370518
F7AN63	183	22.18	23.69	5370518
F7AN86	293	23.12	24.84	5370518
F7AN91	66	23.71	25.65	5370518
F7AN97	346	24.83	27.22	5370518
F7ANB6	652	24.37	27.04	5370518
F7ANC2	104	23.01	25.03	5370518
F7AND3	181	24.68	27.5	5370518
F7AND9	73	22.49	25.68	5370518
F7ANH0	60	24.11	25.58	5370518
F7ANK8	297	23.4	25.3	5370518
F7ANN7	172	22.32	25.29	5370518
F7ANP5	245	23.55	26.28	5370518
F7ANQ1	122	23.87	26.29	5370518
F7ANQ7	159	24.05	26.94	5370518
F7ANR5	1145	23.33	25.84	5370518
F7ANS1	511	25.24	28.38	5370518
F7ANT6	151	23.9	26.65	5370518
F7ANX0	436	25.07	28.65	5370518
F7ANZ8	293	21.72	22.7	5370518
F7AP04	313	23.5	25.87	5370518
F7AP11	259	23.75	25.76	5370518
F7AP23	367	22.82	24.99	5370518
F7AP48	111	21.65	23	5370518
F7AP73	354	24.09	26.03	5370518
F7AP79	221	23.7	25.9	5370518
F7AP89	630	23.34	25.34	5370518
F7APA8	915	24.51	26.51	5370518
F7APB5	382	23.2	25.68	5370518
F7APC7	104	25.73	28.73	5370518
F7APD9	500	23.95	25.06	5370518
F7APE7	290	24.18	26.58	5370518
F7APG5	112	24.84	28.29	5370518
F7APG8	277	25.84	27.77	5370518
F7API1	294	25.18	27.95	5370518
F7API7	249	24.07	27.21	5370518
F7APJ4	692	22.57	24.45	5370518
F7APL0	264	24.81	27.52	5370518
F7APM6	668	24.02	26.66	5370518
F7APP7	183	23.88	25.62	5370518
F7APQ3	314	21.6	23.01	5370518
F7APR6	310	23.42	25.2	5370518
F7APS6	478	24.28	27.4	5370518
F7APT3	184	23.74	26.38	5370518
F7APX0	1090	23.87	25.68	5370518
F7APZ8	689	24.4	26.73	5370518
F7AQ12	229	22.68	23.27	5370518
F7AQ24	323	22.12	24.16	5370518
F7AQ31	429	22.95	25.55	5370518
F7AQ56	229	22.08	23.2	5370518
F7AQ62	769	24.54	27.39	5370518
F7AQ68	450	24.95	27.96	5370518
F7AQ96	149	24.33	27.01	5370518
F7AQA9	495	22.86	25.24	5370518
F7AQC2	603	24.35	27.92	5370518
F7AQC9	174	21.96	23.63	5370518
F7AQD6	1704	23.01	25.12	5370518
F7AQE7	356	23.2	25.05	5370518
F7AQG9	761	22.68	24.21	5370518
F7AQH5	658	24.02	26.38	5370518
F7AQI0	112	23.24	26.23	5370518
F7AQI6	164	24.34	27.4	5370518
F7AQJ2	393	22.1	23.28	5370518
F7AQL6	100	24.93	28.3	5370518
F7AQP9	252	23.77	26.03	5370518
F7AQQ6	711	23.47	26.16	5370518
F7AQR7	500	22.81	24.89	5370518
F7AQS5	234	24.59	26.94	5370518
F7AQT2	312	22.17	23.81	5370518
F7AQV0	83	28.29	32.62	5370518
F7AQW2	145	24.8	27.74	5370518
F7AQW7	158	25.41	29.17	5370518
F7AQX3	84	20.09	20.91	5370518
F7AQX8	373	21.48	23.15	5370518
F7AQZ5	397	27.16	30.29	5370518
F7AR10	379	27.05	30.17	5370518
F7AR17	403	24.56	27.41	5370518
F7AR21	284	21.94	23.24	5370518
F7AR28	412	22.27	23.05	5370518
F7AR48	416	23.16	25.4	5370518
F7AR57	762	25.21	28.47	5370518
F7AR76	485	25.49	27.89	5370518
F7AR88	229	23.31	25.17	5370518
F7AR96	220	21.83	24.23	5370518
F7ARA1	234	25.18	27.43	5370518
F7ARA7	260	23.56	25.57	5370518
F7ARB4	248	23.19	24.87	5370518
F7ARD3	330	22.74	24.31	5370518
F7ARF4	505	24.68	26.97	5370518
F7ARH4	1563	23.25	25.58	5370518
F7ARK5	221	25.64	28.64	5370518
F7ARL3	425	26.02	28.6	5370518
F7ARN8	158	24.15	26.18	5370518
F7ARP7	400	23.43	26.63	5370518
F7ARQ8	597	22.1	24.31	5370518
F7ARR6	453	22.54	23.69	5370518
F7ART8	383	22.67	25.15	5370518
F7ARU3	444	23.74	26.67	5370518
F7ARU9	663	22.19	25.08	5370518
F7ARV5	292	24.41	26.95	5370518
F7ARW3	213	24.57	26.61	5370518
F7ARW8	208	25.15	28.72	5370518
F7ARX5	442	23.65	26.27	5370518
F7ARY3	311	25.25	27.62	5370518
F7ARZ0	223	23.58	25.39	5370518
F7AS03	214	20.8	21.8	5370518
F7AS27	565	21.77	23.62	5370518
F7AS45	86	26.18	30.12	5370518
F7AS59	197	24	25.98	5370518
F7AS68	245	22.37	24.93	5370518
F7ASB0	488	22.08	23.78	5370518
F7ASB7	236	24.83	27.72	5370518
F7ASC5	416	24.29	27.04	5370518
F7ASD2	619	25.06	27.6	5370518
F7ASE8	104	23.7	25.42	5370518
F7ASG3	804	21.71	23.18	5370518
F7ASG9	254	22.34	25.05	5370518
F7ASH4	505	24.74	27	5370518
F7ASI0	254	27.79	31.1	5370518
F7ASK1	620	23.57	26.15	5370518
F7ASL8	190	24.44	27.34	5370518
F7ASM2	714	22.51	24.48	5370518
F7ASM9	192	23.52	25.82	5370518
F7ASN6	317	24.31	26.87	5370518
F7ASV3	260	26.35	29.24	5370518
F7ASV8	373	23.84	26.01	5370518
F7ASW5	187	24.35	26.75	5370518
F7ASX2	706	22.91	25.34	5370518
F7ASY6	128	23.45	25.25	5370518
F7ASZ2	221	21.55	23.1	5370518
F7AT12	1011	23.84	26.14	5370518
F7AT24	130	25.29	28.17	5370518
F7AT31	280	20.38	22.06	5370518
F7AT36	302	22.95	25.21	5370518
F7AT42	67	23.49	26.28	5370518
F7AT57	212	23.22	25.45	5370518
F7AT69	521	24.72	27.82	5370518
F7AT84	252	21.7	23.37	5370518
F7AT91	454	23.64	25.87	5370518
F7AT96	226	20.94	23.01	5370518
F7ATB7	222	25.2	28.17	5370518
F7ATC3	120	21.35	24.03	5370518
F7ATE8	954	24.67	26.61	5370518
F7ATF3	286	22.18	23.74	5370518
F7ATG5	451	23.52	26.21	5370518
F7ATI9	598	25.13	27.75	5370518
F7ATJ8	434	22.87	24.6	5370518
F7ATM0	240	24.68	26.84	5370518
F7ATM5	568	23.62	26.03	5370518
F7ATN8	211	23.34	24.91	5370518
F7ATQ3	291	23.43	25.84	5370518
F7ATR6	193	25	28.63	5370518
F7ATS3	584	23.79	26.17	5370518
F7ATT1	356	22.61	25.09	5370518
F7ATT5	843	20.89	22.63	5370518
F7ATU2	77	26.9	26.95	5370518
F7ATY3	121	23.02	25.03	5370518
F7ATZ1	401	23.76	26.42	5370518
F7AU71	223	24.51	27.41	5370518
F7AU91	4471	24.36	26.97	5370518
F7AU99	758	24.32	26.57	5370518
F7AUB9	364	23.44	25.73	5370518
F7AUD7	86	24.71	27.75	5370518
F7AUE9	316	24.37	27.01	5370518
F7AUG3	246	23.86	26.43	5370518
F7AUH4	196	23.46	25.43	5370518
F7AUI4	750	22.65	24.46	5370518
F7AUJ3	726	23.18	25.19	5370518
F7AUJ8	286	23.86	26.16	5370518
F7AUL7	989	23.48	26.31	5370518
F7AUM2	327	22.49	24.69	5370518
F7AUP3	244	24.13	27.06	5370518
F7AUQ0	1816	25.29	28.04	5370518
F7AUS0	64	26.06	28.61	5370518
F7AUS4	357	23.46	25.51	5370518
F7AUT5	570	22.5	23.93	5370518
F7AUU0	229	22.21	24.05	5370518
F7AUU8	215	23.05	25.77	5370518
F7AUX5	93	24.01	26.99	5370518
F7AUY2	108	22.5	25.24	5370518
F7AV03	197	26.05	28.28	5370518
F7AV11	785	22.33	24.35	5370518
F7AV16	307	23.54	25.14	5370518
F7AV37	1132	23.1	25.5	5370518
F7AV41	773	25.26	27.93	5370518
F7AV59	250	24.76	27.88	5370518
F7AV79	228	28.97	31.96	5370518
F7AVB6	472	23.07	25.62	5370518
F7AVD2	136	26.62	28.97	5370518
F7AVE7	226	22.74	25.19	5370518
F7AVG2	188	22.91	24.78	5370518
F7AVH7	201	22.98	24.77	5370518
F7AVJ2	168	24.25	26.63	5370518
F7AVK0	196	23.41	25.64	5370518
F7AVK7	199	24.11	27.26	5370518
F7AVL3	269	24.58	26.86	5370518
F7AVM0	535	23.34	25.89	5370518
F7AVN1	358	23.39	25.76	5370518
F7AVN5	432	24.48	27.73	5370518
F7AVQ0	138	22.53	24.8	5370518
F7AVQ6	391	23.64	26.04	5370518
F7AVR1	418	22.05	23.57	5370518
F7AVR8	175	24.63	27.07	5370518
F7AVT0	278	22.81	24.45	5370518
F7AVU6	186	24.01	28.22	5370518
F7AVW9	575	22.25	24.33	5370518
F7AVY6	705	22.6	24.84	5370518
F7AVZ3	373	23.29	24.99	5370518
F7AW07	160	24.98	27.25	5370518
F7AW28	248	25.13	27.4	5370518
F7AW62	75	27.13	30.73	5370518
F7AW67	347	22.96	25.44	5370518
F7AW82	662	24.74	27.36	5370518
F7AW88	203	22.4	24.99	5370518
F7AW95	349	23.3	24.38	5370518
F7AWA6	201	21.71	24.26	5370518
F7AWB9	221	20.99	23.03	5370518
F7AWC6	272	25.09	27.65	5370518
F7AWE3	292	24.33	26.02	5370518
F7AWF9	1331	22.91	24.91	5370518
F7AWG4	49	23.61	25.84	5370518
F7AWH6	230	23.51	25.99	5370518
F7AWI9	494	26.04	29.68	5370518
F7AWK4	675	24.83	27.55	5370518
F7AWL5	431	24.07	26.63	5370518
F7AWN2	321	22.16	24.42	5370518
F7AWP0	378	24.91	28.07	5370518
F7AWP7	564	24.58	26.8	5370518
F7AWQ7	306	22.03	24.63	5370518
F7AWS8	359	26.17	30.02	5370518
F7AWU8	704	22.61	24.96	5370518
F7AWV5	250	24.06	26.34	5370518
F7AWW1	214	23.66	25.07	5370518
F7AWX4	233	26.87	29.87	5370518
F7AWY0	657	22.12	23.69	5370518
F7AWY7	262	22.63	25.39	5370518
F7AWZ4	321	22.8	24.62	5370518
F7AX01	568	25.04	29.01	5370518
F7AX15	632	23.13	24.8	5370518
F7AX27	174	23.77	26.26	5370518
F7AX33	446	22.98	24.92	5370518
F7AX37	935	22.85	25.06	5370518
F7AX45	152	23.85	26.96	5370518
F7AX51	292	24.42	25.99	5370518
F7AX55	344	25.27	28.03	5370518
F7AX62	482	24.81	27.47	5370518
F7AX69	219	24.45	26.28	5370518
F7AX97	898	23.29	25.16	5370518
F7AXB1	567	24.38	26.69	5370518
F7AXC6	221	23.12	25.41	5370518
F7AXE7	431	23.15	25.11	5370518
F7AXF4	425	22.9	24.73	5370518
F7AXG3	54	23.66	24.81	5370518
F7AXH3	358	23.47	25.04	5370518
F7AXI1	554	23.29	25.62	5370518
F7AXJ1	664	23.44	25.78	5370518
F7AXL0	1039	23.34	25.46	5370518
F7AXN3	691	23.68	26.06	5370518
F7AXP7	346	21.42	23.21	5370518
F7AXQ6	468	24.76	28.04	5370518
F7AXS8	228	21.76	22.06	5370518
F7AXU4	323	24.95	27.66	5370518
F7AXW2	263	25.12	26.34	5370518
F7AXW9	202	24.29	26.94	5370518
F7AXY8	415	22.77	24.89	5370518
F7AXZ4	443	23.44	25.74	5370518
F7AY10	114	25.1	27.03	5370518
F7AY15	309	22.69	24.38	5370518
F7AY24	653	23.54	25.5	5370518
F7AY44	1930	22.79	24.68	5370518
F7AY51	219	26.38	30.3	5370518
F7AY57	436	22.64	24.43	5370518
F7AY69	176	21.05	21.76	5370518
F7AY73	133	23.61	25.93	5370518
F7AY81	125	25.18	28.14	5370518
F7AY89	345	23.63	26.01	5370518
F7AY96	241	24.4	27.3	5370518
F7AYB2	204	23.99	26.02	5370518
F7AYB9	533	23.47	25.6	5370518
F7AYD9	220	23.26	25.96	5370518
F7AYH7	277	26.62	30.17	5370518
F7AYJ6	60	24.42	28.15	5370518
F7AYM8	314	25.08	26.79	5370518
F7AYN4	824	22.3	23.95	5370518
F7AYQ0	216	22.69	24.79	5370518
F7AYX3	1354	22.73	24.37	5370518
F7AYY6	199	22.76	25.91	5370518
F7AYZ1	87	29.79	33.64	5370518
F7AZ18	393	24.01	27.51	5370518
F7AZ29	344	22.8	23.04	5370518
F7AZ43	432	24.17	26.79	5370518
F7AZ47	2549	21.55	23.29	5370518
F7AZ63	189	20.8	22.66	5370518
F7AZ70	159	26.1	28.45	5370518
F7AZ78	207	23.82	26.57	5370518
F7AZA1	177	25.18	27.81	5370518
F7AZA6	316	24.64	27.36	5370518
F7AZB8	648	22.93	24.81	5370518
F7AZD3	232	24.73	27.05	5370518
F7AZH2	382	22.49	23.86	5370518
F7AZI0	457	23.58	26.38	5370518
F7AZI8	354	24.33	27.3	5370518
F7AZJ4	83	25.94	28.26	5370518
F7AZK0	728	22.7	25.1	5370518
F7AZL1	244	24.26	26.89	5370518
F7AZL8	191	24.46	27.96	5370518
F7AZM4	161	21.7	23.86	5370518
F7AZP5	297	23.62	25.95	5370518
F7AZQ1	495	25.41	27.83	5370518
F7AZQ8	720	23.84	26.32	5370518
F7AZR4	425	21.8	23.52	5370518
F7AZS2	262	24.04	26.46	5370518
F7AZS8	199	22.2	23.95	5370518
F7AZT4	364	25.33	28.61	5370518
F7AZV0	391	22.15	24.26	5370518
F7AZV4	602	25.25	29.17	5370518
F7AZY1	261	24.56	26.31	5370518
F7AZY9	560	22.16	23.68	5370518
F7AZZ3	115	23.78	26.28	5370518
F7AZZ9	517	22.2	23.21	5370518
F7B006	571	22.49	24.1	5370518
F7B012	130	24.03	26.33	5370518
F7B033	100	20.81	22.57	5370518
F7B040	594	22.76	24.82	5370518
F7B054	272	21.78	24.09	5370518
F7B059	422	21.62	23.6	5370518
F7B065	367	26.83	29.9	5370518
F7B073	394	20.96	22.17	5370518
F7B0A1	730	20.09	22.85	5370518
F7B0A7	362	23.57	25.58	5370518
F7B0B8	280	22.74	22.69	5370518
F7B0D1	237	26.17	28.52	5370518
F7B0F3	320	22.07	23.2	5370518
F7B0G6	621	23.96	26.94	5370518
F7B0I1	420	22.9	25.87	5370518
F7B0J2	167	20.99	22.23	5370518
F7B0J8	661	23.78	26.08	5370518
F7B0L4	344	20.62	22.6	5370518
F7B0M6	236	23.45	25.93	5370518
F7B0Q2	451	23.45	25.61	5370518
F7B0S6	667	24.6	27.15	5370518
F7B0U3	479	24.29	26.44	5370518
F7B0V0	211	24.49	26.97	5370518
F7B0V6	155	24.14	26.12	5370518
F7B0W3	1269	23.17	25.72	5370518
F7B0X0	349	24.11	26.75	5370518
F7B0Y3	144	23.03	26.69	5370518
F7B0Z3	411	26.08	29.91	5370518
F7B112	167	22.51	25.78	5370518
F7B119	161	27.55	31.67	5370518
F7B137	247	21.03	21.6	5370518
F7B144	196	24.18	27.46	5370518
F7B150	152	21.19	22.91	5370518
F7B162	208	22.47	25.09	5370518
F7B169	252	22.94	25.51	5370518
F7B189	163	21.05	22.59	5370518
F7B1A5	215	24.86	26.41	5370518
F7B1B2	352	24.3	26.32	5370518
F7B1C7	203	22.45	25.16	5370518
F7B1D2	794	23.19	24.67	5370518
F7B1D9	221	24.69	27.12	5370518
F7B1I9	254	21.5	23.01	5370518
F7B1J5	462	23.52	26.12	5370518
F7B1K2	250	22.85	24.92	5370518
F7B1M2	280	21.59	23.28	5370518
F7B1Q5	436	22.62	24.94	5370518
F7B1S6	103	23.94	26.56	5370518
F7B1U4	1110	22.02	23.4	5370518
F7B1W3	292	24.16	26.79	5370518
F7B1W8	193	24.54	26.92	5370518
F7B1X4	523	23.26	25.36	5370518
F7B1Y1	143	23.3	25.63	5370518
F7B1Z2	355	21.64	23.97	5370518
F7B206	286	21.58	23.09	5370518
F7B221	326	25.32	27.2	5370518
F7B236	184	22.72	24.85	5370518
F7B243	133	21.02	24.02	5370518
F7B249	274	21.19	22.71	5370518
F7B255	219	22.42	23.85	5370518
F7B262	646	24.14	27.16	5370518
F7B293	158	25.46	27.87	5370518
F7B2D4	276	22.4	23.81	5370518
F7B2I2	271	25.59	28.07	5370518
F7B2L3	154	24.52	26.46	5370518
F7B2M5	953	24.72	27.37	5370518
F7B2N2	159	19.55	21.78	5370518
F7B2P5	576	24.61	27.55	5370518
F7B2Q1	310	22.79	24.85	5370518
F7B2Q7	381	22.87	25.1	5370518
F7B2R9	547	24.9	27.39	5370518
F7B2S4	292	20.8	22.77	5370518
F7B2T8	267	25.96	29.04	5370518
F7B2U2	181	26.33	30.35	5370518
F7B2V5	228	22.63	24.05	5370518
F7B2W0	102	25.01	27.58	5370518
F7B2W7	643	22.53	24.04	5370518
F7B2X5	340	24.68	27.47	5370518
F7B2Y0	254	25.23	28.05	5370518
F7B2Z0	686	22.13	23.32	5370518
F7B2Z5	444	21.7	22.95	5370518
F7B310	847	24.37	27.06	5370518
F7B314	404	23.23	25.18	5370518
F7B330	605	24.77	27.79	5370518
F7B349	394	23.25	25.54	5370518
F7B355	384	23.75	25.51	5370518
F7B363	1340	25.04	27.56	5370518
F7B369	488	21.67	23.24	5370518
F7B376	291	22.79	25.09	5370518
F7B383	300	23.57	26.24	5370518
F7B391	322	24.86	27.82	5370518
F7B397	275	23.83	26.49	5370518
F7B3A4	419	22.2	23.39	5370518
F7B3A9	191	25.34	28.11	5370518
F7B3B5	122	23.67	27.06	5370518
F7B3D6	248	21.14	23.52	5370518
F7B3F9	206	24.04	26.69	5370518
F7B3I7	136	24.42	27.28	5370518
F7B3K0	320	25.29	26.85	5370518
F7B3M4	205	24.75	29.24	5370518
F7B3N6	224	24.13	27.36	5370518
F7B3P4	325	21.21	23.02	5370518
F7B3V5	341	24.18	26.83	5370518
F7B3X8	285	25.45	28.32	5370518
F7B404	619	23.52	26.72	5370518
F7B418	347	23.68	25.85	5370518
F7B426	462	21.99	24.63	5370518
F7B434	333	22.24	23.79	5370518
F7B441	168	23.21	24.75	5370518
F7B480	403	22.8	25.31	5370518
F7B490	213	22.91	25.68	5370518
F7B496	235	24.09	26.06	5370518
F7B499	325	23.67	26.44	5370518
F7B4B2	470	23.71	26.44	5370518
F7B4B8	466	23.98	26.19	5370518
F7B4E9	188	24.3	26.94	5370518
F7B4F4	215	22.42	24.07	5370518
F7B4H6	116	25.04	26.14	5370518
F7B4I8	323	22.95	24.62	5370518
F7B4J3	283	25.28	28.32	5370518
F7B4L8	633	22.51	25.44	5370518
F7B4M1	561	25.56	28.3	5370518
F7B4M8	413	24.74	27.14	5370518
F7B4P3	488	25.1	27.89	5370518
F7B4P8	215	23.13	25.12	5370518
F7B4Q5	561	23	25.1	5370518
F7B4R2	206	24.2	27.16	5370518
F7B4R7	307	23.88	26.81	5370518
F7B4S3	191	24.05	26.52	5370518
F7B4T0	329	21.8	22.67	5370518
F7B4V3	225	24.8	27.23	5370518
F7B4V9	866	22.82	25.11	5370518
F7B4X6	297	22.89	25.43	5370518
F7B503	426	24.13	27.02	5370518
F7B554	262	23.49	24.88	5370518
F7B560	192	22.11	25.34	5370518
F7B568	333	23.59	25.83	5370518
F7B573	445	23.8	26.11	5370518
F7B580	598	23.07	25.5	5370518
F7B587	108	23.09	25.74	5370518
F7B593	666	24.11	27.03	5370518
F7B599	356	23.62	25.79	5370518
F7B5A5	1011	23.29	25.93	5370518
F7B5B2	408	23.09	25.96	5370518
F7B5B9	423	22.57	25.04	5370518
F7B5D3	584	24.22	26.6	5370518
F7B5E7	201	21.91	25.41	5370518
F7B5G0	573	23.51	25.73	5370518
F7B5G8	323	23.73	25.31	5370518
F7B5I2	469	21.7	22.27	5370518
F7B5J8	168	24.81	27.55	5370518
F7B5K2	448	23.88	26.41	5370518
F7B5L6	475	24.04	26.4	5370518
F7B5M3	556	24.17	26.83	5370518
F7B5N7	353	23.83	25.84	5370518
F7B5P4	714	24.64	26.75	5370518
F7B5Q2	474	23.45	26.22	5370518
F7B5T8	235	24.33	26.38	5370518
F7B5V2	221	21.89	24.11	5370518
F7B5V8	628	21.53	23.62	5370518
F7B5W3	128	24.29	26.92	5370518
F7B5X2	756	23.61	26.18	5370518
F7B5Z4	199	23.68	26.65	5370518
F7B601	123	23.21	24.95	5370518
F7B609	412	21.93	23.01	5370518
F7B623	558	23.26	25.22	5370518
F7B629	439	25.53	29.38	5370518
F7B658	658	22.64	24.4	5370518
F7B670	403	23.44	26.08	5370518
F7B684	656	24.61	27.74	5370518
F7B690	1092	21.87	23.7	5370518
F7B6B1	230	22.42	24.64	5370518
F7B6C4	160	23.15	25.5	5370518
F7B6C9	247	23.08	24.82	5370518
F7B6D7	224	24.12	26.83	5370518
F7B6E8	594	22.67	25.15	5370518
F7B6H0	445	23.23	25.92	5370518
F7B6K5	235	24.26	26.64	5370518
F7B6N0	207	25	26.8	5370518
F7B6P5	72	23.08	26.01	5370518
F7B6Q2	71	23.76	26.56	5370518
F7B6Q8	207	27.03	30.67	5370518
F7B6R3	190	23.45	25.92	5370518
F7B6S1	1098	21.38	22.59	5370518
F7B6S8	92	22.78	25.5	5370518
F7B6U2	294	22.41	25.1	5370518
F7B6W8	368	22.76	24.84	5370518
F7B6X2	228	25.42	29.37	5370518
F7B6X8	601	24.73	26.95	5370518
F7B6Y6	166	22.76	23.98	5370518
F7B6Z2	1058	24.89	27.4	5370518
F7B704	240	24.09	26.83	5370518
F7B710	282	21.35	23.27	5370518
F7B716	187	22.82	25.49	5370518
F7B745	149	23.38	24.98	5370518
F7B757	281	25.54	28.11	5370518
F7B763	270	24.53	27.15	5370518
F7B772	185	22.6	24.86	5370518
F7B779	745	21.74	22.67	5370518
F7B783	130	22.4	23.18	5370518
F7B7A4	546	23.47	25.4	5370518
F7B7B5	224	24.93	28.69	5370518
F7B7C2	526	22.85	24.85	5370518
F7B7E9	551	25.57	28.03	5370518
F7B7F7	427	23.55	25.84	5370518
