Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner	protein.coding.genome.size
A0A444T0F2	202	27.05	29.97	5621995
A0A444T0F3	763	25.45	28.08	5621995
A0A444T0F4	129	22.33	24.03	5621995
A0A444T0F6	790	22.52	24.25	5621995
A0A444T0F7	264	23.88	26.19	5621995
A0A444T0F8	613	21.68	22.98	5621995
A0A444T0F9	420	24.55	27.39	5621995
A0A444T0G0	129	22.9	25.92	5621995
A0A444T0G1	109	27.7	30.89	5621995
A0A444T0G2	336	27.39	31.69	5621995
A0A444T0G3	128	25.41	28.12	5621995
A0A444T0G4	148	25.06	27.59	5621995
A0A444T0G5	483	25.97	28.63	5621995
A0A444T0G6	918	24.62	27.66	5621995
A0A444T0G7	190	21.34	22.34	5621995
A0A444T0G8	155	21.7	24.26	5621995
A0A444T0G9	227	21.64	23.62	5621995
A0A444T0H0	87	24.19	26.64	5621995
A0A444T0H1	84	23.72	26.86	5621995
A0A444T0H2	1009	22.56	24.35	5621995
A0A444T0H3	183	23.63	25.55	5621995
A0A444T0H4	571	25.33	27.84	5621995
A0A444T0H5	110	23.87	26.08	5621995
A0A444T0H6	177	25.07	26.46	5621995
A0A444T0H7	83	24.12	26.23	5621995
A0A444T0H8	375	24	27.03	5621995
A0A444T0H9	1168	21.43	23.55	5621995
A0A444T0I0	310	24.61	27.72	5621995
A0A444T0I1	80	22.7	25.18	5621995
A0A444T0I2	168	25.2	28.2	5621995
A0A444T0I3	256	24.38	26.7	5621995
A0A444T0I4	60	25.83	28.06	5621995
A0A444T0I5	421	25.42	27.32	5621995
A0A444T0I6	244	22.77	24.66	5621995
A0A444T0I7	164	24.78	27.62	5621995
A0A444T0I8	74	25.59	28.12	5621995
A0A444T0I9	527	23.24	25.45	5621995
A0A444T0J0	109	21.81	23.69	5621995
A0A444T0J1	61	25.22	27.72	5621995
A0A444T0J2	179	24.85	28.2	5621995
A0A444T0J3	112	25.31	28.21	5621995
A0A444T0J4	855	24.08	26.64	5621995
A0A444T0J5	213	25.66	29.01	5621995
A0A444T0J6	243	23.37	25.36	5621995
A0A444T0J7	78	24.38	25.01	5621995
A0A444T0J8	384	23.58	26.24	5621995
A0A444T0J9	788	23.71	26.24	5621995
A0A444T0K0	207	26.27	29.2	5621995
A0A444T0K1	282	24.61	27.6	5621995
A0A444T0K2	293	23.23	25.89	5621995
A0A444T0K3	141	26.95	29.95	5621995
A0A444T0K4	286	21.55	22.9	5621995
A0A444T0K5	906	23.51	25.97	5621995
A0A444T0K6	199	23.35	23.98	5621995
A0A444T0K7	69	24.98	26.68	5621995
A0A444T0K8	85	26	28.45	5621995
A0A444T0L0	73	25.58	28.23	5621995
A0A444T0L1	120	24.58	27.05	5621995
A0A444T0L2	225	25.42	28.1	5621995
A0A444T0L3	81	25.49	28.25	5621995
A0A444T0L4	317	23.97	26.57	5621995
A0A444T0L5	331	25.03	28	5621995
A0A444T0L6	105	22.16	25	5621995
A0A444T0L7	317	26.12	29.24	5621995
A0A444T0L8	521	23.6	25.79	5621995
A0A444T0L9	79	28.41	32.97	5621995
A0A444T0M0	740	23.25	25.62	5621995
A0A444T0M1	88	27.92	30.77	5621995
A0A444T0M2	136	24.79	28.4	5621995
A0A444T0M3	160	23.49	25.69	5621995
A0A444T0M4	82	26.43	29.38	5621995
A0A444T0M5	98	25.12	27.67	5621995
A0A444T0M6	187	25.96	28.67	5621995
A0A444T0M7	498	24.92	27.71	5621995
A0A444T0M8	185	24.36	26.89	5621995
A0A444T0M9	82	23.19	25.6	5621995
A0A444T0N0	519	26.01	29.41	5621995
A0A444T0N1	345	23.51	25.56	5621995
A0A444T0N2	186	24.19	27.54	5621995
A0A444T0N3	297	25.77	28.54	5621995
A0A444T0N4	211	24.59	26.51	5621995
A0A444T0N6	1203	22.04	24.06	5621995
A0A444T0N7	693	24.72	27.18	5621995
A0A444T0N8	172	22.45	25.52	5621995
A0A444T0N9	669	23.76	26.47	5621995
A0A444T0P0	159	24.92	27.54	5621995
A0A444T0P1	122	27.86	30.59	5621995
A0A444T0P2	170	23.08	25.59	5621995
A0A444T0P3	95	23.75	26.06	5621995
A0A444T0P4	76	25.79	29.57	5621995
A0A444T0P5	128	24.47	27.17	5621995
A0A444T0P6	158	25.45	29.51	5621995
A0A444T0P7	78	25.72	27.9	5621995
A0A444T0P8	154	24.98	27.05	5621995
A0A444T0P9	768	21.82	24.41	5621995
A0A444T0Q0	131	22.9	25.92	5621995
A0A444T0Q1	544	22.28	24.31	5621995
A0A444T0Q2	584	24.28	26.29	5621995
A0A444T0Q3	325	20.28	21.8	5621995
A0A444T0Q4	61	25.38	28.07	5621995
A0A444T0Q5	425	23.91	26.66	5621995
A0A444T0Q6	161	26.07	28.87	5621995
A0A444T0Q7	532	24.04	26.57	5621995
A0A444T0Q8	70	25.49	28.66	5621995
A0A444T0Q9	76	23.78	24.41	5621995
A0A444T0R0	371	23.95	26.17	5621995
A0A444T0R1	64	24.7	26.32	5621995
A0A444T0R2	465	22.29	24.25	5621995
A0A444T0R3	590	22.57	24.24	5621995
A0A444T0R4	207	23.87	26.37	5621995
A0A444T0R5	323	25.3	25.97	5621995
A0A444T0R6	10	22.1	26.3	5621995
A0A444T0R7	614	24.5	27.15	5621995
A0A444T0R8	342	23.52	26.11	5621995
A0A444T0R9	132	25.14	26.95	5621995
A0A444T0S0	85	23.73	25.95	5621995
A0A444T0S1	128	22.96	25.24	5621995
A0A444T0S2	195	23.86	25.98	5621995
A0A444T0S3	295	23.64	26.1	5621995
A0A444T0S4	103	24.91	27.25	5621995
A0A444T0S5	1379	23.92	26.48	5621995
A0A444T0S6	74	23.04	24.15	5621995
A0A444T0S7	266	23.8	26.48	5621995
A0A444T0S8	459	21.82	23.49	5621995
A0A444T0S9	426	21.71	22.96	5621995
A0A444T0T0	972	23.89	26.44	5621995
A0A444T0T1	195	24.86	27.72	5621995
A0A444T0T2	175	20.02	20.49	5621995
A0A444T0T3	135	24.9	27.01	5621995
A0A444T0T4	108	19.72	19.79	5621995
A0A444T0T5	210	25.17	27.46	5621995
A0A444T0T6	102	28.34	32.66	5621995
A0A444T0T7	78	27.16	30.51	5621995
A0A444T0T8	84	24.32	27.98	5621995
A0A444T0T9	60	27.38	31.95	5621995
A0A444T0U0	124	24.61	27.3	5621995
A0A444T0U1	1070	23.98	26.47	5621995
A0A444T0U2	521	23.85	25.82	5621995
A0A444T0U3	129	24.89	27.27	5621995
A0A444T0U4	174	24.9	27.19	5621995
A0A444T0U5	252	23.05	25.31	5621995
A0A444T0U6	119	23.25	25.84	5621995
A0A444T0U7	397	25.82	28.94	5621995
A0A444T0U8	351	22.22	24.75	5621995
A0A444T0U9	78	24.82	27.6	5621995
A0A444T0V0	378	25.51	29.23	5621995
A0A444T0V1	415	23.7	26.24	5621995
A0A444T0V2	341	20.06	21.6	5621995
A0A444T0V3	198	22.04	24.38	5621995
A0A444T0V4	258	23.43	26.17	5621995
A0A444T0V5	68	23.53	25.73	5621995
A0A444T0V6	345	22.97	24.48	5621995
A0A444T0V7	154	24.6	27.55	5621995
A0A444T0V8	69	27.49	30.12	5621995
A0A444T0V9	507	24.54	27.4	5621995
A0A444T0W0	242	24.55	27.57	5621995
A0A444T0W1	381	25.2	28.8	5621995
A0A444T0W2	209	22.22	25.17	5621995
A0A444T0W3	301	24.03	26.82	5621995
A0A444T0W4	687	22.63	24.61	5621995
A0A444T0W5	231	23.75	26.63	5621995
A0A444T0W6	177	26.16	29.07	5621995
A0A444T0W7	143	26.23	29.17	5621995
A0A444T0W8	882	23.65	25.55	5621995
A0A444T0W9	425	22.85	24.29	5621995
A0A444T0X0	1001	24.3	26.65	5621995
A0A444T0X2	261	24.47	27	5621995
A0A444T0X3	97	24.24	26.27	5621995
A0A444T0X4	70	21.52	24.17	5621995
A0A444T0X5	353	22.65	24.21	5621995
A0A444T0X6	103	24.5	26.51	5621995
A0A444T0X7	107	22.52	25.38	5621995
A0A444T0X8	545	25.36	28.35	5621995
A0A444T0Y0	68	23.81	27.43	5621995
A0A444T0Y1	235	22.87	25.66	5621995
A0A444T0Y2	92	27.45	30.68	5621995
A0A444T0Y5	241	24.29	27.07	5621995
A0A444T0Y6	289	25.66	28.15	5621995
A0A444T0Y7	76	27.33	30.83	5621995
A0A444T0Y8	111	23.51	26.45	5621995
A0A444T0Y9	165	24.2	26.51	5621995
A0A444T0Z0	471	23.3	25.66	5621995
A0A444T0Z1	47	28.47	32.36	5621995
A0A444T0Z2	791	22.87	25.43	5621995
A0A444T0Z3	75	27.01	29.69	5621995
A0A444T0Z4	436	24.16	26.33	5621995
A0A444T0Z5	282	23.39	25.74	5621995
A0A444T0Z6	346	25.18	28.18	5621995
A0A444T0Z7	164	25.83	28.96	5621995
A0A444T0Z8	423	23.27	25.19	5621995
A0A444T0Z9	73	26.78	29.81	5621995
A0A444T100	134	26.29	29.5	5621995
A0A444T101	94	26.68	30.03	5621995
A0A444T102	64	26.72	29.34	5621995
A0A444T105	233	23.03	24.95	5621995
A0A444T106	866	23.56	26.47	5621995
A0A444T107	220	25.5	28.51	5621995
A0A444T108	319	26.63	30.02	5621995
A0A444T109	289	22.86	25.21	5621995
A0A444T110	497	22.15	24.36	5621995
A0A444T111	497	24.36	26.54	5621995
A0A444T112	537	22.84	25.23	5621995
A0A444T114	497	22.8	24.07	5621995
A0A444T115	623	24.49	27.35	5621995
A0A444T116	185	26	28.34	5621995
A0A444T117	125	25.47	28.62	5621995
A0A444T118	108	24.93	28	5621995
A0A444T119	88	28.02	30.73	5621995
A0A444T120	325	25.07	27.25	5621995
A0A444T121	205	22.88	24.42	5621995
A0A444T122	88	24.53	25.86	5621995
A0A444T123	66	29.71	33.47	5621995
A0A444T124	1233	23.07	24.81	5621995
A0A444T125	43	24.92	27.63	5621995
A0A444T126	137	22.43	23.68	5621995
A0A444T127	485	24.48	27.22	5621995
A0A444T128	108	24.8	26.4	5621995
A0A444T129	136	26.95	30.42	5621995
A0A444T130	375	22.64	23.11	5621995
A0A444T131	918	22.87	25.09	5621995
A0A444T132	100	22.82	25.18	5621995
A0A444T133	198	24.19	26.3	5621995
A0A444T134	172	23.59	26.45	5621995
A0A444T135	255	22.19	23.95	5621995
A0A444T136	224	24.98	27.22	5621995
A0A444T137	330	25.05	27.16	5621995
A0A444T138	92	26.27	29.42	5621995
A0A444T139	248	23.7	26.84	5621995
A0A444T140	651	22.35	23.78	5621995
A0A444T141	125	22.65	24.63	5621995
A0A444T142	459	24.66	27.23	5621995
A0A444T143	254	22.58	23.02	5621995
A0A444T144	12	22.03	21.04	5621995
A0A444T145	344	24.19	26.88	5621995
A0A444T146	441	24.76	27.3	5621995
A0A444T147	82	25.15	27.88	5621995
A0A444T148	609	23.71	25.39	5621995
A0A444T149	656	22.11	23.57	5621995
A0A444T150	83	21.15	21.18	5621995
A0A444T151	102	22.33	21.91	5621995
A0A444T152	131	21.5	21.24	5621995
A0A444T153	290	22.61	24.79	5621995
A0A444T154	354	25.4	27.75	5621995
A0A444T155	326	26.06	29.51	5621995
A0A444T156	88	26.62	29.02	5621995
A0A444T157	605	22.93	24.72	5621995
A0A444T158	10	21.32	21.4	5621995
A0A444T159	267	22.94	25.38	5621995
A0A444T160	509	23.89	26.84	5621995
A0A444T161	406	23.06	25.03	5621995
A0A444T162	140	23.08	24.68	5621995
A0A444T163	190	22.77	25.34	5621995
A0A444T164	81	24.09	26.41	5621995
A0A444T165	899	22.54	24.95	5621995
A0A444T166	192	23.83	25.99	5621995
A0A444T167	279	24.45	27.38	5621995
A0A444T168	343	24.74	26.83	5621995
A0A444T169	389	21.71	24.27	5621995
A0A444T170	119	25.68	28.29	5621995
A0A444T171	102	23.24	26.66	5621995
A0A444T172	132	24.49	27.86	5621995
A0A444T173	277	24.18	26.99	5621995
A0A444T174	62	24.83	25.58	5621995
A0A444T175	309	24.19	25.7	5621995
A0A444T176	199	24.16	27.43	5621995
A0A444T177	199	23.94	25.83	5621995
A0A444T178	519	20.69	22.33	5621995
A0A444T179	62	25.67	27.15	5621995
A0A444T180	325	25.85	27.9	5621995
A0A444T181	712	21.25	23.55	5621995
A0A444T182	132	25.15	28.24	5621995
A0A444T183	96	25.91	29.53	5621995
A0A444T184	108	24.82	27.31	5621995
A0A444T185	180	23.55	25.42	5621995
A0A444T186	434	23.35	26.65	5621995
A0A444T187	144	22.28	25.59	5621995
A0A444T188	174	22.65	25.13	5621995
A0A444T189	104	21.84	24.88	5621995
A0A444T190	265	22.68	24.74	5621995
A0A444T191	306	24.29	26.86	5621995
A0A444T192	197	22.46	24.39	5621995
A0A444T193	82	23.92	26.68	5621995
A0A444T194	193	23.78	26.11	5621995
A0A444T195	152	29.07	33.1	5621995
A0A444T196	285	22.82	25.2	5621995
A0A444T197	121	25.77	28.93	5621995
A0A444T198	1064	24.57	27.6	5621995
A0A444T199	136	23.63	26.88	5621995
A0A444T1A0	108	22.99	25.28	5621995
A0A444T1A1	52	30.73	33.11	5621995
A0A444T1A2	336	23.5	25.31	5621995
A0A444T1A3	205	26.76	30.31	5621995
A0A444T1A4	251	21.91	24.47	5621995
A0A444T1A5	571	24.33	27.42	5621995
A0A444T1A6	585	23.57	25.76	5621995
A0A444T1A7	598	22.07	24.46	5621995
A0A444T1A8	648	22.47	24.49	5621995
A0A444T1A9	478	25.49	27.94	5621995
A0A444T1B0	409	24.64	27.89	5621995
A0A444T1B1	120	25.15	29.23	5621995
A0A444T1B2	510	25.64	28.04	5621995
A0A444T1B3	109	24.04	25.13	5621995
A0A444T1B4	160	24.54	26.79	5621995
A0A444T1B5	221	22.34	25.19	5621995
A0A444T1B6	378	23.56	25.1	5621995
A0A444T1B7	505	24.11	26.38	5621995
A0A444T1B8	65	25.1	27.18	5621995
A0A444T1B9	113	27.28	30.19	5621995
A0A444T1C0	356	23.64	26.26	5621995
A0A444T1C1	98	26.3	29.28	5621995
A0A444T1C2	242	24	27.15	5621995
A0A444T1C3	502	22.8	24.85	5621995
A0A444T1C4	220	23.86	26.54	5621995
A0A444T1C5	106	27.25	31.36	5621995
A0A444T1C6	96	24.43	26.54	5621995
A0A444T1C7	457	25.49	28.51	5621995
A0A444T1C8	330	22.83	24.66	5621995
A0A444T1C9	75	26.5	31.04	5621995
A0A444T1D0	198	23.54	25.98	5621995
A0A444T1D1	365	21.12	22.83	5621995
A0A444T1D2	306	24.53	26.54	5621995
A0A444T1D3	234	23.13	24.59	5621995
A0A444T1D4	86	25.39	28.47	5621995
A0A444T1D5	442	24.91	27.92	5621995
A0A444T1D6	229	25.37	28.91	5621995
A0A444T1D7	86	24.59	27.54	5621995
A0A444T1D8	250	23.01	24.89	5621995
A0A444T1D9	352	25.81	28.31	5621995
A0A444T1E1	110	22.72	24.26	5621995
A0A444T1E2	1041	22.01	23.88	5621995
A0A444T1E3	268	24.39	26.6	5621995
A0A444T1E4	267	24.37	26.63	5621995
A0A444T1E5	1289	22.79	24.68	5621995
A0A444T1E6	418	23.75	26.1	5621995
A0A444T1E7	84	24.91	28.02	5621995
A0A444T1E8	424	23.95	26.2	5621995
A0A444T1E9	559	22.03	23.94	5621995
A0A444T1F0	396	24.3	27.03	5621995
A0A444T1F1	222	24.87	27.61	5621995
A0A444T1F2	436	24.18	27.03	5621995
A0A444T1F3	55	24.98	28.36	5621995
A0A444T1F4	110	26.46	29.07	5621995
A0A444T1F5	181	26.48	29.58	5621995
A0A444T1F6	284	23.83	26.6	5621995
A0A444T1F7	238	27.36	30.97	5621995
A0A444T1F8	109	23.07	25.37	5621995
A0A444T1F9	205	21.3	22.53	5621995
A0A444T1G0	140	25.99	29.71	5621995
A0A444T1G1	182	24.51	27.43	5621995
A0A444T1G2	122	25.9	28.75	5621995
A0A444T1G4	194	21.14	22.88	5621995
A0A444T1G5	160	24.04	26.6	5621995
A0A444T1G6	111	24.41	27.35	5621995
A0A444T1G7	303	23.85	26.42	5621995
A0A444T1G8	394	23.93	26.43	5621995
A0A444T1G9	125	25.16	27.9	5621995
A0A444T1H0	139	24.03	26.52	5621995
A0A444T1H1	71	27.18	29.84	5621995
A0A444T1H2	440	25.02	27.81	5621995
A0A444T1H3	372	24.78	27.24	5621995
A0A444T1H4	91	23.44	24.42	5621995
A0A444T1H5	116	23.02	24.31	5621995
A0A444T1H6	771	22.47	24.65	5621995
A0A444T1H7	547	24.58	27.9	5621995
A0A444T1H8	149	24.03	26.64	5621995
A0A444T1H9	167	25.7	28.94	5621995
A0A444T1I0	449	24.52	27.02	5621995
A0A444T1I1	168	23.07	24.67	5621995
A0A444T1I2	72	22.08	24.45	5621995
A0A444T1I3	143	23.51	25.91	5621995
A0A444T1I4	91	22.9	25.65	5621995
A0A444T1I5	328	22.9	24.54	5621995
A0A444T1I6	86	25.4	27.86	5621995
A0A444T1I7	295	24.18	26.53	5621995
A0A444T1I8	312	23.9	26.61	5621995
A0A444T1I9	132	24.61	27.58	5621995
A0A444T1J0	382	24.64	27.23	5621995
A0A444T1J1	256	22.58	25.35	5621995
A0A444T1J2	533	26.05	29.31	5621995
A0A444T1J3	154	23.96	26.37	5621995
A0A444T1J4	111	26.56	28.35	5621995
A0A444T1J5	61	23.9	27.66	5621995
A0A444T1J6	110	25.98	29.06	5621995
A0A444T1J7	98	22.59	24.72	5621995
A0A444T1J8	141	22.17	23.88	5621995
A0A444T1J9	211	24.69	27.19	5621995
A0A444T1K0	116	22.99	25.56	5621995
A0A444T1K1	252	21.77	22.43	5621995
A0A444T1K2	204	25.02	27.71	5621995
A0A444T1K3	126	25.53	28.02	5621995
A0A444T1K4	123	24.2	26.24	5621995
A0A444T1K5	360	23.72	26.14	5621995
A0A444T1K6	260	22.39	24.8	5621995
A0A444T1K7	302	23.71	26.18	5621995
A0A444T1K8	101	24.63	28.73	5621995
A0A444T1K9	82	27.45	29.91	5621995
A0A444T1L0	266	24.49	27.44	5621995
A0A444T1L1	287	24.62	27.62	5621995
A0A444T1L2	67	22.65	24.87	5621995
A0A444T1L3	223	23.75	25.92	5621995
A0A444T1L4	94	23.82	26.37	5621995
A0A444T1L5	1026	19.27	21.06	5621995
A0A444T1L6	123	24.2	26.32	5621995
A0A444T1L7	345	25.15	28.4	5621995
A0A444T1L8	117	24.54	27.62	5621995
A0A444T1L9	240	24.63	27.44	5621995
A0A444T1M0	1206	21.76	24.18	5621995
A0A444T1M1	165	23.03	25.86	5621995
A0A444T1M2	64	28.84	32.67	5621995
A0A444T1M3	748	21.93	23.19	5621995
A0A444T1M4	579	23.09	26.16	5621995
A0A444T1M5	670	25.02	27.46	5621995
A0A444T1M6	344	23.45	24.73	5621995
A0A444T1M7	339	23.81	26.28	5621995
A0A444T1M8	247	22.13	25.08	5621995
A0A444T1M9	71	29.16	32.77	5621995
A0A444T1N0	283	22.37	24.67	5621995
A0A444T1N1	794	23.52	25.79	5621995
A0A444T1N2	525	21.28	22.79	5621995
A0A444T1N3	461	23.5	25.88	5621995
A0A444T1N4	210	22.54	24.92	5621995
A0A444T1N5	195	25.43	28.95	5621995
A0A444T1N6	180	25.43	28.09	5621995
A0A444T1N7	396	21.83	24.12	5621995
A0A444T1N8	86	24.26	27.84	5621995
A0A444T1N9	133	25.86	27.39	5621995
A0A444T1P0	639	23.54	26.04	5621995
A0A444T1P1	157	23.87	26.71	5621995
A0A444T1P2	125	23	25.11	5621995
A0A444T1P3	749	23.57	25.96	5621995
A0A444T1P4	76	24.9	27.85	5621995
A0A444T1P5	200	25.38	27.84	5621995
A0A444T1P6	492	23.77	26.18	5621995
A0A444T1P7	177	24.51	26.33	5621995
A0A444T1P8	784	25.07	28.15	5621995
A0A444T1P9	115	26.25	29.73	5621995
A0A444T1Q0	228	26.2	30.16	5621995
A0A444T1Q1	224	25.17	27.6	5621995
A0A444T1Q2	94	25.49	28.52	5621995
A0A444T1Q3	68	24.49	27.28	5621995
A0A444T1Q4	557	23.63	26.24	5621995
A0A444T1Q5	173	23.41	26.16	5621995
A0A444T1Q6	101	22.65	24.8	5621995
A0A444T1Q7	203	21.81	23.33	5621995
A0A444T1Q8	366	27.29	30.49	5621995
A0A444T1Q9	102	26.38	29.35	5621995
A0A444T1R0	317	23.97	25.66	5621995
A0A444T1R1	98	24.76	27.66	5621995
A0A444T1R2	194	23.6	26.37	5621995
A0A444T1R3	597	24.43	26.94	5621995
A0A444T1R4	62	25.8	30.02	5621995
A0A444T1R5	409	24.26	26.84	5621995
A0A444T1R6	421	22.68	25.19	5621995
A0A444T1R7	156	24.8	28.07	5621995
A0A444T1R8	247	23.03	25.75	5621995
A0A444T1R9	142	23.52	25.81	5621995
A0A444T1S0	637	24.16	25.94	5621995
A0A444T1S1	592	22.32	24.41	5621995
A0A444T1S2	67	28.27	31.99	5621995
A0A444T1S3	257	25.97	28.76	5621995
A0A444T1S4	64	24.6	26.77	5621995
A0A444T1S5	1367	23.38	25.26	5621995
A0A444T1S6	196	25.55	28.64	5621995
A0A444T1S7	66	25.95	29.45	5621995
A0A444T1S8	720	25.29	28.21	5621995
A0A444T1S9	358	23.12	25.23	5621995
A0A444T1T0	78	25.68	29.31	5621995
A0A444T1T1	263	23.8	26.09	5621995
A0A444T1T2	80	23.8	25.41	5621995
A0A444T1T3	202	25.03	28.14	5621995
A0A444T1T4	91	27.43	31.13	5621995
A0A444T1T5	679	25.52	28.15	5621995
A0A444T1T6	38	28.92	31.33	5621995
A0A444T1T7	61	27.22	30.2	5621995
A0A444T1T8	406	26.2	29.58	5621995
A0A444T1T9	66	26.84	30.65	5621995
A0A444T1U0	477	23.28	25.99	5621995
A0A444T1U1	156	26	28.01	5621995
A0A444T1U2	417	24.26	26.76	5621995
A0A444T1U3	148	23.46	25.31	5621995
A0A444T1U4	606	25.07	27.88	5621995
A0A444T1U5	227	25.03	27.59	5621995
A0A444T1U6	545	23.25	25.02	5621995
A0A444T1U7	101	26.48	29.54	5621995
A0A444T1U8	115	21.05	20.21	5621995
A0A444T1U9	72	23.89	25.74	5621995
A0A444T1V0	507	24.96	27.98	5621995
A0A444T1V1	98	22.98	25.34	5621995
A0A444T1V2	112	25.57	28.4	5621995
A0A444T1V3	447	23.48	25.8	5621995
A0A444T1V4	70	24.01	26.68	5621995
A0A444T1V5	744	22.71	24.59	5621995
A0A444T1V6	126	26.45	28.7	5621995
A0A444T1V7	300	25.52	28.23	5621995
A0A444T1V8	327	26.11	29.53	5621995
A0A444T1V9	616	23.5	25.42	5621995
A0A444T1W0	121	24.94	27.62	5621995
A0A444T1W1	143	23.85	26.23	5621995
A0A444T1W2	23	26.7	30.43	5621995
A0A444T1W3	186	28.09	31.62	5621995
A0A444T1W4	96	25.57	28.93	5621995
A0A444T1W5	678	24.81	27.79	5621995
A0A444T1W6	106	25.19	27.95	5621995
A0A444T1W7	158	22.33	24.83	5621995
A0A444T1W8	119	24.66	28.03	5621995
A0A444T1W9	195	24.78	27.4	5621995
A0A444T1X0	225	25.32	29.35	5621995
A0A444T1X1	184	23.79	25.79	5621995
A0A444T1X2	181	24.84	27.56	5621995
A0A444T1X4	381	23.51	26.56	5621995
A0A444T1X5	243	24.51	26.98	5621995
A0A444T1X6	489	22.07	24.54	5621995
A0A444T1X7	391	23.78	25.22	5621995
A0A444T1X8	365	23.92	26.88	5621995
A0A444T1X9	231	26.46	29.66	5621995
A0A444T1Y0	202	23.53	25.52	5621995
A0A444T1Y1	400	24.41	27.33	5621995
A0A444T1Y2	211	25.17	28.08	5621995
A0A444T1Y3	698	25.37	28.14	5621995
A0A444T1Y4	62	25.57	28.84	5621995
A0A444T1Y5	235	23.94	25.3	5621995
A0A444T1Y6	184	23.8	26.76	5621995
A0A444T1Y7	96	26.64	29.76	5621995
A0A444T1Y8	238	24.99	28.18	5621995
A0A444T1Y9	356	24.43	26.99	5621995
A0A444T1Z0	556	22.55	24.42	5621995
A0A444T1Z1	114	21.64	22.7	5621995
A0A444T1Z2	203	23.99	26.49	5621995
A0A444T1Z3	414	23.88	26.26	5621995
A0A444T1Z4	99	24.81	26.6	5621995
A0A444T1Z5	273	24.24	27.24	5621995
A0A444T1Z6	99	22.46	24.1	5621995
A0A444T1Z7	64	25.44	28.23	5621995
A0A444T1Z8	209	24.58	27.83	5621995
A0A444T1Z9	95	26.84	30.81	5621995
A0A444T200	799	24.64	27.75	5621995
A0A444T201	121	24.42	27.48	5621995
A0A444T202	319	24.93	27.17	5621995
A0A444T203	210	24.43	27.11	5621995
A0A444T204	431	25.73	29.05	5621995
A0A444T205	567	24.87	27.28	5621995
A0A444T206	106	24.38	27.43	5621995
A0A444T207	377	24.92	27.2	5621995
A0A444T208	90	24.78	28.27	5621995
A0A444T209	291	25.72	28.17	5621995
A0A444T210	339	24.82	27.44	5621995
A0A444T211	565	24.08	25.81	5621995
A0A444T212	157	25.93	28.53	5621995
A0A444T213	282	25.82	28.48	5621995
A0A444T214	150	24.6	27.72	5621995
A0A444T215	326	25.2	28.83	5621995
A0A444T216	33	25.52	25.62	5621995
A0A444T217	113	25.29	27.54	5621995
A0A444T218	112	24.17	26.59	5621995
A0A444T219	74	26.06	28.01	5621995
A0A444T220	84	25.07	27.8	5621995
A0A444T221	120	24.28	27.22	5621995
A0A444T222	267	23.36	26.33	5621995
A0A444T223	87	26.84	28.53	5621995
A0A444T224	90	24.35	26.27	5621995
A0A444T225	110	24.79	26.76	5621995
A0A444T226	282	23.96	27.05	5621995
A0A444T227	84	24.38	27.09	5621995
A0A444T228	120	26.02	27.98	5621995
A0A444T229	765	20.81	22.03	5621995
A0A444T230	288	25.01	26.58	5621995
A0A444T231	80	26.13	28.8	5621995
A0A444T232	183	25.38	28.52	5621995
A0A444T233	71	26.06	28.68	5621995
A0A444T234	305	25.65	27.55	5621995
A0A444T235	341	23.34	25.37	5621995
A0A444T236	77	24.72	27.07	5621995
A0A444T237	220	27.11	30.08	5621995
A0A444T238	113	22.04	24.4	5621995
A0A444T239	441	23.16	25.27	5621995
A0A444T240	600	21.88	24.08	5621995
A0A444T241	650	24.21	26.47	5621995
A0A444T242	342	24.14	25.72	5621995
A0A444T243	163	24.74	28.26	5621995
A0A444T244	97	23.66	25.9	5621995
A0A444T245	127	21.58	22.57	5621995
A0A444T246	613	22.57	24.29	5621995
A0A444T247	349	25.69	29.68	5621995
A0A444T248	100	25.79	27.39	5621995
A0A444T249	410	23.08	25.59	5621995
A0A444T250	318	26.56	28.92	5621995
A0A444T251	138	24.71	28.14	5621995
A0A444T252	78	24.79	27.74	5621995
A0A444T253	247	23.68	26.28	5621995
A0A444T254	198	24.8	27.26	5621995
A0A444T255	315	24.12	27.13	5621995
A0A444T256	680	22.22	24.41	5621995
A0A444T257	128	22.49	23.93	5621995
A0A444T258	493	24.58	27.82	5621995
A0A444T259	273	20.43	21.65	5621995
A0A444T260	298	23.35	25.27	5621995
A0A444T261	606	22.25	23.59	5621995
A0A444T262	669	23.56	25.65	5621995
A0A444T263	298	23.66	26.23	5621995
A0A444T264	169	20.16	18.25	5621995
A0A444T265	430	24.12	26.33	5621995
A0A444T266	153	22.57	25.06	5621995
A0A444T267	291	25.34	27.97	5621995
A0A444T268	151	25.16	27.83	5621995
A0A444T269	429	25.99	29.92	5621995
A0A444T270	142	22.64	23.66	5621995
A0A444T271	93	26.48	30.36	5621995
A0A444T272	138	25.08	27.47	5621995
A0A444T273	302	26.66	29.79	5621995
A0A444T274	706	25.28	28.62	5621995
A0A444T275	999	23.25	25.33	5621995
A0A444T276	211	25.25	28.79	5621995
A0A444T277	283	23.7	26.55	5621995
A0A444T278	81	28.52	31.94	5621995
A0A444T279	169	23.92	25.75	5621995
A0A444T280	133	25.17	27.77	5621995
A0A444T281	194	25.14	27.93	5621995
A0A444T282	561	22.15	23.61	5621995
A0A444T283	110	25.47	29.06	5621995
